# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	365	712	+							DRQ25_04775	348		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	365	712	+	RKZ09878.1			hypothetical protein			DRQ25_04775	348	115	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	675	995	+							DRQ25_04780	321		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	675	995	+	RKZ09879.1			hypothetical protein			DRQ25_04780	321	106	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	988	1338	+							DRQ25_04785	351		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	988	1338	+	RKZ09880.1			nuclease			DRQ25_04785	351	116	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	1385	1795	+							DRQ25_04790	411		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	1385	1795	+	RKZ09881.1			hypothetical protein			DRQ25_04790	411	136	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	1809	2015	+							DRQ25_04795	207		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	1809	2015	+	RKZ09882.1			hypothetical protein			DRQ25_04795	207	68	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	2058	3014	+							DRQ25_04800	957		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	2058	3014	+	RKZ09883.1			hypothetical protein			DRQ25_04800	957	318	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	3251	3790	+							DRQ25_04805	540		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	3251	3790	+	RKZ09884.1			hypothetical protein			DRQ25_04805	540	179	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	3780	4322	+							DRQ25_04810	543		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	3780	4322	+	RKZ09885.1			hypothetical protein			DRQ25_04810	543	180	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4322	4543	+							DRQ25_04815	222		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4322	4543	+	RKZ09886.1			hypothetical protein			DRQ25_04815	222	73	
gene	tRNA	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4577	4652	+							DRQ25_04820	76		
tRNA		GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4577	4652	+				tRNA-Lys			DRQ25_04820	76		anticodon=TTT
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4673	5026	+							DRQ25_04825	354		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	4673	5026	+	RKZ09887.1			hypothetical protein			DRQ25_04825	354	117	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5171	5491	+							DRQ25_04830	321		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5171	5491	+	RKZ09888.1			hypothetical protein			DRQ25_04830	321	106	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5494	5724	+							DRQ25_04835	231		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5494	5724	+	RKZ09889.1			DUF3310 domain-containing protein			DRQ25_04835	231	76	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5721	6353	+					thyX		DRQ25_04840	633		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	5721	6353	+	RKZ09890.1			FAD-dependent thymidylate synthase	thyX		DRQ25_04840	633	210	
gene	tRNA	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6355	6430	+							DRQ25_04845	76		
tRNA		GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6355	6430	+				tRNA-Met			DRQ25_04845	76		anticodon=CAT
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6493	6846	+							DRQ25_04850	354		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6493	6846	+	RKZ09908.1			HU family DNA-binding protein			DRQ25_04850	354	117	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6843	7346	+							DRQ25_04855	504		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	6843	7346	+	RKZ09891.1			hypothetical protein			DRQ25_04855	504	167	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	7331	8014	+							DRQ25_04860	684		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	7331	8014	+	RKZ09892.1			hypothetical protein			DRQ25_04860	684	227	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	7998	8231	+							DRQ25_04865	234		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	7998	8231	+	RKZ09893.1			hypothetical protein			DRQ25_04865	234	77	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8269	8505	+							DRQ25_04870	237		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8269	8505	+	RKZ09894.1			hypothetical protein			DRQ25_04870	237	78	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8502	8996	-							DRQ25_04875	495		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8502	8996	-	RKZ09895.1			hypothetical protein			DRQ25_04875	495	164	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8993	9490	-							DRQ25_04880	498		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	8993	9490	-	RKZ09896.1			peptidase M15A			DRQ25_04880	498	165	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	9494	9712	-							DRQ25_04885	219		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	9494	9712	-	RKZ09897.1			hypothetical protein			DRQ25_04885	219	72	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	9712	10632	-							DRQ25_04890	921		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	9712	10632	-	RKZ09898.1			hypothetical protein			DRQ25_04890	921	306	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	10760	11263	+							DRQ25_04895	504		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	10760	11263	+	RKZ09899.1			hypothetical protein			DRQ25_04895	504	167	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	11256	11525	+							DRQ25_04900	270		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	11256	11525	+	RKZ09900.1			hypothetical protein			DRQ25_04900	270	89	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	11542	13557	+							DRQ25_04905	2016		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	11542	13557	+	RKZ09901.1			hypothetical protein			DRQ25_04905	2016	671	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	13567	15186	+							DRQ25_04910	1620		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	13567	15186	+	RKZ09902.1			hypothetical protein			DRQ25_04910	1620	539	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	15202	17229	+							DRQ25_04915	2028		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	15202	17229	+	RKZ09903.1			hypothetical protein			DRQ25_04915	2028	675	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	17295	17708	+							DRQ25_04920	414		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	17295	17708	+	RKZ09904.1			hypothetical protein			DRQ25_04920	414	137	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	17767	19020	+							DRQ25_04925	1254		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	17767	19020	+	RKZ09905.1			hypothetical protein			DRQ25_04925	1254	417	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	19127	19534	+							DRQ25_04930	408		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	19127	19534	+	RKZ09906.1			hypothetical protein			DRQ25_04930	408	135	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	19570	19923	+							DRQ25_04935	354		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000037.1	19570	19923	+	RKZ09907.1			hypothetical protein			DRQ25_04935	354	117	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	1	1341	-							DRQ25_04940	1341		partial
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	1	1341	-	RKZ09843.1			hypothetical protein			DRQ25_04940	1341	447	partial
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	1450	2148	-							DRQ25_04945	699		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	1450	2148	-	RKZ09844.1			hydroxyacylglutathione hydrolase			DRQ25_04945	699	232	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	2331	2906	+							DRQ25_04950	576		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	2331	2906	+	RKZ09845.1			hypothetical protein			DRQ25_04950	576	191	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	3004	4149	+							DRQ25_04955	1146		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	3004	4149	+	RKZ09846.1			hypothetical protein			DRQ25_04955	1146	381	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	4297	5436	+							DRQ25_04960	1140		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	4297	5436	+	RKZ09847.1			hypothetical protein			DRQ25_04960	1140	379	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	5440	6069	+							DRQ25_04965	630		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	5440	6069	+	RKZ09848.1			hypothetical protein			DRQ25_04965	630	209	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	6066	6977	+							DRQ25_04970	912		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	6066	6977	+	RKZ09849.1			PHP domain-containing protein			DRQ25_04970	912	303	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	6964	7698	+							DRQ25_04975	735		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	6964	7698	+	RKZ09850.1			sulfite exporter TauE/SafE family protein			DRQ25_04975	735	244	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	7687	8676	-							DRQ25_04980	990		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	7687	8676	-	RKZ09851.1			glycosyltransferase family 2 protein			DRQ25_04980	990	329	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	8702	9268	-							DRQ25_04985	567		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	8702	9268	-	RKZ09852.1			methyltransferase type 11			DRQ25_04985	567	188	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	9301	9756	-							DRQ25_04990	456		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	9301	9756	-	RKZ09853.1			hypothetical protein			DRQ25_04990	456	151	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	9837	10427	-							DRQ25_04995	591		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	9837	10427	-	RKZ09854.1			hypothetical protein			DRQ25_04995	591	196	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	10639	11622	+					gmd		DRQ25_05000	984		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	10639	11622	+	RKZ09855.1			GDP-mannose 4,6-dehydratase	gmd		DRQ25_05000	984	327	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	11642	13681	+							DRQ25_05005	2040		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	11642	13681	+	RKZ09856.1			hypothetical protein			DRQ25_05005	2040	679	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	13709	14542	-							DRQ25_05010	834		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	13709	14542	-	RKZ09857.1			vancomycin resistance protein			DRQ25_05010	834	277	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	14559	16235	-							DRQ25_05015	1677		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	14559	16235	-	RKZ09858.1			formate--tetrahydrofolate ligase			DRQ25_05015	1677	558	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	16251	16481	-							DRQ25_05020	231		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	16251	16481	-	RKZ09859.1			hypothetical protein			DRQ25_05020	231	76	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	16674	17282	-							DRQ25_05025	609		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	16674	17282	-	RKZ09860.1			hypothetical protein			DRQ25_05025	609	202	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	17255	18145	-							DRQ25_05030	891		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	17255	18145	-	RKZ09861.1			hypothetical protein			DRQ25_05030	891	296	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	18339	19649	-							DRQ25_05035	1311		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000038.1	18339	19649	-	RKZ09862.1			hypothetical protein			DRQ25_05035	1311	436	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1	426	+							DRQ25_05040	426		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1	426	+	RKZ09817.1			hypothetical protein			DRQ25_05040	426	141	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	423	1142	+							DRQ25_05045	720		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	423	1142	+	RKZ09818.1			hypothetical protein			DRQ25_05045	720	239	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1114	1686	-							DRQ25_05050	573		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1114	1686	-	RKZ09819.1			hypothetical protein			DRQ25_05050	573	190	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1721	3640	-							DRQ25_05055	1920		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	1721	3640	-	RKZ09820.1			hypothetical protein			DRQ25_05055	1920	639	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	3775	4584	-							DRQ25_05060	810		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	3775	4584	-	RKZ09821.1			hypothetical protein			DRQ25_05060	810	269	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	4619	5500	-							DRQ25_05065	882		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	4619	5500	-	RKZ09822.1			EamA family transporter			DRQ25_05065	882	293	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	5640	8759	+							DRQ25_05070	3120		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	5640	8759	+	RKZ09823.1			hypothetical protein			DRQ25_05070	3120	1039	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	8770	11172	-							DRQ25_05075	2403		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	8770	11172	-	RKZ09824.1			hypothetical protein			DRQ25_05075	2403	800	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11171	11380	+							DRQ25_05080	210		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11171	11380	+	RKZ09825.1			hypothetical protein			DRQ25_05080	210	69	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11387	11848	+					tsaA		DRQ25_05085	462		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11387	11848	+	RKZ09826.1			tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		DRQ25_05085	462	153	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11901	12947	+							DRQ25_05090	1047		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	11901	12947	+	RKZ09827.1			biotin--[acetyl-CoA-carboxylase] ligase			DRQ25_05090	1047	348	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	12960	13895	+					bioB		DRQ25_05095	936		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	12960	13895	+	RKZ09828.1			biotin synthase BioB	bioB		DRQ25_05095	936	311	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	13892	15010	+							DRQ25_05100	1119		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	13892	15010	+	RKZ09829.1			8-amino-7-oxononanoate synthase			DRQ25_05100	1119	372	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	14926	15696	+							DRQ25_05105	771		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	14926	15696	+	RKZ09830.1			hypothetical protein			DRQ25_05105	771	256	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	15665	16471	+							DRQ25_05110	807		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	15665	16471	+	RKZ09831.1			hypothetical protein			DRQ25_05110	807	268	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	16435	17187	+					bioD		DRQ25_05115	753		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	16435	17187	+	RKZ09832.1			dethiobiotin synthase	bioD		DRQ25_05115	753	250	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	17184	18515	+					bioA		DRQ25_05120	1332		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	17184	18515	+	RKZ09833.1			adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		DRQ25_05120	1332	443	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	18599	19033	+							DRQ25_05125	435		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	18599	19033	+	RKZ09834.1			hypothetical protein			DRQ25_05125	435	144	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	19035	19421	-							DRQ25_05130	387		partial
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000039.1	19035	19421	-	RKZ09835.1			coenzyme F420 hydrogenase			DRQ25_05130	387	128	partial
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1	1284	-							DRQ25_05135	1284		partial
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1	1284	-	RKZ09772.1			hypothetical protein			DRQ25_05135	1284	428	partial
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1288	1677	-							DRQ25_05140	390		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1288	1677	-	RKZ09773.1			hypothetical protein			DRQ25_05140	390	129	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1680	2801	-							DRQ25_05145	1122		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	1680	2801	-	RKZ09774.1			hypothetical protein			DRQ25_05145	1122	373	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	2801	3592	-							DRQ25_05150	792		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	2801	3592	-	RKZ09775.1			hypothetical protein			DRQ25_05150	792	263	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	3602	3931	-							DRQ25_05155	330		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	3602	3931	-	RKZ09776.1			hypothetical protein			DRQ25_05155	330	109	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	3962	4153	-							DRQ25_05160	192		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	3962	4153	-	RKZ09777.1			hypothetical protein			DRQ25_05160	192	63	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	4644	8828	+							DRQ25_05165	4185		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	4644	8828	+	RKZ09778.1			hypothetical protein			DRQ25_05165	4185	1394	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	8884	9105	+							DRQ25_05170	222		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	8884	9105	+	RKZ09779.1			hypothetical protein			DRQ25_05170	222	73	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9098	9460	+							DRQ25_05175	363		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9098	9460	+	RKZ09780.1			hypothetical protein			DRQ25_05175	363	120	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9463	9663	+							DRQ25_05180	201		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9463	9663	+	RKZ09781.1			hypothetical protein			DRQ25_05180	201	66	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9660	10109	+							DRQ25_05185	450		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	9660	10109	+	RKZ09782.1			hypothetical protein			DRQ25_05185	450	149	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10128	10310	+							DRQ25_05190	183		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10128	10310	+	RKZ09783.1			hypothetical protein			DRQ25_05190	183	60	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10295	10564	+							DRQ25_05195	270		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10295	10564	+	RKZ09784.1			hypothetical protein			DRQ25_05195	270	89	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10557	11141	+							DRQ25_05200	585		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	10557	11141	+	RKZ09785.1			hypothetical protein			DRQ25_05200	585	194	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	11134	11367	+							DRQ25_05205	234		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	11134	11367	+	RKZ09786.1			hypothetical protein			DRQ25_05205	234	77	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	11582	11998	+							DRQ25_05210	417		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	11582	11998	+	RKZ09787.1			hypothetical protein			DRQ25_05210	417	138	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	12065	12550	+							DRQ25_05215	486		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	12065	12550	+	RKZ09788.1			hypothetical protein			DRQ25_05215	486	161	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	12639	13073	+							DRQ25_05220	435		
CDS	with_protein	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	12639	13073	+	RKZ09789.1			hypothetical protein			DRQ25_05220	435	144	
gene	protein_coding	GCA_003644925.1	Primary Assembly	unplaced scaffold		QNDS01000040.1	13070	13306	+							DRQ25_05225	237		
