# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	63319	63900	+	HGF63733.1			hypothetical protein			ENX38_03260	582	193	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	63968	64040	-							ENX38_03265	73		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	63968	64040	-				tRNA-Asp			ENX38_03265	73		anticodon=GTC
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	64229	65680	+							ENX38_03270	1452		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	64229	65680	+	HGF63734.1			hypothetical protein			ENX38_03270	1452	483	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	65714	65786	-							ENX38_03275	73		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	65714	65786	-				tRNA-Pro			ENX38_03275	73		anticodon=TGG
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	65885	66628	-							ENX38_03280	744		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	65885	66628	-	HGF63735.1			hypothetical protein			ENX38_03280	744	247	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	66639	66860	-					rpl37ae		ENX38_03285	222		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	66639	66860	-	HGF63736.1			50S ribosomal protein L37ae	rpl37ae		ENX38_03285	222	73	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	66926	67714	-							ENX38_03290	789		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	66926	67714	-	HGF63737.1			exosome complex protein Rrp42			ENX38_03290	789	262	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	67722	68438	-							ENX38_03295	717		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	67722	68438	-	HGF63738.1			exosome complex exonuclease Rrp41			ENX38_03295	717	238	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	68422	69033	-							ENX38_03300	612		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	68422	69033	-	HGF63739.1			RNA-binding protein			ENX38_03300	612	203	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	69035	69718	-							ENX38_03305	684		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	69035	69718	-	HGF63740.1			ribosome assembly factor SBDS			ENX38_03305	684	227	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	69741	70454	-					psmA		ENX38_03310	714		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000047.1	69741	70454	-	HGF63741.1			archaeal proteasome endopeptidase complex subunit alpha	psmA		ENX38_03310	714	237	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1	199	+							ENX38_04205	199		partial
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1	199	+	HGF63912.1			IS200/IS605 family transposase			ENX38_04205	199	65	partial
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	265	816	-							ENX38_04210	552		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	265	816	-	HGF63913.1			hypothetical protein			ENX38_04210	552	183	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	870	1373	-							ENX38_04215	504		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	870	1373	-	HGF63914.1			tRNA (cytidine(56)-2'-O)-methyltransferase			ENX38_04215	504	167	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1434	1507	+							ENX38_04220	74		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1434	1507	+				tRNA-Lys			ENX38_04220	74		anticodon=CTT
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1525	4062	+							ENX38_04225	2538		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	1525	4062	+	HGF63915.1			leucine--tRNA ligase			ENX38_04225	2538	845	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	4244	4435	+							ENX38_04230	192		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	4244	4435	+	HGF63916.1			DUF2080 family transposase-associated protein			ENX38_04230	192	63	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	4649	6409	+					glmS		ENX38_04235	1761		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	4649	6409	+	HGF63917.1			glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		ENX38_04235	1761	586	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	6499	8487	+							ENX38_04240	1989		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	6499	8487	+	HGF63918.1			sodium-translocating pyrophosphatase			ENX38_04240	1989	662	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	8584	11388	-							ENX38_04245	2805		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	8584	11388	-	HGF63919.1			isoleucine--tRNA ligase			ENX38_04245	2805	934	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	11462	12109	-							ENX38_04250	648		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	11462	12109	-	HGF63920.1			endonuclease III			ENX38_04250	648	215	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	12110	13114	-							ENX38_04255	1005		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	12110	13114	-	HGF63921.1			mRNA surveillance protein pelota			ENX38_04255	1005	334	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	13355	13549	+							ENX38_04260	195		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	13355	13549	+	HGF63922.1			hypothetical protein			ENX38_04260	195	64	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	13616	13951	-							ENX38_04265	336		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	13616	13951	-	HGF63923.1			hypothetical protein			ENX38_04265	336	111	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14056	14442	+							ENX38_04270	387		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14056	14442	+	HGF63924.1			hypothetical protein			ENX38_04270	387	128	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14444	14920	-							ENX38_04275	477		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14444	14920	-	HGF63925.1			hypothetical protein			ENX38_04275	477	158	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14926	15195	-							ENX38_04280	270		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	14926	15195	-	HGF63926.1			ribonuclease P			ENX38_04280	270	89	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	15268	17160	+							ENX38_04285	1893		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	15268	17160	+	HGF63927.1			aconitate hydratase			ENX38_04285	1893	630	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	17157	18299	+							ENX38_04290	1143		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	17157	18299	+	HGF63928.1			NADP-dependent isocitrate dehydrogenase			ENX38_04290	1143	380	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18335	18739	-							ENX38_04295	405		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18335	18739	-	HGF63929.1			hypothetical protein			ENX38_04295	405	134	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18763	18897	-							ENX38_04300	135		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18763	18897	-				tRNA-Thr			ENX38_04300	75		anticodon=TGT
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18955	19425	+					pssA		ENX38_04305	471		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	18955	19425	+	HGF63930.1			CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		ENX38_04305	471	156	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	19430	21472	+					topA		ENX38_04310	2043		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	19430	21472	+	HGF63931.1			DNA topoisomerase I	topA		ENX38_04310	2043	680	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	21581	22330	-							ENX38_04315	750		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	21581	22330	-	HGF63932.1			DUF91 domain-containing protein			ENX38_04315	750	249	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	22314	23015	-							ENX38_04320	702		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	22314	23015	-	HGF63933.1			radical SAM protein			ENX38_04320	702	233	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	23116	25773	+							ENX38_04325	2658		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	23116	25773	+	HGF63934.1			DEAD/DEAH box helicase			ENX38_04325	2658	885	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	25800	26204	+							ENX38_04330	405		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	25800	26204	+	HGF63935.1			hypothetical protein			ENX38_04330	405	134	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	26376	27146	-							ENX38_04335	771		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	26376	27146	-	HGF63936.1			ABC transporter ATP-binding protein			ENX38_04335	771	256	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	27147	27977	-					cbiQ		ENX38_04340	831		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	27147	27977	-	HGF63937.1			cobalt ECF transporter T component CbiQ	cbiQ		ENX38_04340	831	276	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	27964	28302	-							ENX38_04345	339		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	27964	28302	-	HGF63938.1			cobalamin biosynthesis protein			ENX38_04345	339	112	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	28313	28996	-					cbiM		ENX38_04350	684		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	28313	28996	-	HGF63939.1			cobalt transporter CbiM	cbiM		ENX38_04350	684	227	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	29075	29500	+					nikR		ENX38_04355	426		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	29075	29500	+	HGF63940.1			nickel-responsive transcriptional regulator NikR	nikR		ENX38_04355	426	141	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	29707	30351	+							ENX38_04360	645		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	29707	30351	+	HGF63941.1			hypothetical protein			ENX38_04360	645	214	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	30319	32847	-							ENX38_04365	2529		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	30319	32847	-	HGF63942.1			cation-transporting P-type ATPase			ENX38_04365	2529	842	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	32924	33277	+							ENX38_04370	354		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	32924	33277	+	HGF63943.1			DUF552 domain-containing protein			ENX38_04370	354	117	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	33278	34039	-							ENX38_04375	762		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	33278	34039	-	HGF63944.1			ABC transporter			ENX38_04375	762	253	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	34036	35001	-							ENX38_04380	966		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	34036	35001	-	HGF63945.1			ATP-binding cassette domain-containing protein			ENX38_04380	966	321	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35071	35286	-							ENX38_04385	216		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35071	35286	-	HGF63946.1			hypothetical protein			ENX38_04385	216	71	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35329	35538	-							ENX38_04390	210		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35329	35538	-	HGF63947.1			hypothetical protein			ENX38_04390	210	69	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35678	36619	+							ENX38_04395	942		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	35678	36619	+	HGF63948.1			branched-chain amino acid transaminase			ENX38_04395	942	313	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	36663	37145	+							ENX38_04400	483		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	36663	37145	+	HGF63949.1			adenosine monophosphate-protein transferase			ENX38_04400	483	160	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	37156	38541	+							ENX38_04405	1386		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	37156	38541	+	HGF63950.1			phenylalanine--tRNA ligase subunit alpha			ENX38_04405	1386	461	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	38535	40178	+							ENX38_04410	1644		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	38535	40178	+	HGF63951.1			phenylalanine--tRNA ligase subunit beta			ENX38_04410	1644	547	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	40511	40711	+							ENX38_04415	201		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	40511	40711	+	HGF63952.1			ACT domain-containing protein			ENX38_04415	201	66	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	40722	41324	-							ENX38_04420	603		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	40722	41324	-	HGF63953.1			site-2 protease family protein			ENX38_04420	603	200	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	41338	43452	-							ENX38_04425	2115		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	41338	43452	-	HGF63954.1			AAA family ATPase			ENX38_04425	2115	704	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	43470	44462	-							ENX38_04430	993		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	43470	44462	-	HGF63955.1			hydroxyacid dehydrogenase			ENX38_04430	993	330	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	44473	45120	-							ENX38_04435	648		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	44473	45120	-	HGF63956.1			hypothetical protein			ENX38_04435	648	215	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	45219	46046	+							ENX38_04440	828		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	45219	46046	+	HGF63957.1			hypothetical protein			ENX38_04440	828	275	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	46057	46707	-					tpiA		ENX38_04445	651		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	46057	46707	-	HGF63958.1			triose-phosphate isomerase	tpiA		ENX38_04445	651	216	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	46704	47651	-							ENX38_04450	948		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	46704	47651	-	HGF63959.1			hypothetical protein			ENX38_04450	948	315	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	47935	49149	+							ENX38_04455	1215		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000071.1	47935	49149	+	HGF63960.1			DUF373 family protein			ENX38_04455	1215	404	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	1	2638	+							ENX38_01285	2638		partial
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	1	2638	+	HGF63355.1			hypothetical protein			ENX38_01285	2638	878	partial
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	2810	4189	-							ENX38_01290	1380		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	2810	4189	-	HGF63356.1			ATP-binding protein			ENX38_01290	1380	459	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	4293	4919	-							ENX38_01295	627		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	4293	4919	-	HGF63357.1			DUF1648 domain-containing protein			ENX38_01295	627	208	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	5343	6620	+							ENX38_01300	1278		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	5343	6620	+	HGF63358.1			serine--tRNA ligase			ENX38_01300	1278	425	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	6657	7580	-							ENX38_01305	924		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	6657	7580	-	HGF63359.1			hypothetical protein			ENX38_01305	924	307	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	7584	8051	-							ENX38_01310	468		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	7584	8051	-	HGF63360.1			hypothetical protein			ENX38_01310	468	155	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	8187	8936	-							ENX38_01315	750		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	8187	8936	-	HGF63361.1			ABC transporter ATP-binding protein			ENX38_01315	750	249	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	8964	10622	-							ENX38_01320	1659		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	8964	10622	-	HGF63362.1			ABC transporter permease subunit			ENX38_01320	1659	552	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	10864	11232	+							ENX38_01325	369		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	10864	11232	+	HGF63363.1			hypothetical protein			ENX38_01325	369	122	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	11331	12524	+							ENX38_01330	1194		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	11331	12524	+	HGF63364.1			MFS transporter			ENX38_01330	1194	397	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	12521	12847	-							ENX38_01335	327		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	12521	12847	-	HGF63365.1			hypothetical protein			ENX38_01335	327	108	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	12856	13386	-							ENX38_01340	531		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	12856	13386	-	HGF63366.1			hypothetical protein			ENX38_01340	531	176	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	13401	14210	-							ENX38_01345	810		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	13401	14210	-	HGF63367.1			DUF541 domain-containing protein			ENX38_01345	810	269	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14261	14335	-							ENX38_01350	75		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14261	14335	-				tRNA-Glu			ENX38_01350	75		anticodon=TTC
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14445	14798	+							ENX38_01355	354		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14445	14798	+	HGF63368.1			DUF488 domain-containing protein			ENX38_01355	354	117	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14815	14889	-							ENX38_01360	75		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	14815	14889	-				tRNA-Ile			ENX38_01360	75		anticodon=GAT
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	15021	17048	+							ENX38_01365	2028		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	15021	17048	+	HGF63369.1			adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			ENX38_01365	2028	675	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	17057	19759	-							ENX38_01370	2703		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	17057	19759	-	HGF63370.1			vitamin B12-dependent ribonucleotide reductase			ENX38_01370	2703	900	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	19772	20221	-					nrdR		ENX38_01375	450		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	19772	20221	-	HGF63371.1			transcriptional repressor NrdR	nrdR		ENX38_01375	450	149	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	20649	21263	+							ENX38_01380	615		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	20649	21263	+	HGF63372.1			LemA family protein			ENX38_01380	615	204	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	21320	22204	+							ENX38_01385	885		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	21320	22204	+	HGF63373.1			zinc metalloprotease HtpX			ENX38_01385	885	294	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22261	22698	-							ENX38_01390	438		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22261	22698	-	HGF63374.1			hypothetical protein			ENX38_01390	438	145	
gene	tRNA	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22717	22862	-							ENX38_01395	146		
tRNA		GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22717	22862	-				tRNA-Leu			ENX38_01395	88		anticodon=CAA
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22967	24442	+							ENX38_01400	1476		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	22967	24442	+	HGF63375.1			glycine--tRNA ligase			ENX38_01400	1476	491	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	24443	25216	+							ENX38_01405	774		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	24443	25216	+	HGF63376.1			hypothetical protein			ENX38_01405	774	257	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	25657	27117	+					metG		ENX38_01410	1461		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	25657	27117	+	HGF63377.1			methionine--tRNA ligase	metG		ENX38_01410	1461	486	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	27114	27476	-							ENX38_01415	363		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	27114	27476	-	HGF63378.1			hypothetical protein			ENX38_01415	363	120	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	27537	28208	-							ENX38_01420	672		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	27537	28208	-	HGF63379.1			hypothetical protein			ENX38_01420	672	223	
gene	protein_coding	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	28392	29126	-							ENX38_01425	735		
CDS	with_protein	GCA_011358415.1	Primary Assembly	unplaced scaffold		DTNV01000027.1	28392	29126	-	HGF63380.1			hypothetical protein			ENX38_01425	735	244	
