genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1313			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1313			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1313			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1313			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1315			Pantoate kinase, archaeal (EC 2.7.1.169)	Pantoate kinase, archaeal (EC 2.7.1.169)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1316			Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1320			Glutathione S-transferase, omega (EC 2.5.1.18)	Glutathione S-transferase, omega (EC 2.5.1.18)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1321			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1321			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1321			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1322			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1322			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1322			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324			Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324			Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324			Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324			Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1325			Thiazole biosynthetic enzyme Thi4 / Ribose 1,5-bisphosphate or 5-ribose-1,2-cyclic phosphate dehydrogenase	Ribose 1,5-bisphosphate or 5-ribose-1,2-cyclic phosphate dehydrogenase	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1330			Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)	Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331			tRNA pseudouridine(13) synthase (EC 5.4.99.27)	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1333			O-succinylbenzoate synthase (EC 4.2.1.113)	O-succinylbenzoate synthase (EC 4.2.1.113)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1333			O-succinylbenzoate synthase (EC 4.2.1.113)	O-succinylbenzoate synthase (EC 4.2.1.113)	Miscellaneous	Miscellaneous		Muconate lactonizing enzyme family
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1334			1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1337			Naphthoate synthase (EC 4.1.3.36)	Naphthoate synthase (EC 4.1.3.36)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1341			2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1342			Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1350			Transcription initiation factor B	Transcription initiation factor B	RNA Processing	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1359			Galactokinase (EC 2.7.1.6)	Galactokinase (EC 2.7.1.6)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1360			D-xylonate dehydratase (EC 4.2.1.82)	D-xylonate dehydratase (EC 4.2.1.82)	Metabolism	Carbohydrates	Monosaccharides	D-xylose utilization
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367			Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1375			3-isopropylmalate dehydrogenase (EC 1.1.1.85)	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1376			3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1377			3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1379			Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380			Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380			Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380			Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381			Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381			Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381			Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1383			2-isopropylmalate synthase (EC 2.3.3.13)	2-isopropylmalate synthase (EC 2.3.3.13)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1406			Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1417			Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL	Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dihydroxyacetone kinases
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1418			Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK	Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dihydroxyacetone kinases
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1419			Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in protein synthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1419			Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ile
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1430			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1430			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	Metabolism	Nucleosides and Nucleotides	Purines	Purine nucleotide synthesis regulator
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1444			DNA topoisomerase VI subunit A (EC 5.99.1.3)	DNA topoisomerase VI subunit A (EC 5.99.1.3)	DNA Processing	DNA Processing	DNA replication	DNA topoisomerases, Type II, ATP-dependent
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1445			DNA topoisomerase VI subunit B (EC 5.99.1.3)	DNA topoisomerase VI subunit B (EC 5.99.1.3)	DNA Processing	DNA Processing	DNA replication	DNA topoisomerases, Type II, ATP-dependent
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1446			DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunit B (EC 5.99.1.3)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in DNA processing
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1446			DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunit B (EC 5.99.1.3)	DNA Processing	DNA Processing	DNA replication	DNA topoisomerases, Type II, ATP-dependent
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1447			DNA gyrase subunit A (EC 5.99.1.3)	DNA gyrase subunit A (EC 5.99.1.3)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in DNA processing
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1447			DNA gyrase subunit A (EC 5.99.1.3)	DNA gyrase subunit A (EC 5.99.1.3)	DNA Processing	DNA Processing	DNA replication	DNA topoisomerases, Type II, ATP-dependent
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1451			Arginase (EC 3.5.3.1)	Arginase (EC 3.5.3.1)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1451			Arginase (EC 3.5.3.1)	Arginase (EC 3.5.3.1)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Urea cycle
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1452			UDP-glucose 4-epimerase (EC 5.1.3.2)	UDP-glucose 4-epimerase (EC 5.1.3.2)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462			Acetyl-CoA synthetase (EC 6.2.1.1)	Acetyl-CoA synthetase (EC 6.2.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1466			Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1466			Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1467			Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1467			Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1469			Heat shock protein GrpE	Heat shock protein GrpE	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1469			Heat shock protein GrpE	Heat shock protein GrpE	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1473			Uncharacterized protein (associated with DNA helicase - Rad25 homolog)	Uncharacterized protein (associated with DNA helicase - Rad25 homolog)	DNA Processing	DNA Processing	DNA replication	DNA Helicase of Unknown Function
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1477			Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1479			Valyl-tRNA synthetase (EC 6.1.1.9)	Valyl-tRNA synthetase (EC 6.1.1.9)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Val
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1481			Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Phe
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1482			Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Phe
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1486			Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Trp
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1487			tRNA-splicing endonuclease (EC 4.6.1.16)	tRNA-splicing endonuclease (EC 4.6.1.16)	RNA Processing	RNA Processing	RNA processing and modification	tRNA splicing
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1493			Lipoyl synthase (EC 2.8.1.8)	Lipoyl synthase (EC 2.8.1.8)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1494			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1494			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1494			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1495			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1495			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1495			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497			Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497			Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497			Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1501			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1503			Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1515			Uracil phosphoribosyltransferase (EC 2.4.2.9)	Uracil phosphoribosyltransferase (EC 2.4.2.9)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1524			Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1527			Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1528			Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	Phosphoglucosamine mutase (EC 5.4.2.10)	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1530			Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1531			Signal peptidase, type IV - prepilin/preflagellin	Signal peptidase, type IV - prepilin/preflagellin	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1546			Excinuclease ABC subunit C	Excinuclease ABC subunit C	DNA Processing	DNA Processing	DNA repair	DNA repair, UvrABC system
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1548			Malate dehydrogenase (EC 1.1.1.37)	Malate dehydrogenase (EC 1.1.1.37)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1560			Signal peptidase I (EC 3.4.21.89)	Signal peptidase I (EC 3.4.21.89)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1565			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1565			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1571			IMP cyclohydrolase (EC 3.5.4.10) [alternate form]	IMP cyclohydrolase (EC 3.5.4.10) [alternate form]	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1580			Thiamin ABC transporter, transmembrane component	Thiamin ABC transporter, transmembrane component	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1581			Thiamin ABC transporter, substrate-binding component	Thiamin ABC transporter, substrate-binding component	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1588			Excinuclease ABC subunit B	Excinuclease ABC subunit B	DNA Processing	DNA Processing	DNA repair	DNA repair, UvrABC system
