genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01175	231854	232552	+	699				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588856.1	J1N62_RS01175	231854	232552	+	699		DUF115 domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01180	232850	234067	+	1218				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588858.1	J1N62_RS01180	232850	234067	+	1218		pentapeptide repeat-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01185	234064	234882	-	819				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588860.1	J1N62_RS01185	234064	234882	-	819		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01190	235217	235600	+	384				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207591998.1	J1N62_RS01190	235217	235600	+	384		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01195	235753	235947	-	195				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588862.1	J1N62_RS01195	235753	235947	-	195		cold-shock protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01200	236131	237138	-	1008				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588864.1	J1N62_RS01200	236131	237138	-	1008		TIGR04024 family LLM class F420-dependent oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01205	237262	238428	-	1167				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588868.1	J1N62_RS01205	237262	238428	-	1167		cell division protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01210	238758	240533	+	1776				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588870.1	J1N62_RS01210	238758	240533	+	1776		ABC transporter substrate-binding protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01215	240587	241462	+	876				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588872.1	J1N62_RS01215	240587	241462	+	876		inositol phosphorylceramide synthase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01220	241558	242691	-	1134				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588874.1	J1N62_RS01220	241558	242691	-	1134		Gfo/Idh/MocA family oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01225	242739	242942	-	204				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588876.1	J1N62_RS01225	242739	242942	-	204		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01230	242945	244189	-	1245				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588877.1	J1N62_RS01230	242945	244189	-	1245		ABC transporter ATP-binding protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01235	244206	245210	-	1005				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588878.1	J1N62_RS01235	244206	245210	-	1005		carbohydrate ABC transporter permease		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01240	245211	246233	-	1023				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588879.1	J1N62_RS01240	245211	246233	-	1023		sugar ABC transporter permease		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01245	246237	247691	-	1455				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588880.1	J1N62_RS01245	246237	247691	-	1455		extracellular solute-binding protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01250	247819	248895	-	1077				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588881.1	J1N62_RS01250	247819	248895	-	1077		TrmB family transcriptional regulator		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01255	249149	249940	+	792				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588882.1	J1N62_RS01255	249149	249940	+	792		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01260	249953	251014	-	1062				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588883.1	J1N62_RS01260	249953	251014	-	1062		TrmB family transcriptional regulator		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01265	251163	252191	+	1029				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588885.1	J1N62_RS01265	251163	252191	+	1029		mechanosensitive ion channel family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01270	252328	252738	-	411				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588887.1	J1N62_RS01270	252328	252738	-	411		universal stress protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01275	252774	254141	-	1368				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588889.1	J1N62_RS01275	252774	254141	-	1368		5'-nucleotidase C-terminal domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01280	254247	254486	+	240				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588895.1	J1N62_RS01280	254247	254486	+	240		GNAT family acetyltransferase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01285	254634	254945	+	312				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207591999.1	J1N62_RS01285	254634	254945	+	312		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01290	255170	256165	+	996				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588896.1	J1N62_RS01290	255170	256165	+	996		metal-dependent hydrolase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01295	256227	256874	+	648				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588897.1	J1N62_RS01295	256227	256874	+	648		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01300	256867	257526	+	660				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588898.1	J1N62_RS01300	256867	257526	+	660		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01305	257627	257827	+	201				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588899.1	J1N62_RS01305	257627	257827	+	201		dodecin domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01310	257992	258360	-	369				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588900.1	J1N62_RS01310	257992	258360	-	369		iron-sulfur cluster assembly accessory protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01315	258428	259738	-	1311	hisD			
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588902.1	J1N62_RS01315	258428	259738	-	1311	hisD	histidinol dehydrogenase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01320	259818	260051	-	234				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588904.1	J1N62_RS01320	259818	260051	-	234		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01325	260141	261376	-	1236				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588906.1	J1N62_RS01325	260141	261376	-	1236		ABC transporter substrate-binding protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01330	261451	262419	-	969				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588908.1	J1N62_RS01330	261451	262419	-	969		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01335	262688	264106	-	1419				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588910.1	J1N62_RS01335	262688	264106	-	1419		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01340	264439	265242	+	804				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588912.1	J1N62_RS01340	264439	265242	+	804		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01345	265358	265594	+	237				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588914.1	J1N62_RS01345	265358	265594	+	237		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01350	265741	266847	+	1107				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588915.1	J1N62_RS01350	265741	266847	+	1107		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01355	266866	267813	+	948				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588916.1	J1N62_RS01355	266866	267813	+	948		LLM class oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01360	267901	268836	-	936				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588917.1	J1N62_RS01360	267901	268836	-	936		alpha/beta hydrolase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01365	269299	270180	-	882	coxB			
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588918.1	J1N62_RS01365	269299	270180	-	882	coxB	cytochrome c oxidase subunit II		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01370	270337	271164	-	828				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588919.1	J1N62_RS01370	270337	271164	-	828		SDR family oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01375	271347	272153	-	807				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207592000.1	J1N62_RS01375	271347	272153	-	807		SDR family oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01380	272184	272855	-	672				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588920.1	J1N62_RS01380	272184	272855	-	672		O-methyltransferase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01385	273284	274108	+	825				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588922.1	J1N62_RS01385	273284	274108	+	825		alpha/beta hydrolase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01390	274140	275540	-	1401				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588923.1	J1N62_RS01390	274140	275540	-	1401		NAD(P)/FAD-dependent oxidoreductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01395	275717	277228	+	1512				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588924.1	J1N62_RS01395	275717	277228	+	1512		MATE family efflux transporter		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01400	277268	278485	-	1218				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588925.1	J1N62_RS01400	277268	278485	-	1218		MFS transporter		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01405	278620	280386	-	1767				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588931.1	J1N62_RS01405	278620	280386	-	1767		PAS domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01410	280778	281770	+	993				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588933.1	J1N62_RS01410	280778	281770	+	993		D-2-hydroxyacid dehydrogenase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01415	282004	282441	+	438				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588935.1	J1N62_RS01415	282004	282441	+	438		universal stress protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01420	282586	283626	-	1041	asd			
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588937.1	J1N62_RS01420	282586	283626	-	1041	asd	aspartate-semialdehyde dehydrogenase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01425	283772	284755	-	984				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588939.1	J1N62_RS01425	283772	284755	-	984		aldo/keto reductase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01430	284920	287802	+	2883				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588941.1	J1N62_RS01430	284920	287802	+	2883		type IV pilin N-terminal domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01435	287962	288153	-	192				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588943.1	J1N62_RS01435	287962	288153	-	192		30S ribosomal protein S17e		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01440	288178	288855	-	678				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588945.1	J1N62_RS01440	288178	288855	-	678		DUF447 family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01445	288852	289703	-	852				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588947.1	J1N62_RS01445	288852	289703	-	852		triphosphoribosyl-dephospho-CoA synthase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01450	289746	290543	-	798				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588949.1	J1N62_RS01450	289746	290543	-	798		tRNA-dihydrouridine synthase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01455	290546	291538	-	993				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588951.1	J1N62_RS01455	290546	291538	-	993		2-phospho-L-lactate transferase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01460	291632	293233	-	1602				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588953.1	J1N62_RS01460	291632	293233	-	1602		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01465	293383	293616	-	234				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588955.1	J1N62_RS01465	293383	293616	-	234		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01470	293949	294707	-	759				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588957.1	J1N62_RS01470	293949	294707	-	759		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01475	294827	295204	+	378				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588965.1	J1N62_RS01475	294827	295204	+	378		winged helix-turn-helix transcriptional regulator		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01480	295348	297009	+	1662				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588967.1	J1N62_RS01480	295348	297009	+	1662		ATP-dependent DNA ligase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01485	297146	297601	+	456				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588968.1	J1N62_RS01485	297146	297601	+	456		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01490	297792	299003	+	1212				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588969.1	J1N62_RS01490	297792	299003	+	1212		histidinol-phosphate transaminase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01495	299000	299557	+	558				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588970.1	J1N62_RS01495	299000	299557	+	558		adenylate kinase family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01500	299554	300165	+	612				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588971.1	J1N62_RS01500	299554	300165	+	612		CDP-alcohol phosphatidyltransferase family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01505	300220	300774	+	555				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588972.1	J1N62_RS01505	300220	300774	+	555		TIGR00270 family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01510	300931	301575	+	645	tpiA			
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588974.1	J1N62_RS01510	300931	301575	+	645	tpiA	triose-phosphate isomerase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01515	301724	302332	+	609				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588981.1	J1N62_RS01515	301724	302332	+	609		toll/interleukin-1 receptor domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01520	302384	303052	-	669				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588983.1	J1N62_RS01520	302384	303052	-	669		J domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01525	303561	303998	+	438				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207592001.1	J1N62_RS01525	303561	303998	+	438		DUF3054 domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01530	304487	304702	+	216				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588985.1	J1N62_RS01530	304487	304702	+	216		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01535	304788	305786	+	999				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588987.1	J1N62_RS01535	304788	305786	+	999		ornithine cyclodeaminase family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01540	305997	306881	+	885				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588989.1	J1N62_RS01540	305997	306881	+	885		DUF4399 domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01545	306988	308016	+	1029				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588990.1	J1N62_RS01545	306988	308016	+	1029		bifunctional oligoribonuclease/PAP phosphatase NrnA		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01550	308049	308576	-	528				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588991.1	J1N62_RS01550	308049	308576	-	528		Hsp20/alpha crystallin family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01555	308752	309159	+	408				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588992.1	J1N62_RS01555	308752	309159	+	408		GNAT family N-acetyltransferase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01560	309263	309502	+	240				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588993.1	J1N62_RS01560	309263	309502	+	240		PRC-barrel domain containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01565	309712	310392	+	681				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588994.1	J1N62_RS01565	309712	310392	+	681		type 1 glutamine amidotransferase domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01570	310573	310782	+	210				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588996.1	J1N62_RS01570	310573	310782	+	210		DUF1918 domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01575	310880	311338	+	459				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588997.1	J1N62_RS01575	310880	311338	+	459		RNA-binding protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01580	311533	313299	+	1767				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588998.1	J1N62_RS01580	311533	313299	+	1767		YcaO-like family protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01585	313367	313765	-	399				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207588999.1	J1N62_RS01585	313367	313765	-	399		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01590	313944	315443	-	1500	guaB			
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589003.1	J1N62_RS01590	313944	315443	-	1500	guaB	IMP dehydrogenase		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01595	316015	316968	+	954				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589005.1	J1N62_RS01595	316015	316968	+	954		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01600	316992	318179	-	1188				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589007.1	J1N62_RS01600	316992	318179	-	1188		PGF-pre-PGF domain-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01605	318193	320913	-	2721				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589009.1	J1N62_RS01605	318193	320913	-	2721		right-handed parallel beta-helix repeat-containing protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01610	321457	321631	+	175				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	tRNA		J1N62_RS01610	321457	321631	+	74		tRNA-Trp		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01615	321985	323103	-	1119				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589011.1	J1N62_RS01615	321985	323103	-	1119		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01620	323822	324211	-	390				
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	CDS	WP_207589013.1	J1N62_RS01620	323822	324211	-	390		hypothetical protein		
GCF_017357405.1	Halovivax sp. KZCA124	NZ_CP071597.1	PATRIC	gene		J1N62_RS01625	324345	324638	-	294				
