# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	255170	256165	+	WP_207588896.1	WP_207588896.1		metal-dependent hydrolase		63211175	J1N62_RS01290	996	331	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	256227	256874	+						63211176	J1N62_RS01295	648		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	256227	256874	+	WP_207588897.1	WP_207588897.1		hypothetical protein		63211176	J1N62_RS01295	648	215	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	256867	257526	+						63211177	J1N62_RS01300	660		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	256867	257526	+	WP_207588898.1	WP_207588898.1		hypothetical protein		63211177	J1N62_RS01300	660	219	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	257627	257827	+						63211178	J1N62_RS01305	201		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	257627	257827	+	WP_207588899.1	WP_207588899.1		dodecin domain-containing protein		63211178	J1N62_RS01305	201	66	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	257992	258360	-						63211179	J1N62_RS01310	369		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	257992	258360	-	WP_207588900.1	WP_207588900.1		iron-sulfur cluster assembly accessory protein		63211179	J1N62_RS01310	369	122	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	258428	259738	-					hisD	63211180	J1N62_RS01315	1311		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	258428	259738	-	WP_207588902.1	WP_207588902.1		histidinol dehydrogenase	hisD	63211180	J1N62_RS01315	1311	436	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	259818	260051	-						63211181	J1N62_RS01320	234		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	259818	260051	-	WP_207588904.1	WP_207588904.1		hypothetical protein		63211181	J1N62_RS01320	234	77	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	260141	261376	-						63211182	J1N62_RS01325	1236		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	260141	261376	-	WP_207588906.1	WP_207588906.1		ABC transporter substrate-binding protein		63211182	J1N62_RS01325	1236	411	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	261451	262419	-						63211183	J1N62_RS01330	969		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	261451	262419	-	WP_207588908.1	WP_207588908.1		hypothetical protein		63211183	J1N62_RS01330	969	322	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	262688	264106	-						63211184	J1N62_RS01335	1419		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	262688	264106	-	WP_207588910.1	WP_207588910.1		hypothetical protein		63211184	J1N62_RS01335	1419	472	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	264439	265242	+						63211185	J1N62_RS01340	804		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	264439	265242	+	WP_207588912.1	WP_207588912.1		hypothetical protein		63211185	J1N62_RS01340	804	267	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	265358	265594	+						63211186	J1N62_RS01345	237		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	265358	265594	+	WP_207588914.1	WP_207588914.1		hypothetical protein		63211186	J1N62_RS01345	237	78	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	265741	266847	+						63211187	J1N62_RS01350	1107		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	265741	266847	+	WP_207588915.1	WP_207588915.1		hypothetical protein		63211187	J1N62_RS01350	1107	368	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	266866	267813	+						63211188	J1N62_RS01355	948		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	266866	267813	+	WP_207588916.1	WP_207588916.1		LLM class oxidoreductase		63211188	J1N62_RS01355	948	315	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	267901	268836	-						63211189	J1N62_RS01360	936		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	267901	268836	-	WP_207588917.1	WP_207588917.1		alpha/beta hydrolase		63211189	J1N62_RS01360	936	311	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	269299	270180	-					coxB	63211190	J1N62_RS01365	882		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	269299	270180	-	WP_207588918.1	WP_207588918.1		cytochrome c oxidase subunit II	coxB	63211190	J1N62_RS01365	882	293	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	270337	271164	-						63211191	J1N62_RS01370	828		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	270337	271164	-	WP_207588919.1	WP_207588919.1		SDR family oxidoreductase		63211191	J1N62_RS01370	828	275	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	271347	272153	-						63211192	J1N62_RS01375	807		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	271347	272153	-	WP_207592000.1	WP_207592000.1		SDR family oxidoreductase		63211192	J1N62_RS01375	807	268	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	272184	272855	-						63211193	J1N62_RS01380	672		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	272184	272855	-	WP_207588920.1	WP_207588920.1		O-methyltransferase		63211193	J1N62_RS01380	672	223	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	273284	274108	+						63211194	J1N62_RS01385	825		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	273284	274108	+	WP_207588922.1	WP_207588922.1		alpha/beta hydrolase		63211194	J1N62_RS01385	825	274	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	274140	275540	-						63211195	J1N62_RS01390	1401		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	274140	275540	-	WP_207588923.1	WP_207588923.1		NAD(P)/FAD-dependent oxidoreductase		63211195	J1N62_RS01390	1401	466	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	275717	277228	+						63211196	J1N62_RS01395	1512		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	275717	277228	+	WP_207588924.1	WP_207588924.1		MATE family efflux transporter		63211196	J1N62_RS01395	1512	503	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	277268	278485	-						63211197	J1N62_RS01400	1218		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	277268	278485	-	WP_207588925.1	WP_207588925.1		MFS transporter		63211197	J1N62_RS01400	1218	405	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	278620	280386	-						63211198	J1N62_RS01405	1767		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	278620	280386	-	WP_207588931.1	WP_207588931.1		PAS domain-containing protein		63211198	J1N62_RS01405	1767	588	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	280778	281770	+						63211199	J1N62_RS01410	993		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	280778	281770	+	WP_207588933.1	WP_207588933.1		D-2-hydroxyacid dehydrogenase		63211199	J1N62_RS01410	993	330	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	282004	282441	+						63211200	J1N62_RS01415	438		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	282004	282441	+	WP_207588935.1	WP_207588935.1		universal stress protein		63211200	J1N62_RS01415	438	145	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	282586	283626	-					asd	63211201	J1N62_RS01420	1041		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	282586	283626	-	WP_207588937.1	WP_207588937.1		aspartate-semialdehyde dehydrogenase	asd	63211201	J1N62_RS01420	1041	346	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	283772	284755	-						63211202	J1N62_RS01425	984		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	283772	284755	-	WP_207588939.1	WP_207588939.1		aldo/keto reductase		63211202	J1N62_RS01425	984	327	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	284920	287802	+						63211203	J1N62_RS01430	2883		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	284920	287802	+	WP_207588941.1	WP_207588941.1		type IV pilin N-terminal domain-containing protein		63211203	J1N62_RS01430	2883	960	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	287962	288153	-						63211204	J1N62_RS01435	192		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	287962	288153	-	WP_207588943.1	WP_207588943.1		30S ribosomal protein S17e		63211204	J1N62_RS01435	192	63	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	288178	288855	-						63211205	J1N62_RS01440	678		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	288178	288855	-	WP_207588945.1	WP_207588945.1		DUF447 family protein		63211205	J1N62_RS01440	678	225	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	288852	289703	-						63211206	J1N62_RS01445	852		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	288852	289703	-	WP_207588947.1	WP_207588947.1		triphosphoribosyl-dephospho-CoA synthase		63211206	J1N62_RS01445	852	283	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	289746	290543	-						63211207	J1N62_RS01450	798		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	289746	290543	-	WP_207588949.1	WP_207588949.1		tRNA-dihydrouridine synthase		63211207	J1N62_RS01450	798	265	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	290546	291538	-						63211208	J1N62_RS01455	993		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	290546	291538	-	WP_207588951.1	WP_207588951.1		2-phospho-L-lactate transferase		63211208	J1N62_RS01455	993	330	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	291632	293233	-						63211209	J1N62_RS01460	1602		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	291632	293233	-	WP_207588953.1	WP_207588953.1		hypothetical protein		63211209	J1N62_RS01460	1602	533	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	293383	293616	-						63211210	J1N62_RS01465	234		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	293383	293616	-	WP_207588955.1	WP_207588955.1		hypothetical protein		63211210	J1N62_RS01465	234	77	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	293949	294707	-						63211211	J1N62_RS01470	759		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	293949	294707	-	WP_207588957.1	WP_207588957.1		hypothetical protein		63211211	J1N62_RS01470	759	252	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	294827	295204	+						63211212	J1N62_RS01475	378		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	294827	295204	+	WP_207588965.1	WP_207588965.1		winged helix-turn-helix transcriptional regulator		63211212	J1N62_RS01475	378	125	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	295348	297009	+						63211213	J1N62_RS01480	1662		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	295348	297009	+	WP_207588967.1	WP_207588967.1		ATP-dependent DNA ligase		63211213	J1N62_RS01480	1662	553	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	297146	297601	+						63211214	J1N62_RS01485	456		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	297146	297601	+	WP_207588968.1	WP_207588968.1		hypothetical protein		63211214	J1N62_RS01485	456	151	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	297792	299003	+						63211215	J1N62_RS01490	1212		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	297792	299003	+	WP_207588969.1	WP_207588969.1		histidinol-phosphate transaminase		63211215	J1N62_RS01490	1212	403	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	299000	299557	+						63211216	J1N62_RS01495	558		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	299000	299557	+	WP_207588970.1	WP_207588970.1		adenylate kinase family protein		63211216	J1N62_RS01495	558	185	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	299554	300165	+						63211217	J1N62_RS01500	612		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	299554	300165	+	WP_207588971.1	WP_207588971.1		CDP-alcohol phosphatidyltransferase family protein		63211217	J1N62_RS01500	612	203	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	300220	300774	+						63211218	J1N62_RS01505	555		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	300220	300774	+	WP_207588972.1	WP_207588972.1		TIGR00270 family protein		63211218	J1N62_RS01505	555	184	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	300931	301575	+					tpiA	63211219	J1N62_RS01510	645		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	300931	301575	+	WP_207588974.1	WP_207588974.1		triose-phosphate isomerase	tpiA	63211219	J1N62_RS01510	645	214	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	301724	302332	+						63211220	J1N62_RS01515	609		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	301724	302332	+	WP_207588981.1	WP_207588981.1		toll/interleukin-1 receptor domain-containing protein		63211220	J1N62_RS01515	609	202	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	302384	303052	-						63211221	J1N62_RS01520	669		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	302384	303052	-	WP_207588983.1	WP_207588983.1		J domain-containing protein		63211221	J1N62_RS01520	669	222	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	303561	303998	+						63211222	J1N62_RS01525	438		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	303561	303998	+	WP_207592001.1	WP_207592001.1		DUF3054 domain-containing protein		63211222	J1N62_RS01525	438	145	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	304487	304702	+						63211223	J1N62_RS01530	216		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	304487	304702	+	WP_207588985.1	WP_207588985.1		hypothetical protein		63211223	J1N62_RS01530	216	71	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	304788	305786	+						63211224	J1N62_RS01535	999		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	304788	305786	+	WP_207588987.1	WP_207588987.1		ornithine cyclodeaminase family protein		63211224	J1N62_RS01535	999	332	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	305997	306881	+						63211225	J1N62_RS01540	885		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	305997	306881	+	WP_207588989.1	WP_207588989.1		DUF4399 domain-containing protein		63211225	J1N62_RS01540	885	294	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	306988	308016	+						63211226	J1N62_RS01545	1029		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	306988	308016	+	WP_207588990.1	WP_207588990.1		bifunctional oligoribonuclease/PAP phosphatase NrnA		63211226	J1N62_RS01545	1029	342	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	308049	308576	-						63211227	J1N62_RS01550	528		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	308049	308576	-	WP_207588991.1	WP_207588991.1		Hsp20/alpha crystallin family protein		63211227	J1N62_RS01550	528	175	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	308752	309159	+						63211228	J1N62_RS01555	408		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	308752	309159	+	WP_207588992.1	WP_207588992.1		GNAT family N-acetyltransferase		63211228	J1N62_RS01555	408	135	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	309263	309502	+						63211229	J1N62_RS01560	240		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	309263	309502	+	WP_207588993.1	WP_207588993.1		PRC-barrel domain containing protein		63211229	J1N62_RS01560	240	79	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	309712	310392	+						63211230	J1N62_RS01565	681		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	309712	310392	+	WP_207588994.1	WP_207588994.1		type 1 glutamine amidotransferase domain-containing protein		63211230	J1N62_RS01565	681	226	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	310573	310782	+						63211231	J1N62_RS01570	210		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	310573	310782	+	WP_207588996.1	WP_207588996.1		DUF1918 domain-containing protein		63211231	J1N62_RS01570	210	69	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	310880	311338	+						63211232	J1N62_RS01575	459		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	310880	311338	+	WP_207588997.1	WP_207588997.1		RNA-binding protein		63211232	J1N62_RS01575	459	152	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	311533	313299	+						63211233	J1N62_RS01580	1767		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	311533	313299	+	WP_207588998.1	WP_207588998.1		YcaO-like family protein		63211233	J1N62_RS01580	1767	588	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	313367	313765	-						63211234	J1N62_RS01585	399		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	313367	313765	-	WP_207588999.1	WP_207588999.1		hypothetical protein		63211234	J1N62_RS01585	399	132	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	313944	315443	-					guaB	63211235	J1N62_RS01590	1500		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	313944	315443	-	WP_207589003.1	WP_207589003.1		IMP dehydrogenase	guaB	63211235	J1N62_RS01590	1500	499	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	316015	316968	+						63211236	J1N62_RS01595	954		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	316015	316968	+	WP_207589005.1	WP_207589005.1		hypothetical protein		63211236	J1N62_RS01595	954	317	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	316992	318179	-						63211237	J1N62_RS01600	1188		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	316992	318179	-	WP_207589007.1	WP_207589007.1		PGF-pre-PGF domain-containing protein		63211237	J1N62_RS01600	1188	395	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	318193	320913	-						63211238	J1N62_RS01605	2721		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	318193	320913	-	WP_207589009.1	WP_207589009.1		right-handed parallel beta-helix repeat-containing protein		63211238	J1N62_RS01605	2721	906	
gene	tRNA	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	321457	321631	+						63211239	J1N62_RS01610	175		
tRNA		GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	321457	321631	+				tRNA-Trp		63211239	J1N62_RS01610	74		anticodon=CCA
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	321985	323103	-						63211240	J1N62_RS01615	1119		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	321985	323103	-	WP_207589011.1	WP_207589011.1		hypothetical protein		63211240	J1N62_RS01615	1119	372	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	323822	324211	-						63211241	J1N62_RS01620	390		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	323822	324211	-	WP_207589013.1	WP_207589013.1		hypothetical protein		63211241	J1N62_RS01620	390	129	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	324345	324638	-						63211242	J1N62_RS01625	294		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	324345	324638	-	WP_207589015.1	WP_207589015.1		hypothetical protein		63211242	J1N62_RS01625	294	97	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	325620	326450	-						63211243	J1N62_RS01630	831		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	325620	326450	-	WP_207589017.1	WP_207589017.1		hypothetical protein		63211243	J1N62_RS01630	831	276	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	326772	326900	+						63211244	J1N62_RS01635	129		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	326772	326900	+	WP_207589018.1	WP_207589018.1		hypothetical protein		63211244	J1N62_RS01635	129	42	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	327397	327534	+						63211245	J1N62_RS01640	138		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	327397	327534	+	WP_207589020.1	WP_207589020.1		hypothetical protein		63211245	J1N62_RS01640	138	45	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	328473	328763	-						63211246	J1N62_RS01645	291		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	328473	328763	-	WP_207589022.1	WP_207589022.1		hypothetical protein		63211246	J1N62_RS01645	291	96	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	329199	330071	+						63211247	J1N62_RS01650	873		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	329199	330071	+	WP_207589024.1	WP_207589024.1		hypothetical protein		63211247	J1N62_RS01650	873	290	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	330249	331043	+						63211248	J1N62_RS01655	795		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	330249	331043	+	WP_207589026.1	WP_207589026.1		hypothetical protein		63211248	J1N62_RS01655	795	264	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	331704	332003	-						63211249	J1N62_RS01660	300		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	331704	332003	-	WP_207589028.1	WP_207589028.1		hypothetical protein		63211249	J1N62_RS01660	300	99	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	332120	335347	-						63211250	J1N62_RS01665	3228		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	332120	335347	-	WP_207589030.1	WP_207589030.1		PAS domain S-box protein		63211250	J1N62_RS01665	3228	1075	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	335616	337373	-						63211251	J1N62_RS01670	1758		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	335616	337373	-	WP_207589031.1	WP_207589031.1		gamma-glutamyltransferase family protein		63211251	J1N62_RS01670	1758	585	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	337599	338963	+					dinB	63211252	J1N62_RS01675	1365		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	337599	338963	+	WP_207589033.1	WP_207589033.1		DNA polymerase IV	dinB	63211252	J1N62_RS01675	1365	454	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	339112	340374	+						63211253	J1N62_RS01680	1263		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	339112	340374	+	WP_207589035.1	WP_207589035.1		J domain-containing protein		63211253	J1N62_RS01680	1263	420	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	340579	340827	+						63211254	J1N62_RS01685	249		
CDS	with_protein	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	340579	340827	+	WP_207592002.1	WP_207592002.1		transcriptional regulator		63211254	J1N62_RS01685	249	82	
gene	protein_coding	GCF_017357405.1	Primary Assembly	chromosome	1	NZ_CP071597.1	340975	341613	-						63211255	J1N62_RS01690	639		
