# Assembly name:  ASM1103933v1
# Organism name:  Candidatus Desulfofervidus auxilii (d-proteobacteria)
# Isolate:  HyVt-233
# Taxid:          1621989
# BioSample:      SAMN09638410
# BioProject:     PRJNA480137
# Submitter:      The University of Hong Kong
# Date:           2020-02-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    DRBS01
# Assembly method: MEGAHIT v. 1.1.2
# Expected final version: yes
# Genome coverage: 30.31x
# Sequencing technology: Illumina HiSeq 2500
# Excluded from RefSeq: derived from metagenome
# GenBank assembly accession: GCA_011039335.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_011039355.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Ga0116200_10017279	unplaced-scaffold	na	na	DRBS01000134.1	<>	na	Primary Assembly	3582	na
Ga0116200_10017295	unplaced-scaffold	na	na	DRBS01000163.1	<>	na	Primary Assembly	3581	na
Ga0116200_10017299	unplaced-scaffold	na	na	DRBS01000165.1	<>	na	Primary Assembly	3580	na
Ga0116200_10017346	unplaced-scaffold	na	na	DRBS01000053.1	<>	na	Primary Assembly	3575	na
Ga0116200_10017759	unplaced-scaffold	na	na	DRBS01000147.1	<>	na	Primary Assembly	3538	na
Ga0116200_10017886	unplaced-scaffold	na	na	DRBS01000132.1	<>	na	Primary Assembly	3526	na
Ga0116200_10017890	unplaced-scaffold	na	na	DRBS01000242.1	<>	na	Primary Assembly	3526	na
Ga0116200_10018038	unplaced-scaffold	na	na	DRBS01000150.1	<>	na	Primary Assembly	3515	na
Ga0116200_10018141	unplaced-scaffold	na	na	DRBS01000104.1	<>	na	Primary Assembly	3505	na
Ga0116200_10018344	unplaced-scaffold	na	na	DRBS01000034.1	<>	na	Primary Assembly	3489	na
Ga0116200_10018368	unplaced-scaffold	na	na	DRBS01000282.1	<>	na	Primary Assembly	3485	na
Ga0116200_10018641	unplaced-scaffold	na	na	DRBS01000152.1	<>	na	Primary Assembly	3460	na
Ga0116200_10018723	unplaced-scaffold	na	na	DRBS01000001.1	<>	na	Primary Assembly	3454	na
Ga0116200_10018728	unplaced-scaffold	na	na	DRBS01000151.1	<>	na	Primary Assembly	3453	na
Ga0116200_10018865	unplaced-scaffold	na	na	DRBS01000098.1	<>	na	Primary Assembly	3441	na
Ga0116200_10018957	unplaced-scaffold	na	na	DRBS01000063.1	<>	na	Primary Assembly	3434	na
Ga0116200_10019002	unplaced-scaffold	na	na	DRBS01000196.1	<>	na	Primary Assembly	3431	na
Ga0116200_10019167	unplaced-scaffold	na	na	DRBS01000288.1	<>	na	Primary Assembly	3417	na
Ga0116200_10019274	unplaced-scaffold	na	na	DRBS01000182.1	<>	na	Primary Assembly	3409	na
Ga0116200_10019524	unplaced-scaffold	na	na	DRBS01000160.1	<>	na	Primary Assembly	3388	na
Ga0116200_10019852	unplaced-scaffold	na	na	DRBS01000164.1	<>	na	Primary Assembly	3364	na
Ga0116200_10019867	unplaced-scaffold	na	na	DRBS01000275.1	<>	na	Primary Assembly	3363	na
Ga0116200_10019872	unplaced-scaffold	na	na	DRBS01000408.1	<>	na	Primary Assembly	3362	na
Ga0116200_10019943	unplaced-scaffold	na	na	DRBS01000332.1	<>	na	Primary Assembly	3357	na
Ga0116200_10019971	unplaced-scaffold	na	na	DRBS01000407.1	<>	na	Primary Assembly	3355	na
Ga0116200_10020179	unplaced-scaffold	na	na	DRBS01000270.1	<>	na	Primary Assembly	3339	na
Ga0116200_10020273	unplaced-scaffold	na	na	DRBS01000268.1	<>	na	Primary Assembly	3332	na
Ga0116200_10020283	unplaced-scaffold	na	na	DRBS01000261.1	<>	na	Primary Assembly	3332	na
Ga0116200_10020315	unplaced-scaffold	na	na	DRBS01000204.1	<>	na	Primary Assembly	3330	na
Ga0116200_10020384	unplaced-scaffold	na	na	DRBS01000207.1	<>	na	Primary Assembly	3325	na
Ga0116200_10020657	unplaced-scaffold	na	na	DRBS01000103.1	<>	na	Primary Assembly	3304	na
Ga0116200_10020718	unplaced-scaffold	na	na	DRBS01000068.1	<>	na	Primary Assembly	3299	na
Ga0116200_10020841	unplaced-scaffold	na	na	DRBS01000366.1	<>	na	Primary Assembly	3290	na
Ga0116200_10020900	unplaced-scaffold	na	na	DRBS01000379.1	<>	na	Primary Assembly	3285	na
Ga0116200_10020926	unplaced-scaffold	na	na	DRBS01000137.1	<>	na	Primary Assembly	3283	na
Ga0116200_10021112	unplaced-scaffold	na	na	DRBS01000369.1	<>	na	Primary Assembly	3270	na
Ga0116200_10021120	unplaced-scaffold	na	na	DRBS01000004.1	<>	na	Primary Assembly	3269	na
Ga0116200_10021150	unplaced-scaffold	na	na	DRBS01000302.1	<>	na	Primary Assembly	3266	na
Ga0116200_10021476	unplaced-scaffold	na	na	DRBS01000052.1	<>	na	Primary Assembly	3241	na
Ga0116200_10021690	unplaced-scaffold	na	na	DRBS01000037.1	<>	na	Primary Assembly	3227	na
Ga0116200_10021790	unplaced-scaffold	na	na	DRBS01000422.1	<>	na	Primary Assembly	3220	na
Ga0116200_10022507	unplaced-scaffold	na	na	DRBS01000336.1	<>	na	Primary Assembly	3171	na
Ga0116200_10022582	unplaced-scaffold	na	na	DRBS01000224.1	<>	na	Primary Assembly	3167	na
Ga0116200_10022939	unplaced-scaffold	na	na	DRBS01000129.1	<>	na	Primary Assembly	3147	na
Ga0116200_10023143	unplaced-scaffold	na	na	DRBS01000186.1	<>	na	Primary Assembly	3132	na
Ga0116200_10023321	unplaced-scaffold	na	na	DRBS01000250.1	<>	na	Primary Assembly	3121	na
Ga0116200_10023380	unplaced-scaffold	na	na	DRBS01000390.1	<>	na	Primary Assembly	3117	na
Ga0116200_10023471	unplaced-scaffold	na	na	DRBS01000091.1	<>	na	Primary Assembly	3112	na
Ga0116200_10023513	unplaced-scaffold	na	na	DRBS01000327.1	<>	na	Primary Assembly	3109	na
Ga0116200_10023520	unplaced-scaffold	na	na	DRBS01000020.1	<>	na	Primary Assembly	3109	na
Ga0116200_10023591	unplaced-scaffold	na	na	DRBS01000002.1	<>	na	Primary Assembly	3105	na
Ga0116200_10023628	unplaced-scaffold	na	na	DRBS01000033.1	<>	na	Primary Assembly	3103	na
Ga0116200_10023687	unplaced-scaffold	na	na	DRBS01000136.1	<>	na	Primary Assembly	3098	na
Ga0116200_10023753	unplaced-scaffold	na	na	DRBS01000119.1	<>	na	Primary Assembly	3094	na
Ga0116200_10023927	unplaced-scaffold	na	na	DRBS01000343.1	<>	na	Primary Assembly	3084	na
Ga0116200_10023996	unplaced-scaffold	na	na	DRBS01000337.1	<>	na	Primary Assembly	3080	na
Ga0116200_10024077	unplaced-scaffold	na	na	DRBS01000310.1	<>	na	Primary Assembly	3076	na
Ga0116200_10024386	unplaced-scaffold	na	na	DRBS01000299.1	<>	na	Primary Assembly	3059	na
Ga0116200_10024502	unplaced-scaffold	na	na	DRBS01000428.1	<>	na	Primary Assembly	3052	na
Ga0116200_10024785	unplaced-scaffold	na	na	DRBS01000231.1	<>	na	Primary Assembly	3037	na
Ga0116200_10025119	unplaced-scaffold	na	na	DRBS01000082.1	<>	na	Primary Assembly	3020	na
Ga0116200_10025150	unplaced-scaffold	na	na	DRBS01000148.1	<>	na	Primary Assembly	3018	na
Ga0116200_10025294	unplaced-scaffold	na	na	DRBS01000083.1	<>	na	Primary Assembly	3011	na
Ga0116200_10025364	unplaced-scaffold	na	na	DRBS01000426.1	<>	na	Primary Assembly	3006	na
Ga0116200_10025942	unplaced-scaffold	na	na	DRBS01000246.1	<>	na	Primary Assembly	2974	na
Ga0116200_10026180	unplaced-scaffold	na	na	DRBS01000111.1	<>	na	Primary Assembly	2962	na
Ga0116200_10026186	unplaced-scaffold	na	na	DRBS01000229.1	<>	na	Primary Assembly	2961	na
Ga0116200_10026198	unplaced-scaffold	na	na	DRBS01000122.1	<>	na	Primary Assembly	2960	na
Ga0116200_10026298	unplaced-scaffold	na	na	DRBS01000135.1	<>	na	Primary Assembly	2954	na
Ga0116200_10026328	unplaced-scaffold	na	na	DRBS01000370.1	<>	na	Primary Assembly	2952	na
Ga0116200_10026535	unplaced-scaffold	na	na	DRBS01000358.1	<>	na	Primary Assembly	2943	na
Ga0116200_10026546	unplaced-scaffold	na	na	DRBS01000190.1	<>	na	Primary Assembly	2942	na
Ga0116200_10026610	unplaced-scaffold	na	na	DRBS01000340.1	<>	na	Primary Assembly	2938	na
Ga0116200_10026780	unplaced-scaffold	na	na	DRBS01000417.1	<>	na	Primary Assembly	2930	na
Ga0116200_10026819	unplaced-scaffold	na	na	DRBS01000383.1	<>	na	Primary Assembly	2927	na
Ga0116200_10027046	unplaced-scaffold	na	na	DRBS01000265.1	<>	na	Primary Assembly	2915	na
Ga0116200_10027373	unplaced-scaffold	na	na	DRBS01000112.1	<>	na	Primary Assembly	2898	na
Ga0116200_10027427	unplaced-scaffold	na	na	DRBS01000174.1	<>	na	Primary Assembly	2896	na
Ga0116200_10027631	unplaced-scaffold	na	na	DRBS01000274.1	<>	na	Primary Assembly	2887	na
Ga0116200_10027652	unplaced-scaffold	na	na	DRBS01000100.1	<>	na	Primary Assembly	2886	na
Ga0116200_10027773	unplaced-scaffold	na	na	DRBS01000108.1	<>	na	Primary Assembly	2879	na
Ga0116200_10027841	unplaced-scaffold	na	na	DRBS01000114.1	<>	na	Primary Assembly	2876	na
Ga0116200_10027847	unplaced-scaffold	na	na	DRBS01000115.1	<>	na	Primary Assembly	2876	na
Ga0116200_10027950	unplaced-scaffold	na	na	DRBS01000357.1	<>	na	Primary Assembly	2871	na
Ga0116200_10027959	unplaced-scaffold	na	na	DRBS01000360.1	<>	na	Primary Assembly	2870	na
Ga0116200_10027961	unplaced-scaffold	na	na	DRBS01000045.1	<>	na	Primary Assembly	2870	na
Ga0116200_10027976	unplaced-scaffold	na	na	DRBS01000192.1	<>	na	Primary Assembly	2870	na
Ga0116200_10027994	unplaced-scaffold	na	na	DRBS01000084.1	<>	na	Primary Assembly	2869	na
Ga0116200_10028144	unplaced-scaffold	na	na	DRBS01000035.1	<>	na	Primary Assembly	2862	na
Ga0116200_10028164	unplaced-scaffold	na	na	DRBS01000223.1	<>	na	Primary Assembly	2861	na
Ga0116200_10028211	unplaced-scaffold	na	na	DRBS01000413.1	<>	na	Primary Assembly	2859	na
Ga0116200_10028238	unplaced-scaffold	na	na	DRBS01000169.1	<>	na	Primary Assembly	2857	na
Ga0116200_10028322	unplaced-scaffold	na	na	DRBS01000031.1	<>	na	Primary Assembly	2853	na
Ga0116200_10028372	unplaced-scaffold	na	na	DRBS01000396.1	<>	na	Primary Assembly	2851	na
Ga0116200_10028481	unplaced-scaffold	na	na	DRBS01000202.1	<>	na	Primary Assembly	2846	na
Ga0116200_10028503	unplaced-scaffold	na	na	DRBS01000382.1	<>	na	Primary Assembly	2844	na
Ga0116200_10028528	unplaced-scaffold	na	na	DRBS01000156.1	<>	na	Primary Assembly	2843	na
Ga0116200_10028540	unplaced-scaffold	na	na	DRBS01000331.1	<>	na	Primary Assembly	2842	na
Ga0116200_10028619	unplaced-scaffold	na	na	DRBS01000371.1	<>	na	Primary Assembly	2838	na
Ga0116200_10028666	unplaced-scaffold	na	na	DRBS01000051.1	<>	na	Primary Assembly	2836	na
Ga0116200_10028740	unplaced-scaffold	na	na	DRBS01000203.1	<>	na	Primary Assembly	2832	na
Ga0116200_10028859	unplaced-scaffold	na	na	DRBS01000085.1	<>	na	Primary Assembly	2827	na
Ga0116200_10028884	unplaced-scaffold	na	na	DRBS01000028.1	<>	na	Primary Assembly	2826	na
Ga0116200_10028901	unplaced-scaffold	na	na	DRBS01000209.1	<>	na	Primary Assembly	2825	na
Ga0116200_10028922	unplaced-scaffold	na	na	DRBS01000399.1	<>	na	Primary Assembly	2824	na
Ga0116200_10029166	unplaced-scaffold	na	na	DRBS01000222.1	<>	na	Primary Assembly	2813	na
Ga0116200_10029209	unplaced-scaffold	na	na	DRBS01000012.1	<>	na	Primary Assembly	2811	na
Ga0116200_10029247	unplaced-scaffold	na	na	DRBS01000271.1	<>	na	Primary Assembly	2809	na
Ga0116200_10029304	unplaced-scaffold	na	na	DRBS01000362.1	<>	na	Primary Assembly	2806	na
Ga0116200_10029433	unplaced-scaffold	na	na	DRBS01000026.1	<>	na	Primary Assembly	2800	na
Ga0116200_10029478	unplaced-scaffold	na	na	DRBS01000409.1	<>	na	Primary Assembly	2798	na
Ga0116200_10029487	unplaced-scaffold	na	na	DRBS01000238.1	<>	na	Primary Assembly	2798	na
Ga0116200_10029694	unplaced-scaffold	na	na	DRBS01000175.1	<>	na	Primary Assembly	2789	na
Ga0116200_10029698	unplaced-scaffold	na	na	DRBS01000171.1	<>	na	Primary Assembly	2788	na
Ga0116200_10029787	unplaced-scaffold	na	na	DRBS01000423.1	<>	na	Primary Assembly	2785	na
Ga0116200_10029801	unplaced-scaffold	na	na	DRBS01000191.1	<>	na	Primary Assembly	2784	na
Ga0116200_10029854	unplaced-scaffold	na	na	DRBS01000126.1	<>	na	Primary Assembly	2782	na
Ga0116200_10029860	unplaced-scaffold	na	na	DRBS01000047.1	<>	na	Primary Assembly	2782	na
Ga0116200_10029907	unplaced-scaffold	na	na	DRBS01000308.1	<>	na	Primary Assembly	2779	na
Ga0116200_10030197	unplaced-scaffold	na	na	DRBS01000159.1	<>	na	Primary Assembly	2766	na
Ga0116200_10030265	unplaced-scaffold	na	na	DRBS01000030.1	<>	na	Primary Assembly	2764	na
Ga0116200_10030328	unplaced-scaffold	na	na	DRBS01000079.1	<>	na	Primary Assembly	2760	na
Ga0116200_10030402	unplaced-scaffold	na	na	DRBS01000329.1	<>	na	Primary Assembly	2757	na
Ga0116200_10030405	unplaced-scaffold	na	na	DRBS01000341.1	<>	na	Primary Assembly	2757	na
Ga0116200_10030426	unplaced-scaffold	na	na	DRBS01000095.1	<>	na	Primary Assembly	2756	na
Ga0116200_10030450	unplaced-scaffold	na	na	DRBS01000161.1	<>	na	Primary Assembly	2756	na
Ga0116200_10030484	unplaced-scaffold	na	na	DRBS01000003.1	<>	na	Primary Assembly	2754	na
Ga0116200_10030507	unplaced-scaffold	na	na	DRBS01000027.1	<>	na	Primary Assembly	2753	na
Ga0116200_10030724	unplaced-scaffold	na	na	DRBS01000395.1	<>	na	Primary Assembly	2743	na
Ga0116200_10030786	unplaced-scaffold	na	na	DRBS01000090.1	<>	na	Primary Assembly	2741	na
Ga0116200_10030845	unplaced-scaffold	na	na	DRBS01000279.1	<>	na	Primary Assembly	2739	na
Ga0116200_10031083	unplaced-scaffold	na	na	DRBS01000294.1	<>	na	Primary Assembly	2729	na
Ga0116200_10031166	unplaced-scaffold	na	na	DRBS01000230.1	<>	na	Primary Assembly	2725	na
Ga0116200_10031303	unplaced-scaffold	na	na	DRBS01000344.1	<>	na	Primary Assembly	2719	na
Ga0116200_10031379	unplaced-scaffold	na	na	DRBS01000335.1	<>	na	Primary Assembly	2716	na
Ga0116200_10031594	unplaced-scaffold	na	na	DRBS01000364.1	<>	na	Primary Assembly	2707	na
Ga0116200_10031626	unplaced-scaffold	na	na	DRBS01000381.1	<>	na	Primary Assembly	2705	na
Ga0116200_10031675	unplaced-scaffold	na	na	DRBS01000133.1	<>	na	Primary Assembly	2703	na
Ga0116200_10032154	unplaced-scaffold	na	na	DRBS01000400.1	<>	na	Primary Assembly	2683	na
Ga0116200_10032251	unplaced-scaffold	na	na	DRBS01000403.1	<>	na	Primary Assembly	2679	na
Ga0116200_10032341	unplaced-scaffold	na	na	DRBS01000398.1	<>	na	Primary Assembly	2676	na
Ga0116200_10032349	unplaced-scaffold	na	na	DRBS01000397.1	<>	na	Primary Assembly	2676	na
Ga0116200_10032376	unplaced-scaffold	na	na	DRBS01000317.1	<>	na	Primary Assembly	2674	na
Ga0116200_10032630	unplaced-scaffold	na	na	DRBS01000189.1	<>	na	Primary Assembly	2665	na
Ga0116200_10032754	unplaced-scaffold	na	na	DRBS01000292.1	<>	na	Primary Assembly	2660	na
Ga0116200_10032766	unplaced-scaffold	na	na	DRBS01000425.1	<>	na	Primary Assembly	2659	na
Ga0116200_10032822	unplaced-scaffold	na	na	DRBS01000120.1	<>	na	Primary Assembly	2657	na
Ga0116200_10032830	unplaced-scaffold	na	na	DRBS01000260.1	<>	na	Primary Assembly	2657	na
Ga0116200_10032849	unplaced-scaffold	na	na	DRBS01000205.1	<>	na	Primary Assembly	2657	na
Ga0116200_10032925	unplaced-scaffold	na	na	DRBS01000044.1	<>	na	Primary Assembly	2654	na
Ga0116200_10033026	unplaced-scaffold	na	na	DRBS01000342.1	<>	na	Primary Assembly	2649	na
Ga0116200_10033060	unplaced-scaffold	na	na	DRBS01000414.1	<>	na	Primary Assembly	2648	na
Ga0116200_10033177	unplaced-scaffold	na	na	DRBS01000106.1	<>	na	Primary Assembly	2644	na
Ga0116200_10033253	unplaced-scaffold	na	na	DRBS01000333.1	<>	na	Primary Assembly	2642	na
Ga0116200_10033267	unplaced-scaffold	na	na	DRBS01000410.1	<>	na	Primary Assembly	2642	na
Ga0116200_10033317	unplaced-scaffold	na	na	DRBS01000016.1	<>	na	Primary Assembly	2640	na
Ga0116200_10033361	unplaced-scaffold	na	na	DRBS01000019.1	<>	na	Primary Assembly	2639	na
Ga0116200_10033644	unplaced-scaffold	na	na	DRBS01000221.1	<>	na	Primary Assembly	2628	na
Ga0116200_10033766	unplaced-scaffold	na	na	DRBS01000210.1	<>	na	Primary Assembly	2623	na
Ga0116200_10033781	unplaced-scaffold	na	na	DRBS01000155.1	<>	na	Primary Assembly	2623	na
Ga0116200_10033839	unplaced-scaffold	na	na	DRBS01000267.1	<>	na	Primary Assembly	2620	na
Ga0116200_10033955	unplaced-scaffold	na	na	DRBS01000143.1	<>	na	Primary Assembly	2616	na
Ga0116200_10034273	unplaced-scaffold	na	na	DRBS01000353.1	<>	na	Primary Assembly	2604	na
Ga0116200_10034274	unplaced-scaffold	na	na	DRBS01000349.1	<>	na	Primary Assembly	2604	na
Ga0116200_10034318	unplaced-scaffold	na	na	DRBS01000124.1	<>	na	Primary Assembly	2603	na
Ga0116200_10034749	unplaced-scaffold	na	na	DRBS01000040.1	<>	na	Primary Assembly	2588	na
Ga0116200_10034836	unplaced-scaffold	na	na	DRBS01000046.1	<>	na	Primary Assembly	2585	na
Ga0116200_10034886	unplaced-scaffold	na	na	DRBS01000088.1	<>	na	Primary Assembly	2583	na
Ga0116200_10034939	unplaced-scaffold	na	na	DRBS01000036.1	<>	na	Primary Assembly	2581	na
Ga0116200_10034963	unplaced-scaffold	na	na	DRBS01000295.1	<>	na	Primary Assembly	2580	na
Ga0116200_10034996	unplaced-scaffold	na	na	DRBS01000312.1	<>	na	Primary Assembly	2579	na
Ga0116200_10035225	unplaced-scaffold	na	na	DRBS01000385.1	<>	na	Primary Assembly	2571	na
Ga0116200_10035284	unplaced-scaffold	na	na	DRBS01000262.1	<>	na	Primary Assembly	2569	na
Ga0116200_10035420	unplaced-scaffold	na	na	DRBS01000391.1	<>	na	Primary Assembly	2564	na
Ga0116200_10035843	unplaced-scaffold	na	na	DRBS01000239.1	<>	na	Primary Assembly	2550	na
Ga0116200_10035897	unplaced-scaffold	na	na	DRBS01000113.1	<>	na	Primary Assembly	2547	na
Ga0116200_10036273	unplaced-scaffold	na	na	DRBS01000375.1	<>	na	Primary Assembly	2535	na
Ga0116200_10036373	unplaced-scaffold	na	na	DRBS01000377.1	<>	na	Primary Assembly	2532	na
Ga0116200_10036573	unplaced-scaffold	na	na	DRBS01000177.1	<>	na	Primary Assembly	2525	na
Ga0116200_10036614	unplaced-scaffold	na	na	DRBS01000354.1	<>	na	Primary Assembly	2523	na
Ga0116200_10036848	unplaced-scaffold	na	na	DRBS01000244.1	<>	na	Primary Assembly	2515	na
Ga0116200_10036879	unplaced-scaffold	na	na	DRBS01000373.1	<>	na	Primary Assembly	2514	na
Ga0116200_10036899	unplaced-scaffold	na	na	DRBS01000142.1	<>	na	Primary Assembly	2513	na
Ga0116200_10036920	unplaced-scaffold	na	na	DRBS01000201.1	<>	na	Primary Assembly	2513	na
Ga0116200_10036976	unplaced-scaffold	na	na	DRBS01000372.1	<>	na	Primary Assembly	2511	na
Ga0116200_10037116	unplaced-scaffold	na	na	DRBS01000011.1	<>	na	Primary Assembly	2506	na
Ga0116200_10037165	unplaced-scaffold	na	na	DRBS01000283.1	<>	na	Primary Assembly	2504	na
