# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	4374	4781	+							ENG63_04580	408		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	4374	4781	+	HDD44120.1			single-stranded DNA-binding protein			ENG63_04580	408	135	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	4806	6266	+							ENG63_04585	1461		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	4806	6266	+	HDD44121.1			phosphoenolpyruvate carboxylase			ENG63_04585	1461	486	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	6267	7147	-					amrS		ENG63_04590	881		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000179.1	6267	7147	-	HDD44122.1			AmmeMemoRadiSam system radical SAM enzyme	amrS		ENG63_04590	881	292	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1	343	+							ENG63_09810	343		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1	343	+	HDD45136.1			sulfite exporter TauE/SafE family protein			ENG63_09810	343	113	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	359	823	+							ENG63_09815	465		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	359	823	+	HDD45137.1			DUF1634 domain-containing protein			ENG63_09815	465	154	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1306	1737	+							ENG63_09820	432		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1306	1737	+	HDD45138.1			hypothetical protein			ENG63_09820	432	143	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1734	3089	-							ENG63_09825	1356		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	1734	3089	-	HDD45139.1			sigma-54-dependent Fis family transcriptional regulator			ENG63_09825	1356	451	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	3082	4224	-							ENG63_09830	1143		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	3082	4224	-	HDD45140.1			response regulator			ENG63_09830	1143	380	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	4228	6300	-							ENG63_09835	2073		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	4228	6300	-	HDD45141.1			PAS domain S-box protein			ENG63_09835	2073	690	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	6462	7090	+							ENG63_09840	629		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000361.1	6462	7090	+	HDD45142.1			sulfite exporter TauE/SafE family protein			ENG63_09840	629	209	partial
gene	pseudogene	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	17	1766	+							ENG63_11335	1750		pseudo
CDS	without_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	17	1766	+				radical SAM protein			ENG63_11335	1750		pseudo
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	1852	2055	-							ENG63_11340	204		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	1852	2055	-	HDD45429.1			hypothetical protein			ENG63_11340	204	67	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	2033	2254	-							ENG63_11345	222		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	2033	2254	-	HDD45430.1			hypothetical protein			ENG63_11345	222	73	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	2578	3138	-							ENG63_11350	561		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	2578	3138	-	HDD45431.1			GNAT family N-acetyltransferase			ENG63_11350	561	186	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	3824	4192	+							ENG63_11355	369		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	3824	4192	+	HDD45432.1			AccI family restriction endonuclease			ENG63_11355	369	122	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	4237	4665	+							ENG63_11360	429		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	4237	4665	+	HDD45433.1			AccI family restriction endonuclease			ENG63_11360	429	142	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	4612	6447	-							ENG63_11365	1836		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	4612	6447	-	HDD45434.1			methyltransferase domain-containing protein			ENG63_11365	1836	611	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	6440	6625	-							ENG63_11370	186		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000420.1	6440	6625	-	HDD45435.1			AbrB/MazE/SpoVT family DNA-binding domain-containing protein			ENG63_11370	186	61	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	442	1962	+							ENG63_05640	1521		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	442	1962	+	HDD44324.1			lipopolysaccharide biosynthesis protein			ENG63_05640	1521	506	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	1967	2509	+							ENG63_05645	543		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	1967	2509	+	HDD44325.1			class I SAM-dependent methyltransferase			ENG63_05645	543	180	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	2524	3144	+							ENG63_05650	621		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	2524	3144	+	HDD44326.1			class I SAM-dependent methyltransferase			ENG63_05650	621	206	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	3154	4131	+							ENG63_05655	978		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	3154	4131	+	HDD44327.1			glycosyltransferase family 2 protein			ENG63_05655	978	325	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	4134	5396	+							ENG63_05660	1263		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	4134	5396	+	HDD44328.1			O-antigen ligase family protein			ENG63_05660	1263	420	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	5398	7066	+							ENG63_05665	1669		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000217.1	5398	7066	+	HDD44329.1			hypothetical protein			ENG63_05665	1669	556	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	1	3038	-							ENG63_06485	3038		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	1	3038	-	HDD44488.1			FAD-dependent oxidoreductase			ENG63_06485	3038	1013	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	3053	3907	-							ENG63_06490	855		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	3053	3907	-	HDD44489.1			dihydropteroate synthase			ENG63_06490	855	284	
gene	pseudogene	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	4172	5518	-							ENG63_06495	1347		pseudo
CDS	without_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	4172	5518	-				acetyl-CoA decarbonylase/synthase complex subunit gamma			ENG63_06495	1347		pseudo
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	5541	6990	-					cdhC		ENG63_06500	1450		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000248.1	5541	6990	-	HDD44490.1			CO dehydrogenase/CO-methylating acetyl-CoA synthase complex subunit beta	cdhC		ENG63_06500	1450	482	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	400	1317	-							ENG63_07390	918		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	400	1317	-	HDD44665.1			NAD-dependent epimerase/dehydratase family protein			ENG63_07390	918	305	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	1305	2348	-							ENG63_07395	1044		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	1305	2348	-	HDD44666.1			alpha-ketoacid dehydrogenase subunit beta			ENG63_07395	1044	347	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	2330	3244	-							ENG63_07400	915		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	2330	3244	-	HDD44667.1			thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			ENG63_07400	915	304	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	3234	4691	-							ENG63_07405	1458		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	3234	4691	-	HDD44668.1			radical SAM protein			ENG63_07405	1458	485	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	4688	5626	-							ENG63_07410	939		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	4688	5626	-	HDD44669.1			NAD(P)-dependent oxidoreductase			ENG63_07410	939	312	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	5629	6834	-							ENG63_07415	1206		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000276.1	5629	6834	-	HDD44670.1			DegT/DnrJ/EryC1/StrS family aminotransferase			ENG63_07415	1206	401	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	1	917	-					aspS		ENG63_04375	917		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	1	917	-	HDD44080.1			aspartate--tRNA ligase	aspS		ENG63_04375	917	305	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	893	2149	-							ENG63_04380	1257		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	893	2149	-	HDD44081.1			histidine--tRNA ligase			ENG63_04380	1257	418	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	2146	2685	-							ENG63_04385	540		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	2146	2685	-	HDD44082.1			isochorismatase family protein			ENG63_04385	540	179	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	2739	5168	-							ENG63_04390	2430		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	2739	5168	-	HDD44083.1			endopeptidase La			ENG63_04390	2430	809	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	5266	6516	-					clpX		ENG63_04395	1251		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	5266	6516	-	HDD44084.1			ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		ENG63_04395	1251	416	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	6509	6943	-							ENG63_04400	435		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000170.1	6509	6943	-	HDD44085.1			ATP-dependent Clp protease proteolytic subunit			ENG63_04400	435	144	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	47	463	+							ENG63_03655	417		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	47	463	+	HDD43941.1			hypothetical protein			ENG63_03655	417	138	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	457	1224	-							ENG63_03660	768		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	457	1224	-	HDD43942.1			hypothetical protein			ENG63_03660	768	255	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	1221	1958	-							ENG63_03665	738		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	1221	1958	-	HDD43943.1			tRNA1(Val) (adenine(37)-N6)-methyltransferase			ENG63_03665	738	245	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	1959	2519	-							ENG63_03670	561		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	1959	2519	-	HDD43944.1			DUF1015 family protein			ENG63_03670	561	186	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	2543	3235	-							ENG63_03675	693		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	2543	3235	-	HDD43945.1			DUF1015 domain-containing protein			ENG63_03675	693	230	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	3317	4327	+							ENG63_03680	1011		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	3317	4327	+	HDD43946.1			hypothetical protein			ENG63_03680	1011	336	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	4375	5454	+							ENG63_03685	1080		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	4375	5454	+	HDD43947.1			nitronate monooxygenase			ENG63_03685	1080	359	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	5464	6920	+					metE		ENG63_03690	1457		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000141.1	5464	6920	+	HDD43948.1			5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		ENG63_03690	1457	486	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1	75	+							ENG63_03015	75		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1	75	+	HDD43818.1			hypothetical protein			ENG63_03015	75	24	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	82	231	+					rpmG		ENG63_03020	150		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	82	231	+	HDD43819.1			50S ribosomal protein L33	rpmG		ENG63_03020	150	49	
gene	tRNA	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	242	318	+							ENG63_03025	77		
tRNA		GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	242	318	+				tRNA-Trp			ENG63_03025	77		anticodon=CCA
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	334	588	+					secE		ENG63_03030	255		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	334	588	+	HDD43820.1			preprotein translocase subunit SecE	secE		ENG63_03030	255	84	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	591	1145	+					nusG		ENG63_03035	555		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	591	1145	+	HDD43821.1			transcription termination/antitermination factor NusG	nusG		ENG63_03035	555	184	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1160	1585	+					rplK		ENG63_03040	426		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1160	1585	+	HDD43822.1			50S ribosomal protein L11	rplK		ENG63_03040	426	141	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1598	2302	+							ENG63_03045	705		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	1598	2302	+	HDD43823.1			50S ribosomal protein L1			ENG63_03045	705	234	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	2320	2856	+							ENG63_03050	537		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	2320	2856	+	HDD43824.1			50S ribosomal protein L10			ENG63_03050	537	178	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	2862	3260	+							ENG63_03055	399		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	2862	3260	+	HDD43825.1			50S ribosomal protein L7/L12			ENG63_03055	399	132	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	3333	6868	+					rpoB		ENG63_03060	3536		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000118.1	3333	6868	+	HDD43826.1			DNA-directed RNA polymerase subunit beta	rpoB		ENG63_03060	3536	1178	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	1	802	-							ENG63_02950	802		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	1	802	-	HDD43805.1			CRISPR-associated protein Cas6			ENG63_02950	802	267	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	799	1947	-					csm5		ENG63_02955	1149		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	799	1947	-	HDD43806.1			type III-A CRISPR-associated RAMP protein Csm5	csm5		ENG63_02955	1149	382	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	1949	2863	-							ENG63_02960	915		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	1949	2863	-	HDD43807.1			hypothetical protein			ENG63_02960	915	304	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	2887	3627	-					csm3		ENG63_02965	741		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	2887	3627	-	HDD43808.1			type III-A CRISPR-associated RAMP protein Csm3	csm3		ENG63_02965	741	246	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	3664	4092	-					csm2		ENG63_02970	429		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	3664	4092	-	HDD43809.1			type III-A CRISPR-associated protein Csm2	csm2		ENG63_02970	429	142	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	4079	6655	-					cas10		ENG63_02975	2577		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000116.1	4079	6655	-	HDD43810.1			type III-A CRISPR-associated protein Cas10/Csm1	cas10		ENG63_02975	2577	858	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	1	530	-							ENG63_00095	530		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	1	530	-	HDD43248.1			peptidase			ENG63_00095	530	177	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	527	1492	-							ENG63_00100	966		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	527	1492	-	HDD43249.1			hypothetical protein			ENG63_00100	966	321	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	1479	2117	-							ENG63_00105	639		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	1479	2117	-	HDD43250.1			riboflavin synthase			ENG63_00105	639	212	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	2155	4266	-					rnr		ENG63_00110	2112		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	2155	4266	-	HDD43251.1			ribonuclease R	rnr		ENG63_00110	2112	703	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	4266	4832	-					efp		ENG63_00115	567		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	4266	4832	-	HDD43252.1			elongation factor P	efp		ENG63_00115	567	188	
gene	pseudogene	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	4851	5912	-					aroQ		ENG63_00120	1062		pseudo
CDS	without_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	4851	5912	-				type II 3-dehydroquinate dehydratase	aroQ		ENG63_00120	1062		pseudo
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	5954	6592	-							ENG63_00125	639		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000006.1	5954	6592	-	HDD43253.1			aldehyde ferredoxin oxidoreductase			ENG63_00125	639	212	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	20	2635	+					cas10		ENG63_06705	2616		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	20	2635	+	HDD44530.1			type III-A CRISPR-associated protein Cas10/Csm1	cas10		ENG63_06705	2616	871	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	2632	3054	+					csm2		ENG63_06710	423		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	2632	3054	+	HDD44531.1			type III-A CRISPR-associated protein Csm2	csm2		ENG63_06710	423	140	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	3082	3870	+					csm3		ENG63_06715	789		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	3082	3870	+	HDD44532.1			type III-A CRISPR-associated RAMP protein Csm3	csm3		ENG63_06715	789	262	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	3870	4892	+							ENG63_06720	1023		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	3870	4892	+	HDD44533.1			hypothetical protein			ENG63_06720	1023	340	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	4893	6299	+					csm5		ENG63_06725	1407		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	4893	6299	+	HDD44534.1			type III-A CRISPR-associated RAMP protein Csm5	csm5		ENG63_06725	1407	468	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	6300	6529	+							ENG63_06730	230		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000252.1	6300	6529	+	HDD44535.1			hypothetical protein			ENG63_06730	230	76	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	138	932	-							ENG63_09425	795		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	138	932	-	HDD45059.1			hypothetical protein			ENG63_09425	795	264	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	1190	2578	+							ENG63_09430	1389		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	1190	2578	+	HDD45060.1			heme anaerobic degradation radical SAM methyltransferase ChuW/HutW			ENG63_09430	1389	462	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	2581	2964	+							ENG63_09435	384		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	2581	2964	+	HDD45061.1			retroviral-like aspartic protease			ENG63_09435	384	127	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	2961	3494	+							ENG63_09440	534		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	2961	3494	+	HDD45062.1			hypothetical protein			ENG63_09440	534	177	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	3482	3907	-							ENG63_09445	426		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	3482	3907	-	HDD45063.1			hypothetical protein			ENG63_09445	426	141	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	4594	5736	+							ENG63_09450	1143		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	4594	5736	+	HDD45064.1			LbtU family siderophore porin			ENG63_09450	1143	380	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	5802	6143	+							ENG63_09455	342		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000350.1	5802	6143	+	HDD45065.1			hypothetical protein			ENG63_09455	342	113	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	1	322	-							ENG63_08815	322		partial
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	1	322	-	HDD44943.1			adenosine deaminase			ENG63_08815	322	107	partial
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	365	949	+							ENG63_08820	585		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	365	949	+	HDD44944.1			hypothetical protein			ENG63_08820	585	194	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	950	2134	-							ENG63_08825	1185		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	950	2134	-	HDD44945.1			dicarboxylate/amino acid:cation symporter			ENG63_08825	1185	394	
gene	protein_coding	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	2241	4652	-							ENG63_08830	2412		
CDS	with_protein	GCA_011039335.1	Primary Assembly	unplaced scaffold		DRBS01000323.1	2241	4652	-	HDD44946.1			hypothetical protein			ENG63_08830	2412	803	
