# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	89467	89766	-	RLI58024.1			hypothetical protein			DRP09_01365	300	99	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	89992	91626	-							DRP09_01370	1635		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	89992	91626	-	RLI58025.1			hypothetical protein			DRP09_01370	1635	544	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	91880	92245	+							DRP09_01375	366		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	91880	92245	+	RLI58026.1			hypothetical protein			DRP09_01375	366	121	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	92437	96039	+					smc		DRP09_01380	3603		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	92437	96039	+	RLI58027.1			chromosome segregation protein SMC	smc		DRP09_01380	3603	1200	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	96036	96734	+							DRP09_01385	699		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	96036	96734	+	RLI58028.1			hypothetical protein			DRP09_01385	699	232	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	96735	97292	+					scpB		DRP09_01390	558		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	96735	97292	+	RLI58029.1			SMC-Scp complex subunit ScpB	scpB		DRP09_01390	558	185	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	97296	98378	-					hypE		DRP09_01395	1083		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	97296	98378	-	RLI58030.1			hydrogenase expression/formation protein HypE	hypE		DRP09_01395	1083	360	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	98465	98845	+							DRP09_01400	381		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	98465	98845	+	RLI58031.1			30S ribosomal protein S8e			DRP09_01400	381	126	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	98868	99257	-					hypA		DRP09_01405	390		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	98868	99257	-	RLI58032.1			hydrogenase maturation nickel metallochaperone HypA	hypA		DRP09_01405	390	129	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	99390	99920	+							DRP09_01410	531		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	99390	99920	+	RLI58033.1			hypothetical protein			DRP09_01410	531	176	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	99990	101246	+							DRP09_01415	1257		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	99990	101246	+	RLI58034.1			hypothetical protein			DRP09_01415	1257	418	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	101274	102839	-							DRP09_01420	1566		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	101274	102839	-	RLI58035.1			succinate dehydrogenase/fumarate reductase iron-sulfur subunit			DRP09_01420	1566	521	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	102853	104541	-							DRP09_01425	1689		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	102853	104541	-	RLI58036.1			fumarate reductase/succinate dehydrogenase flavoprotein subunit			DRP09_01425	1689	562	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	104662	105270	-							DRP09_01430	609		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	104662	105270	-	RLI58037.1			fumarate hydratase			DRP09_01430	609	202	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	105271	106158	-							DRP09_01435	888		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	105271	106158	-	RLI58038.1			fumarate hydratase			DRP09_01435	888	295	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	106261	106797	+							DRP09_01440	537		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	106261	106797	+	RLI58039.1			hypothetical protein			DRP09_01440	537	178	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	106794	107531	-							DRP09_01445	738		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	106794	107531	-	RLI58040.1			ATPase			DRP09_01445	738	245	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	107547	108017	-							DRP09_01450	471		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	107547	108017	-	RLI58041.1			hypothetical protein			DRP09_01450	471	156	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	108207	108548	-							DRP09_01455	342		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	108207	108548	-	RLI58042.1			hypothetical protein			DRP09_01455	342	113	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	108629	110647	+							DRP09_01460	2019		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	108629	110647	+	RLI58043.1			hypothetical protein			DRP09_01460	2019	672	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	110773	111360	+							DRP09_01465	588		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	110773	111360	+	RLI58044.1			inosine-5-monophosphate dehydrogenase			DRP09_01465	588	195	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	111284	112222	+							DRP09_01470	939		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	111284	112222	+	RLI58045.1			hypothetical protein			DRP09_01470	939	312	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	112243	113586	+							DRP09_01475	1344		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	112243	113586	+	RLI58046.1			hypothetical protein			DRP09_01475	1344	447	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	113638	114267	+							DRP09_01480	630		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	113638	114267	+	RLI58062.1			TIGR00296 family protein			DRP09_01480	630	209	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	114282	115139	+					nadC		DRP09_01485	858		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	114282	115139	+	RLI58047.1			carboxylating nicotinate-nucleotide diphosphorylase	nadC		DRP09_01485	858	285	
gene	tRNA	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115149	115255	-							DRP09_01490	107		
tRNA		GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115149	115255	-				tRNA-Glu			DRP09_01490	78		anticodon=TTC
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115316	115672	-							DRP09_01495	357		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115316	115672	-	RLI58048.1			hypothetical protein			DRP09_01495	357	118	
gene	tRNA	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115867	115943	+							DRP09_01500	77		
tRNA		GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	115867	115943	+				tRNA-Met			DRP09_01500	77		anticodon=CAT
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	116132	116923	+							DRP09_01505	792		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	116132	116923	+	RLI58063.1			ZIP family metal transporter			DRP09_01505	792	263	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	117008	118177	-							DRP09_01510	1170		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	117008	118177	-	RLI58049.1			hypothetical protein			DRP09_01510	1170	389	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	118181	118672	-							DRP09_01515	492		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	118181	118672	-	RLI58050.1			hypothetical protein			DRP09_01515	492	163	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	118768	119598	-							DRP09_01520	831		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	118768	119598	-	RLI58051.1			hypothetical protein			DRP09_01520	831	276	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	120200	121351	-							DRP09_01525	1152		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	120200	121351	-	RLI58052.1			hypothetical protein			DRP09_01525	1152	383	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	121396	123633	+							DRP09_01530	2238		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	121396	123633	+	RLI58053.1			hypothetical protein			DRP09_01530	2238	745	
gene	tRNA	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	123639	123743	-							DRP09_01535	105		
tRNA		GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	123639	123743	-				tRNA-Asn			DRP09_01535	76		anticodon=GTT
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	123809	124444	+							DRP09_01540	636		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000002.1	123809	124444	+	RLI58054.1			hypothetical protein			DRP09_01540	636	211	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	1	623	-							DRP09_01545	623		partial
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	1	623	-	RLI57749.1			hypothetical protein			DRP09_01545	623	208	partial
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	896	1552	+							DRP09_01550	657		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	896	1552	+	RLI57750.1			hypothetical protein			DRP09_01550	657	218	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	1564	2844	-							DRP09_01555	1281		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	1564	2844	-	RLI57751.1			hypothetical protein			DRP09_01555	1281	426	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	2914	3633	-							DRP09_01560	720		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	2914	3633	-	RLI57752.1			alanyl-tRNA editing protein			DRP09_01560	720	239	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	3634	4149	-							DRP09_01565	516		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	3634	4149	-	RLI57753.1			hypothetical protein			DRP09_01565	516	171	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	4259	5044	+					larB		DRP09_01570	786		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	4259	5044	+	RLI57754.1			nickel pincer cofactor biosynthesis protein LarB	larB		DRP09_01570	786	261	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	5052	6200	-							DRP09_01575	1149		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	5052	6200	-	RLI57755.1			hypothetical protein			DRP09_01575	1149	382	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6433	6681	-							DRP09_01580	249		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6433	6681	-	RLI57756.1			hypothetical protein			DRP09_01580	249	82	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6769	6996	+							DRP09_01585	228		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6769	6996	+	RLI57757.1			hypothetical protein			DRP09_01585	228	75	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6984	8471	-					dapA		DRP09_01590	1488		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	6984	8471	-	RLI57758.1			4-hydroxy-tetrahydrodipicolinate synthase	dapA		DRP09_01590	1488	495	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	8468	9835	-					dapA		DRP09_01595	1368		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	8468	9835	-	RLI57759.1			4-hydroxy-tetrahydrodipicolinate synthase	dapA		DRP09_01595	1368	455	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	10094	10417	+							DRP09_01600	324		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	10094	10417	+	RLI57855.1			divalent-cation tolerance protein CutA			DRP09_01600	324	107	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	10420	12870	-							DRP09_01605	2451		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	10420	12870	-	RLI57760.1			hypothetical protein			DRP09_01605	2451	816	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	12876	15530	-							DRP09_01610	2655		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	12876	15530	-	RLI57761.1			hypothetical protein			DRP09_01610	2655	884	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	15651	16601	-							DRP09_01615	951		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	15651	16601	-	RLI57762.1			hypothetical protein			DRP09_01615	951	316	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	16698	17168	+							DRP09_01620	471		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	16698	17168	+	RLI57763.1			hypothetical protein			DRP09_01620	471	156	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	17254	17469	+							DRP09_01625	216		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	17254	17469	+	RLI57764.1			hypothetical protein			DRP09_01625	216	71	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	17570	18529	+							DRP09_01630	960		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	17570	18529	+	RLI57765.1			hypothetical protein			DRP09_01630	960	319	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	18537	20468	-							DRP09_01635	1932		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	18537	20468	-	RLI57766.1			hypothetical protein			DRP09_01635	1932	643	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	20440	21030	-							DRP09_01640	591		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	20440	21030	-	RLI57767.1			4Fe-4S dicluster domain-containing protein			DRP09_01640	591	196	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	21052	21438	+							DRP09_01645	387		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	21052	21438	+	RLI57768.1			hypothetical protein			DRP09_01645	387	128	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	21442	22509	-							DRP09_01650	1068		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	21442	22509	-	RLI57856.1			branched chain amino acid aminotransferase			DRP09_01650	1068	355	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	22640	23245	+							DRP09_01655	606		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	22640	23245	+	RLI57769.1			hypothetical protein			DRP09_01655	606	201	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	23313	24659	-							DRP09_01660	1347		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	23313	24659	-	RLI57770.1			NADP-specific glutamate dehydrogenase			DRP09_01660	1347	448	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	24797	25450	+							DRP09_01665	654		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	24797	25450	+	RLI57771.1			hypothetical protein			DRP09_01665	654	217	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	25445	26179	-							DRP09_01670	735		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	25445	26179	-	RLI57772.1			hypothetical protein			DRP09_01670	735	244	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	26281	27267	+							DRP09_01675	987		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	26281	27267	+	RLI57773.1			hypothetical protein			DRP09_01675	987	328	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	27278	27502	-							DRP09_01680	225		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	27278	27502	-	RLI57774.1			hypothetical protein			DRP09_01680	225	74	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	27628	28365	+							DRP09_01685	738		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	27628	28365	+	RLI57775.1			uridine phosphorylase			DRP09_01685	738	245	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	28383	29162	-							DRP09_01690	780		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	28383	29162	-	RLI57776.1			hypothetical protein			DRP09_01690	780	259	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	29397	29567	+							DRP09_01695	171		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	29397	29567	+	RLI57777.1			DUF1931 domain-containing protein			DRP09_01695	171	56	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	29701	30477	+					surE		DRP09_01700	777		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	29701	30477	+	RLI57778.1			5'/3'-nucleotidase SurE	surE		DRP09_01700	777	258	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	30500	31561	-							DRP09_01705	1062		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	30500	31561	-	RLI57779.1			hydrogenase			DRP09_01705	1062	353	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	31675	33102	-							DRP09_01710	1428		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	31675	33102	-	RLI57780.1			hypothetical protein			DRP09_01710	1428	475	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	33150	34325	-							DRP09_01715	1176		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	33150	34325	-	RLI57781.1			magnesium chelatase ATPase subunit I			DRP09_01715	1176	391	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	34428	35630	+							DRP09_01720	1203		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	34428	35630	+	RLI57782.1			threonine synthase			DRP09_01720	1203	400	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	35743	36435	-							DRP09_01725	693		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	35743	36435	-	RLI57783.1			phosphoserine phosphatase			DRP09_01725	693	230	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	36441	37106	-							DRP09_01730	666		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	36441	37106	-	RLI57784.1			hypothetical protein			DRP09_01730	666	221	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	37224	38039	+							DRP09_01735	816		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	37224	38039	+	RLI57785.1			hypothetical protein			DRP09_01735	816	271	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	38103	38912	+							DRP09_01740	810		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	38103	38912	+	RLI57786.1			ATP-binding protein			DRP09_01740	810	269	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	38943	39380	-							DRP09_01745	438		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	38943	39380	-	RLI57787.1			hypothetical protein			DRP09_01745	438	145	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	40279	40668	-							DRP09_01750	390		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	40279	40668	-	RLI57788.1			hypothetical protein			DRP09_01750	390	129	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	40928	41614	-							DRP09_01755	687		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	40928	41614	-	RLI57789.1			hypothetical protein			DRP09_01755	687	228	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	41673	42344	-							DRP09_01760	672		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	41673	42344	-	RLI57790.1			hypothetical protein			DRP09_01760	672	223	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	42474	43487	+							DRP09_01765	1014		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	42474	43487	+	RLI57791.1			bifunctional phosphoglucose/phosphomannose isomerase			DRP09_01765	1014	337	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	43484	44029	-							DRP09_01770	546		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	43484	44029	-	RLI57792.1			hypothetical protein			DRP09_01770	546	181	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	44094	44999	-							DRP09_01775	906		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	44094	44999	-	RLI57793.1			hypothetical protein			DRP09_01775	906	301	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	45119	46984	-							DRP09_01780	1866		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	45119	46984	-	RLI57794.1			hypothetical protein			DRP09_01780	1866	621	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	47255	48331	-							DRP09_01785	1077		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	47255	48331	-	RLI57795.1			hypothetical protein			DRP09_01785	1077	358	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	48491	50071	-							DRP09_01790	1581		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	48491	50071	-	RLI57796.1			hypothetical protein			DRP09_01790	1581	526	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	50235	50555	-							DRP09_01795	321		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	50235	50555	-	RLI57797.1			hypothetical protein			DRP09_01795	321	106	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	50805	51794	+							DRP09_01800	990		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	50805	51794	+	RLI57798.1			ABC transporter ATP-binding protein			DRP09_01800	990	329	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	51800	52858	+							DRP09_01805	1059		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	51800	52858	+	RLI57857.1			oligopeptide ABC transporter ATP-binding protein			DRP09_01805	1059	352	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	52932	53369	+							DRP09_01810	438		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	52932	53369	+	RLI57799.1			hypothetical protein			DRP09_01810	438	145	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	53466	54131	+							DRP09_01815	666		
CDS	with_protein	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	53466	54131	+	RLI57800.1			hypothetical protein			DRP09_01815	666	221	
gene	protein_coding	GCA_003662775.1	Primary Assembly	unplaced scaffold		QMYS01000003.1	54143	57580	+							DRP09_01820	3438		
