genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.545			Endonuclease IV (EC 3.1.21.2)	Endonuclease IV (EC 3.1.21.2)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.547			Lipoate-protein ligase A	Lipoate-protein ligase A	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.552			Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.553			Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.554			Phosphate transport system regulatory protein PhoU	Phosphate transport system regulatory protein PhoU	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.569			Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper-translocating P-type ATPase (EC 3.6.3.4)	Membrane Transport	Membrane Transport	Cation transporters	Copper Transport System
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.570			Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	RNA Processing	RNA Processing	RNA processing and modification	Ribosome biogenesis, archaeal
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.575			Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	Metabolism	Nucleosides and Nucleotides		Ribonucleotide reduction
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.576			Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	Metabolism	Nucleosides and Nucleotides		Ribonucleotide reduction
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.577			Ribonucleotide reductase transcriptional regulator NrdR	Ribonucleotide reductase transcriptional regulator NrdR	Metabolism	Nucleosides and Nucleotides		Ribonucleotide reduction
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.595			Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family	Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Arsenic resistance
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.596			Arsenical-resistance protein ACR3	Arsenical-resistance protein ACR3	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Arsenic resistance
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.597			Arsenical resistance operon repressor	Arsenical resistance operon repressor	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Arsenic resistance
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.629			Cold shock protein of CSP family	Cold shock protein of CSP family	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.641			Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)	Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.643			Phosphoenolpyruvate synthase (EC 2.7.9.2)	Phosphoenolpyruvate synthase (EC 2.7.9.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.646			Glutathione S-transferase, omega (EC 2.5.1.18)	Glutathione S-transferase, omega (EC 2.5.1.18)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.652			Citrate synthase (si) (EC 2.3.3.1)	Citrate synthase (si) (EC 2.3.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Anaerobic module of TCA
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.652			Citrate synthase (si) (EC 2.3.3.1)	Citrate synthase (si) (EC 2.3.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.654			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.660			Heat shock protein 60 family chaperone GroEL @ Thermosome subunit	Heat shock protein 60 kDa family chaperone GroEL	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.660			Heat shock protein 60 family chaperone GroEL @ Thermosome subunit	Thermosome subunit	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.665			Leucyl-tRNA synthetase (EC 6.1.1.4)	Leucyl-tRNA synthetase (EC 6.1.1.4)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Leu
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.668			Prephenate dehydratase (EC 4.2.1.51)	Prephenate dehydratase (EC 4.2.1.51)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine and Tyrosine synthesis 1
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.670			Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.713			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.716			Urocanate hydratase (EC 4.2.1.49)	Urocanate hydratase (EC 4.2.1.49)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.717			Imidazolonepropionase (EC 3.5.2.7)	Imidazolonepropionase (EC 3.5.2.7)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.718			Histidine ammonia-lyase (EC 4.3.1.3)	Histidine ammonia-lyase (EC 4.3.1.3)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.723			Histidinol dehydrogenase (EC 1.1.1.23)	Histidinol dehydrogenase (EC 1.1.1.23)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.726			Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.726			Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Gln
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.734			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.734			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.734			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.734			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.736			Pantoate kinase, archaeal (EC 2.7.1.169)	Pantoate kinase, archaeal (EC 2.7.1.169)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.737			Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.743			Methionyl-tRNA synthetase (EC 6.1.1.10)	Methionyl-tRNA synthetase (EC 6.1.1.10)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Met
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.744			Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.747			Archaeal transcription factor E	Archaeal transcription factor E	RNA Processing	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.764			Adenylosuccinate synthetase (EC 6.3.4.4)	Adenylosuccinate synthetase (EC 6.3.4.4)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.764			Adenylosuccinate synthetase (EC 6.3.4.4)	Adenylosuccinate synthetase (EC 6.3.4.4)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.771			DNA double-strand break repair protein Mre11	DNA double-strand break repair protein Mre11	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial SbcCD exonuclease
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.772			DNA double-strand break repair Rad50 ATPase	DNA double-strand break repair Rad50 ATPase	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial SbcCD exonuclease
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.777			Iron-sulfur cluster assembly ATPase protein SufC	Iron-sulfur cluster assembly ATPase protein SufC	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Fe-S clusters	Fe-S cluster assembly
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.778			Iron-sulfur cluster assembly protein SufB	Iron-sulfur cluster assembly protein SufB	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Fe-S clusters	Fe-S cluster assembly
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.779			Iron-sulfur cluster assembly protein SufD	Iron-sulfur cluster assembly protein SufD	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Fe-S clusters	Fe-S cluster assembly
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.793			sodium-dependent phosphate transporter	sodium-dependent phosphate transporter	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.806			[NiFe] hydrogenase metallocenter assembly protein HypE	[NiFe] hydrogenase metallocenter assembly protein HypE	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.807			[NiFe] hydrogenase metallocenter assembly protein HypD	[NiFe] hydrogenase metallocenter assembly protein HypD	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.808			[NiFe] hydrogenase metallocenter assembly protein HypC	[NiFe] hydrogenase metallocenter assembly protein HypC	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.809			[NiFe] hydrogenase metallocenter assembly protein HypF	[NiFe] hydrogenase metallocenter assembly protein HypF	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.813			Selenoprotein O and cysteine-containing homologs	Selenoprotein O and cysteine-containing homologs	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Selenoproteins	Selenoprotein O
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.844			Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	Phosphoglucosamine mutase (EC 5.4.2.10)	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.888			Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Resistance to Daptomycin
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.894			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	CBS domain	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.894			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.894			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.904			Aldehyde dehydrogenase (EC 1.2.1.3)	Aldehyde dehydrogenase (EC 1.2.1.3)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Methylglyoxal Metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.929			D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.933			orotate phosphoribosyltransferase( EC:2.4.2.10 )	Orotate phosphoribosyltransferase (EC 2.4.2.10)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.938			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.938			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.938			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.939			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetoin, butanediol metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.939			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Dehydrogenase complexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.939			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.954			Undecaprenyl-diphosphatase (EC 3.6.1.27)	Undecaprenyl-diphosphatase (EC 3.6.1.27)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Peptidoglycan (Bacteria) or other polymers (Archaea)	Undecaprenyl-diphosphatases
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.969			Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Pro
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.970			Endonuclease V (EC 3.1.21.7)	Endonuclease V (EC 3.1.21.7)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.975			Ribonuclease HI (EC 3.1.26.4)	Ribonuclease HI (EC 3.1.26.4)	RNA Processing	RNA Processing	RNA processing and modification	Ribonuclease H
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.984			Cold shock protein of CSP family	Cold shock protein of CSP family	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1001			Glutamyl-tRNA(Gln) amidotransferase asparaginase subunit (EC 6.3.5.7)	Glutamyl-tRNA(Gln) amidotransferase asparaginase subunit (EC 6.3.5.7)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Gln
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1008			NAD kinase (EC 2.7.1.23)	NAD kinase (EC 2.7.1.23)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1008			NAD kinase (EC 2.7.1.23)	NAD kinase (EC 2.7.1.23)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1009			Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1016			Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Energy	Respiration	Electron donating reactions	Succinate dehydrogenase and Fumarate reductase cpmlexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1016			Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1017			Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Energy	Respiration	Electron donating reactions	Succinate dehydrogenase and Fumarate reductase cpmlexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1017			Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1018			Succinate dehydrogenase hydrophobic membrane anchor protein	Succinate dehydrogenase hydrophobic membrane anchor protein	Energy	Respiration	Electron donating reactions	Succinate dehydrogenase and Fumarate reductase cpmlexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1019			Succinate dehydrogenase cytochrome b subunit	Succinate dehydrogenase cytochrome b subunit	Energy	Respiration	Electron donating reactions	Succinate dehydrogenase and Fumarate reductase cpmlexes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1039			NADP-dependent malic enzyme (EC 1.1.1.40)	NADP-dependent malic enzyme (EC 1.1.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1048			Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial photolyase
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1052			Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Mevalonate metabolic pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1069			Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1069			Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1070			Glycine cleavage system H protein	Glycine cleavage system H protein	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1070			Glycine cleavage system H protein	Glycine cleavage system H protein	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoylated proteins
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1073			ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Cob(I)alamin adenosyltransferase
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1092			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1092			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1110			Heat shock protein 60 kDa family chaperone GroEL @ Thermosome subunit	Heat shock protein 60 kDa family chaperone GroEL	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1110			Heat shock protein 60 family chaperone GroEL @ Thermosome subunit	Thermosome subunit	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1112			Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1112			Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1116			Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1117			Tryptophan synthase beta chain (EC 4.2.1.20)	Tryptophan synthase beta chain (EC 4.2.1.20)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1118			Tryptophan synthase alpha chain (EC 4.2.1.20)	Tryptophan synthase alpha chain (EC 4.2.1.20)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.1129			Uncharacterized Nudix hydrolase NudL	Uncharacterized Nudix hydrolase NudL	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
