# Assembly name:  ASM366200v1
# Organism name:  Candidatus Bathyarchaeota archaeon (archaea)
# Isolate:  B64_G1
# Taxid:          2026714
# BioSample:      SAMN09214776
# BioProject:     PRJNA362212
# Submitter:      The University of Texas at Austin
# Date:           2018-10-15
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    QMXF01
# Assembly method: megahit v. 1.0.6
# Expected final version: yes
# Genome coverage: 57.8671679197995x
# Sequencing technology: Illumina HiSeq
# Excluded from RefSeq: derived from metagenome; fragmented assembly; genus undefined
# GenBank assembly accession: GCA_003662005.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003662015.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
B64_Guay1_scaffold_45337	unplaced-scaffold	na	na	QMXF01000223.1	<>	na	Primary Assembly	2727	na
B64_Guay1_scaffold_45548	unplaced-scaffold	na	na	QMXF01000224.1	<>	na	Primary Assembly	2720	na
B64_Guay1_scaffold_45966	unplaced-scaffold	na	na	QMXF01000225.1	<>	na	Primary Assembly	2709	na
B64_Guay1_scaffold_46555	unplaced-scaffold	na	na	QMXF01000226.1	<>	na	Primary Assembly	2690	na
B64_Guay1_scaffold_46588	unplaced-scaffold	na	na	QMXF01000227.1	<>	na	Primary Assembly	2690	na
B64_Guay1_scaffold_46731	unplaced-scaffold	na	na	QMXF01000228.1	<>	na	Primary Assembly	2685	na
B64_Guay1_scaffold_46944	unplaced-scaffold	na	na	QMXF01000229.1	<>	na	Primary Assembly	2679	na
B64_Guay1_scaffold_47056	unplaced-scaffold	na	na	QMXF01000230.1	<>	na	Primary Assembly	2675	na
B64_Guay1_scaffold_47329	unplaced-scaffold	na	na	QMXF01000231.1	<>	na	Primary Assembly	2667	na
B64_Guay1_scaffold_47755	unplaced-scaffold	na	na	QMXF01000232.1	<>	na	Primary Assembly	2655	na
B64_Guay1_scaffold_47929	unplaced-scaffold	na	na	QMXF01000233.1	<>	na	Primary Assembly	2650	na
B64_Guay1_scaffold_47949	unplaced-scaffold	na	na	QMXF01000234.1	<>	na	Primary Assembly	2650	na
B64_Guay1_scaffold_48476	unplaced-scaffold	na	na	QMXF01000235.1	<>	na	Primary Assembly	2635	na
B64_Guay1_scaffold_48485	unplaced-scaffold	na	na	QMXF01000236.1	<>	na	Primary Assembly	2634	na
B64_Guay1_scaffold_48623	unplaced-scaffold	na	na	QMXF01000237.1	<>	na	Primary Assembly	2630	na
B64_Guay1_scaffold_49098	unplaced-scaffold	na	na	QMXF01000238.1	<>	na	Primary Assembly	2617	na
B64_Guay1_scaffold_49380	unplaced-scaffold	na	na	QMXF01000239.1	<>	na	Primary Assembly	2610	na
B64_Guay1_scaffold_49505	unplaced-scaffold	na	na	QMXF01000240.1	<>	na	Primary Assembly	2607	na
B64_Guay1_scaffold_49803	unplaced-scaffold	na	na	QMXF01000241.1	<>	na	Primary Assembly	2598	na
B64_Guay1_scaffold_50264	unplaced-scaffold	na	na	QMXF01000242.1	<>	na	Primary Assembly	2586	na
B64_Guay1_scaffold_50283	unplaced-scaffold	na	na	QMXF01000243.1	<>	na	Primary Assembly	2585	na
B64_Guay1_scaffold_50325	unplaced-scaffold	na	na	QMXF01000244.1	<>	na	Primary Assembly	2584	na
B64_Guay1_scaffold_50392	unplaced-scaffold	na	na	QMXF01000245.1	<>	na	Primary Assembly	2583	na
B64_Guay1_scaffold_50484	unplaced-scaffold	na	na	QMXF01000246.1	<>	na	Primary Assembly	2580	na
B64_Guay1_scaffold_50672	unplaced-scaffold	na	na	QMXF01000247.1	<>	na	Primary Assembly	2575	na
B64_Guay1_scaffold_50817	unplaced-scaffold	na	na	QMXF01000248.1	<>	na	Primary Assembly	2572	na
B64_Guay1_scaffold_50888	unplaced-scaffold	na	na	QMXF01000249.1	<>	na	Primary Assembly	2570	na
B64_Guay1_scaffold_51111	unplaced-scaffold	na	na	QMXF01000250.1	<>	na	Primary Assembly	2564	na
B64_Guay1_scaffold_51128	unplaced-scaffold	na	na	QMXF01000251.1	<>	na	Primary Assembly	2564	na
B64_Guay1_scaffold_51400	unplaced-scaffold	na	na	QMXF01000252.1	<>	na	Primary Assembly	2557	na
B64_Guay1_scaffold_51506	unplaced-scaffold	na	na	QMXF01000253.1	<>	na	Primary Assembly	2554	na
B64_Guay1_scaffold_51625	unplaced-scaffold	na	na	QMXF01000254.1	<>	na	Primary Assembly	2551	na
B64_Guay1_scaffold_51745	unplaced-scaffold	na	na	QMXF01000255.1	<>	na	Primary Assembly	2549	na
B64_Guay1_scaffold_51772	unplaced-scaffold	na	na	QMXF01000256.1	<>	na	Primary Assembly	2548	na
B64_Guay1_scaffold_51922	unplaced-scaffold	na	na	QMXF01000257.1	<>	na	Primary Assembly	2544	na
B64_Guay1_scaffold_52187	unplaced-scaffold	na	na	QMXF01000258.1	<>	na	Primary Assembly	2538	na
B64_Guay1_scaffold_52566	unplaced-scaffold	na	na	QMXF01000259.1	<>	na	Primary Assembly	2528	na
B64_Guay1_scaffold_52803	unplaced-scaffold	na	na	QMXF01000260.1	<>	na	Primary Assembly	2522	na
B64_Guay1_scaffold_52906	unplaced-scaffold	na	na	QMXF01000261.1	<>	na	Primary Assembly	2520	na
B64_Guay1_scaffold_52995	unplaced-scaffold	na	na	QMXF01000262.1	<>	na	Primary Assembly	2517	na
B64_Guay1_scaffold_53021	unplaced-scaffold	na	na	QMXF01000263.1	<>	na	Primary Assembly	2517	na
B64_Guay1_scaffold_53065	unplaced-scaffold	na	na	QMXF01000264.1	<>	na	Primary Assembly	2516	na
B64_Guay1_scaffold_53385	unplaced-scaffold	na	na	QMXF01000265.1	<>	na	Primary Assembly	2507	na
B64_Guay1_scaffold_53614	unplaced-scaffold	na	na	QMXF01000266.1	<>	na	Primary Assembly	2502	na
B64_Guay1_scaffold_54198	unplaced-scaffold	na	na	QMXF01000267.1	<>	na	Primary Assembly	2488	na
B64_Guay1_scaffold_54311	unplaced-scaffold	na	na	QMXF01000268.1	<>	na	Primary Assembly	2485	na
B64_Guay1_scaffold_54314	unplaced-scaffold	na	na	QMXF01000269.1	<>	na	Primary Assembly	2485	na
B64_Guay1_scaffold_54427	unplaced-scaffold	na	na	QMXF01000270.1	<>	na	Primary Assembly	2482	na
B64_Guay1_scaffold_54478	unplaced-scaffold	na	na	QMXF01000271.1	<>	na	Primary Assembly	2481	na
B64_Guay1_scaffold_55143	unplaced-scaffold	na	na	QMXF01000272.1	<>	na	Primary Assembly	2466	na
B64_Guay1_scaffold_55475	unplaced-scaffold	na	na	QMXF01000273.1	<>	na	Primary Assembly	2458	na
B64_Guay1_scaffold_55612	unplaced-scaffold	na	na	QMXF01000274.1	<>	na	Primary Assembly	2454	na
B64_Guay1_scaffold_55912	unplaced-scaffold	na	na	QMXF01000275.1	<>	na	Primary Assembly	2447	na
B64_Guay1_scaffold_56105	unplaced-scaffold	na	na	QMXF01000276.1	<>	na	Primary Assembly	2443	na
B64_Guay1_scaffold_56320	unplaced-scaffold	na	na	QMXF01000277.1	<>	na	Primary Assembly	2438	na
B64_Guay1_scaffold_56588	unplaced-scaffold	na	na	QMXF01000278.1	<>	na	Primary Assembly	2433	na
B64_Guay1_scaffold_56676	unplaced-scaffold	na	na	QMXF01000279.1	<>	na	Primary Assembly	2431	na
B64_Guay1_scaffold_56728	unplaced-scaffold	na	na	QMXF01000280.1	<>	na	Primary Assembly	2429	na
B64_Guay1_scaffold_56916	unplaced-scaffold	na	na	QMXF01000281.1	<>	na	Primary Assembly	2426	na
B64_Guay1_scaffold_57106	unplaced-scaffold	na	na	QMXF01000282.1	<>	na	Primary Assembly	2421	na
B64_Guay1_scaffold_57310	unplaced-scaffold	na	na	QMXF01000283.1	<>	na	Primary Assembly	2416	na
B64_Guay1_scaffold_57853	unplaced-scaffold	na	na	QMXF01000284.1	<>	na	Primary Assembly	2405	na
B64_Guay1_scaffold_58377	unplaced-scaffold	na	na	QMXF01000285.1	<>	na	Primary Assembly	2392	na
B64_Guay1_scaffold_58472	unplaced-scaffold	na	na	QMXF01000286.1	<>	na	Primary Assembly	2390	na
B64_Guay1_scaffold_58924	unplaced-scaffold	na	na	QMXF01000287.1	<>	na	Primary Assembly	2380	na
B64_Guay1_scaffold_58930	unplaced-scaffold	na	na	QMXF01000288.1	<>	na	Primary Assembly	2380	na
B64_Guay1_scaffold_58949	unplaced-scaffold	na	na	QMXF01000289.1	<>	na	Primary Assembly	2379	na
B64_Guay1_scaffold_59122	unplaced-scaffold	na	na	QMXF01000290.1	<>	na	Primary Assembly	2376	na
B64_Guay1_scaffold_59263	unplaced-scaffold	na	na	QMXF01000291.1	<>	na	Primary Assembly	2373	na
B64_Guay1_scaffold_59407	unplaced-scaffold	na	na	QMXF01000292.1	<>	na	Primary Assembly	2370	na
B64_Guay1_scaffold_59799	unplaced-scaffold	na	na	QMXF01000293.1	<>	na	Primary Assembly	2362	na
B64_Guay1_scaffold_60233	unplaced-scaffold	na	na	QMXF01000294.1	<>	na	Primary Assembly	2353	na
B64_Guay1_scaffold_60621	unplaced-scaffold	na	na	QMXF01000295.1	<>	na	Primary Assembly	2345	na
B64_Guay1_scaffold_60833	unplaced-scaffold	na	na	QMXF01000296.1	<>	na	Primary Assembly	2340	na
B64_Guay1_scaffold_60965	unplaced-scaffold	na	na	QMXF01000297.1	<>	na	Primary Assembly	2338	na
B64_Guay1_scaffold_61213	unplaced-scaffold	na	na	QMXF01000298.1	<>	na	Primary Assembly	2333	na
B64_Guay1_scaffold_61350	unplaced-scaffold	na	na	QMXF01000299.1	<>	na	Primary Assembly	2330	na
B64_Guay1_scaffold_61398	unplaced-scaffold	na	na	QMXF01000300.1	<>	na	Primary Assembly	2329	na
B64_Guay1_scaffold_61970	unplaced-scaffold	na	na	QMXF01000301.1	<>	na	Primary Assembly	2318	na
B64_Guay1_scaffold_62048	unplaced-scaffold	na	na	QMXF01000302.1	<>	na	Primary Assembly	2316	na
B64_Guay1_scaffold_62476	unplaced-scaffold	na	na	QMXF01000303.1	<>	na	Primary Assembly	2308	na
B64_Guay1_scaffold_62554	unplaced-scaffold	na	na	QMXF01000304.1	<>	na	Primary Assembly	2306	na
B64_Guay1_scaffold_62654	unplaced-scaffold	na	na	QMXF01000305.1	<>	na	Primary Assembly	2304	na
B64_Guay1_scaffold_62770	unplaced-scaffold	na	na	QMXF01000306.1	<>	na	Primary Assembly	2302	na
B64_Guay1_scaffold_63122	unplaced-scaffold	na	na	QMXF01000307.1	<>	na	Primary Assembly	2295	na
B64_Guay1_scaffold_63128	unplaced-scaffold	na	na	QMXF01000308.1	<>	na	Primary Assembly	2295	na
B64_Guay1_scaffold_63370	unplaced-scaffold	na	na	QMXF01000309.1	<>	na	Primary Assembly	2290	na
B64_Guay1_scaffold_63565	unplaced-scaffold	na	na	QMXF01000310.1	<>	na	Primary Assembly	2286	na
B64_Guay1_scaffold_63889	unplaced-scaffold	na	na	QMXF01000311.1	<>	na	Primary Assembly	2280	na
B64_Guay1_scaffold_63946	unplaced-scaffold	na	na	QMXF01000312.1	<>	na	Primary Assembly	2279	na
B64_Guay1_scaffold_63982	unplaced-scaffold	na	na	QMXF01000313.1	<>	na	Primary Assembly	2278	na
B64_Guay1_scaffold_64003	unplaced-scaffold	na	na	QMXF01000314.1	<>	na	Primary Assembly	2278	na
B64_Guay1_scaffold_64171	unplaced-scaffold	na	na	QMXF01000315.1	<>	na	Primary Assembly	2275	na
B64_Guay1_scaffold_64283	unplaced-scaffold	na	na	QMXF01000316.1	<>	na	Primary Assembly	2273	na
B64_Guay1_scaffold_64349	unplaced-scaffold	na	na	QMXF01000317.1	<>	na	Primary Assembly	2271	na
B64_Guay1_scaffold_64832	unplaced-scaffold	na	na	QMXF01000318.1	<>	na	Primary Assembly	2262	na
B64_Guay1_scaffold_64946	unplaced-scaffold	na	na	QMXF01000319.1	<>	na	Primary Assembly	2260	na
B64_Guay1_scaffold_65248	unplaced-scaffold	na	na	QMXF01000320.1	<>	na	Primary Assembly	2255	na
B64_Guay1_scaffold_65340	unplaced-scaffold	na	na	QMXF01000321.1	<>	na	Primary Assembly	2253	na
B64_Guay1_scaffold_65404	unplaced-scaffold	na	na	QMXF01000322.1	<>	na	Primary Assembly	2252	na
B64_Guay1_scaffold_66224	unplaced-scaffold	na	na	QMXF01000323.1	<>	na	Primary Assembly	2238	na
B64_Guay1_scaffold_67017	unplaced-scaffold	na	na	QMXF01000324.1	<>	na	Primary Assembly	2225	na
B64_Guay1_scaffold_67049	unplaced-scaffold	na	na	QMXF01000325.1	<>	na	Primary Assembly	2224	na
B64_Guay1_scaffold_67111	unplaced-scaffold	na	na	QMXF01000326.1	<>	na	Primary Assembly	2223	na
B64_Guay1_scaffold_67130	unplaced-scaffold	na	na	QMXF01000327.1	<>	na	Primary Assembly	2223	na
B64_Guay1_scaffold_67252	unplaced-scaffold	na	na	QMXF01000328.1	<>	na	Primary Assembly	2221	na
B64_Guay1_scaffold_67295	unplaced-scaffold	na	na	QMXF01000329.1	<>	na	Primary Assembly	2221	na
B64_Guay1_scaffold_67345	unplaced-scaffold	na	na	QMXF01000330.1	<>	na	Primary Assembly	2220	na
B64_Guay1_scaffold_67484	unplaced-scaffold	na	na	QMXF01000331.1	<>	na	Primary Assembly	2217	na
B64_Guay1_scaffold_68221	unplaced-scaffold	na	na	QMXF01000332.1	<>	na	Primary Assembly	2204	na
B64_Guay1_scaffold_68683	unplaced-scaffold	na	na	QMXF01000333.1	<>	na	Primary Assembly	2196	na
B64_Guay1_scaffold_68759	unplaced-scaffold	na	na	QMXF01000334.1	<>	na	Primary Assembly	2195	na
B64_Guay1_scaffold_68872	unplaced-scaffold	na	na	QMXF01000335.1	<>	na	Primary Assembly	2193	na
B64_Guay1_scaffold_68985	unplaced-scaffold	na	na	QMXF01000336.1	<>	na	Primary Assembly	2192	na
B64_Guay1_scaffold_69050	unplaced-scaffold	na	na	QMXF01000337.1	<>	na	Primary Assembly	2191	na
B64_Guay1_scaffold_69603	unplaced-scaffold	na	na	QMXF01000338.1	<>	na	Primary Assembly	2182	na
B64_Guay1_scaffold_69843	unplaced-scaffold	na	na	QMXF01000339.1	<>	na	Primary Assembly	2178	na
B64_Guay1_scaffold_69859	unplaced-scaffold	na	na	QMXF01000340.1	<>	na	Primary Assembly	2178	na
B64_Guay1_scaffold_69913	unplaced-scaffold	na	na	QMXF01000341.1	<>	na	Primary Assembly	2177	na
B64_Guay1_scaffold_70132	unplaced-scaffold	na	na	QMXF01000342.1	<>	na	Primary Assembly	2173	na
B64_Guay1_scaffold_70188	unplaced-scaffold	na	na	QMXF01000343.1	<>	na	Primary Assembly	2172	na
B64_Guay1_scaffold_70290	unplaced-scaffold	na	na	QMXF01000344.1	<>	na	Primary Assembly	2170	na
B64_Guay1_scaffold_70416	unplaced-scaffold	na	na	QMXF01000345.1	<>	na	Primary Assembly	2168	na
B64_Guay1_scaffold_70546	unplaced-scaffold	na	na	QMXF01000346.1	<>	na	Primary Assembly	2166	na
B64_Guay1_scaffold_70775	unplaced-scaffold	na	na	QMXF01000347.1	<>	na	Primary Assembly	2163	na
B64_Guay1_scaffold_70995	unplaced-scaffold	na	na	QMXF01000348.1	<>	na	Primary Assembly	2159	na
B64_Guay1_scaffold_70998	unplaced-scaffold	na	na	QMXF01000349.1	<>	na	Primary Assembly	2159	na
B64_Guay1_scaffold_71118	unplaced-scaffold	na	na	QMXF01000350.1	<>	na	Primary Assembly	2157	na
B64_Guay1_scaffold_71157	unplaced-scaffold	na	na	QMXF01000351.1	<>	na	Primary Assembly	2157	na
B64_Guay1_scaffold_71158	unplaced-scaffold	na	na	QMXF01000352.1	<>	na	Primary Assembly	2157	na
B64_Guay1_scaffold_71397	unplaced-scaffold	na	na	QMXF01000353.1	<>	na	Primary Assembly	2153	na
B64_Guay1_scaffold_71569	unplaced-scaffold	na	na	QMXF01000354.1	<>	na	Primary Assembly	2151	na
B64_Guay1_scaffold_71574	unplaced-scaffold	na	na	QMXF01000355.1	<>	na	Primary Assembly	2151	na
B64_Guay1_scaffold_71733	unplaced-scaffold	na	na	QMXF01000356.1	<>	na	Primary Assembly	2148	na
B64_Guay1_scaffold_71744	unplaced-scaffold	na	na	QMXF01000357.1	<>	na	Primary Assembly	2148	na
B64_Guay1_scaffold_71905	unplaced-scaffold	na	na	QMXF01000358.1	<>	na	Primary Assembly	2146	na
B64_Guay1_scaffold_72041	unplaced-scaffold	na	na	QMXF01000359.1	<>	na	Primary Assembly	2144	na
B64_Guay1_scaffold_72424	unplaced-scaffold	na	na	QMXF01000360.1	<>	na	Primary Assembly	2138	na
B64_Guay1_scaffold_72939	unplaced-scaffold	na	na	QMXF01000361.1	<>	na	Primary Assembly	2130	na
B64_Guay1_scaffold_73079	unplaced-scaffold	na	na	QMXF01000362.1	<>	na	Primary Assembly	2128	na
B64_Guay1_scaffold_73291	unplaced-scaffold	na	na	QMXF01000363.1	<>	na	Primary Assembly	2124	na
B64_Guay1_scaffold_73302	unplaced-scaffold	na	na	QMXF01000364.1	<>	na	Primary Assembly	2124	na
B64_Guay1_scaffold_73374	unplaced-scaffold	na	na	QMXF01000365.1	<>	na	Primary Assembly	2123	na
B64_Guay1_scaffold_73656	unplaced-scaffold	na	na	QMXF01000366.1	<>	na	Primary Assembly	2118	na
B64_Guay1_scaffold_73708	unplaced-scaffold	na	na	QMXF01000367.1	<>	na	Primary Assembly	2117	na
B64_Guay1_scaffold_73778	unplaced-scaffold	na	na	QMXF01000368.1	<>	na	Primary Assembly	2116	na
B64_Guay1_scaffold_74237	unplaced-scaffold	na	na	QMXF01000369.1	<>	na	Primary Assembly	2109	na
B64_Guay1_scaffold_75004	unplaced-scaffold	na	na	QMXF01000370.1	<>	na	Primary Assembly	2098	na
B64_Guay1_scaffold_75217	unplaced-scaffold	na	na	QMXF01000371.1	<>	na	Primary Assembly	2094	na
B64_Guay1_scaffold_75251	unplaced-scaffold	na	na	QMXF01000372.1	<>	na	Primary Assembly	2094	na
B64_Guay1_scaffold_75466	unplaced-scaffold	na	na	QMXF01000373.1	<>	na	Primary Assembly	2091	na
B64_Guay1_scaffold_75498	unplaced-scaffold	na	na	QMXF01000374.1	<>	na	Primary Assembly	2090	na
B64_Guay1_scaffold_75519	unplaced-scaffold	na	na	QMXF01000375.1	<>	na	Primary Assembly	2090	na
B64_Guay1_scaffold_75924	unplaced-scaffold	na	na	QMXF01000376.1	<>	na	Primary Assembly	2084	na
B64_Guay1_scaffold_75937	unplaced-scaffold	na	na	QMXF01000377.1	<>	na	Primary Assembly	2084	na
B64_Guay1_scaffold_76185	unplaced-scaffold	na	na	QMXF01000378.1	<>	na	Primary Assembly	2080	na
B64_Guay1_scaffold_76319	unplaced-scaffold	na	na	QMXF01000379.1	<>	na	Primary Assembly	2078	na
B64_Guay1_scaffold_76436	unplaced-scaffold	na	na	QMXF01000380.1	<>	na	Primary Assembly	2076	na
B64_Guay1_scaffold_76724	unplaced-scaffold	na	na	QMXF01000381.1	<>	na	Primary Assembly	2072	na
B64_Guay1_scaffold_76769	unplaced-scaffold	na	na	QMXF01000382.1	<>	na	Primary Assembly	2071	na
B64_Guay1_scaffold_76849	unplaced-scaffold	na	na	QMXF01000383.1	<>	na	Primary Assembly	2070	na
B64_Guay1_scaffold_77760	unplaced-scaffold	na	na	QMXF01000384.1	<>	na	Primary Assembly	2057	na
B64_Guay1_scaffold_77912	unplaced-scaffold	na	na	QMXF01000385.1	<>	na	Primary Assembly	2055	na
B64_Guay1_scaffold_78095	unplaced-scaffold	na	na	QMXF01000386.1	<>	na	Primary Assembly	2052	na
B64_Guay1_scaffold_79241	unplaced-scaffold	na	na	QMXF01000387.1	<>	na	Primary Assembly	2036	na
B64_Guay1_scaffold_79355	unplaced-scaffold	na	na	QMXF01000388.1	<>	na	Primary Assembly	2034	na
B64_Guay1_scaffold_79417	unplaced-scaffold	na	na	QMXF01000389.1	<>	na	Primary Assembly	2034	na
B64_Guay1_scaffold_79439	unplaced-scaffold	na	na	QMXF01000390.1	<>	na	Primary Assembly	2033	na
B64_Guay1_scaffold_79708	unplaced-scaffold	na	na	QMXF01000391.1	<>	na	Primary Assembly	2030	na
B64_Guay1_scaffold_79852	unplaced-scaffold	na	na	QMXF01000392.1	<>	na	Primary Assembly	2028	na
B64_Guay1_scaffold_80062	unplaced-scaffold	na	na	QMXF01000393.1	<>	na	Primary Assembly	2025	na
B64_Guay1_scaffold_80242	unplaced-scaffold	na	na	QMXF01000394.1	<>	na	Primary Assembly	2023	na
B64_Guay1_scaffold_80474	unplaced-scaffold	na	na	QMXF01000395.1	<>	na	Primary Assembly	2020	na
B64_Guay1_scaffold_80676	unplaced-scaffold	na	na	QMXF01000396.1	<>	na	Primary Assembly	2018	na
B64_Guay1_scaffold_80798	unplaced-scaffold	na	na	QMXF01000397.1	<>	na	Primary Assembly	2016	na
B64_Guay1_scaffold_80854	unplaced-scaffold	na	na	QMXF01000398.1	<>	na	Primary Assembly	2015	na
B64_Guay1_scaffold_81970	unplaced-scaffold	na	na	QMXF01000399.1	<>	na	Primary Assembly	2001	na
