# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	1	570	+							DRO29_01460	570		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	1	570	+	RLG98190.1			hypothetical protein			DRO29_01460	570	189	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	700	1119	+							DRO29_01465	420		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	700	1119	+	RLG98191.1			hypothetical protein			DRO29_01465	420	139	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	1352	2080	+							DRO29_01470	729		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	1352	2080	+	RLG98192.1			hypothetical protein			DRO29_01470	729	242	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	2108	3979	-							DRO29_01475	1872		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	2108	3979	-	RLG98193.1			aldehyde ferredoxin oxidoreductase			DRO29_01475	1872	623	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	3980	4507	-							DRO29_01480	528		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	3980	4507	-	RLG98194.1			4Fe-4S dicluster domain-containing protein			DRO29_01480	528	175	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	4665	6209	+							DRO29_01485	1545		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	4665	6209	+	RLG98195.1			AMP phosphorylase			DRO29_01485	1545	514	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	6263	6445	+							DRO29_01490	183		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000031.1	6263	6445	+	RLG98196.1			30S ribosomal protein S30e			DRO29_01490	183	60	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	1	799	-							DRO29_01495	799		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	1	799	-	RLG98173.1			potassium channel protein			DRO29_01495	799	266	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	1060	1959	+					fhcD		DRO29_01500	900		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	1060	1959	+	RLG98174.1			formylmethanofuran--tetrahydromethanopterin N-formyltransferase	fhcD		DRO29_01500	900	299	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	2069	3280	+							DRO29_01505	1212		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	2069	3280	+	RLG98175.1			cysteine desulfurase			DRO29_01505	1212	403	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	3328	3480	-							DRO29_01510	153		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	3328	3480	-	RLG98176.1			hypothetical protein			DRO29_01510	153	50	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	3587	4162	+							DRO29_01515	576		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	3587	4162	+	RLG98180.1			uracil-DNA glycosylase			DRO29_01515	576	191	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	4159	4848	-							DRO29_01520	690		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	4159	4848	-	RLG98177.1			hypothetical protein			DRO29_01520	690	229	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	4940	6160	+							DRO29_01525	1221		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	4940	6160	+	RLG98178.1			argininosuccinate synthase			DRO29_01525	1221	406	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	6290	6559	+							DRO29_01530	270		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000032.1	6290	6559	+	RLG98179.1			carbamoyl-phosphate synthase small subunit			DRO29_01530	270	90	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1	502	+							DRO29_01535	502		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1	502	+	RLG98155.1			DNA helicase UvrD			DRO29_01535	502	166	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	521	1111	+							DRO29_01540	591		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	521	1111	+	RLG98156.1			nucleoside triphosphatase			DRO29_01540	591	196	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1131	1835	+							DRO29_01545	705		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1131	1835	+	RLG98157.1			hypothetical protein			DRO29_01545	705	234	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1926	4358	+							DRO29_01550	2433		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	1926	4358	+	RLG98158.1			hypothetical protein			DRO29_01550	2433	810	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	4460	5152	-							DRO29_01555	693		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	4460	5152	-	RLG98159.1			hypothetical protein			DRO29_01555	693	230	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	5200	5877	-							DRO29_01560	678		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	5200	5877	-	RLG98160.1			endonuclease V			DRO29_01560	678	225	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	5920	6553	-							DRO29_01565	634		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000033.1	5920	6553	-	RLG98161.1			O-phosphoserine--tRNA ligase			DRO29_01565	634	210	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	526	1656	+					proB		DRO29_01570	1131		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	526	1656	+	RLG98143.1			glutamate 5-kinase	proB		DRO29_01570	1131	376	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	1661	2902	+							DRO29_01575	1242		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	1661	2902	+	RLG98144.1			glutamate-5-semialdehyde dehydrogenase			DRO29_01575	1242	413	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	2975	3913	+							DRO29_01580	939		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	2975	3913	+	RLG98145.1			oxidoreductase			DRO29_01580	939	312	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	3910	5364	+							DRO29_01585	1455		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	3910	5364	+	RLG98146.1			Ni/Fe hydrogenase subunit alpha			DRO29_01585	1455	484	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	5369	6550	+							DRO29_01590	1182		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000034.1	5369	6550	+	RLG98147.1			disulfide reductase			DRO29_01590	1182	394	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	147	848	+							DRO29_01595	702		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	147	848	+	RLG98128.1			hypothetical protein			DRO29_01595	702	233	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	906	1403	+							DRO29_01600	498		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	906	1403	+	RLG98133.1			CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase			DRO29_01600	498	165	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	1467	2366	+							DRO29_01605	900		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	1467	2366	+	RLG98129.1			radical SAM protein			DRO29_01605	900	299	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	2441	4651	-							DRO29_01610	2211		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	2441	4651	-	RLG98130.1			elongation factor EF-2			DRO29_01610	2211	736	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	4725	4829	-							DRO29_01615	105		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	4725	4829	-	RLG98134.1			hypothetical protein			DRO29_01615	105	34	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	4950	5936	-							DRO29_01620	987		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	4950	5936	-	RLG98131.1			hypothetical protein			DRO29_01620	987	328	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	6303	6492	+							DRO29_01625	190		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000035.1	6303	6492	+	RLG98132.1			hypothetical protein			DRO29_01625	190	63	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	1	1023	-					gcvT		DRO29_01630	1023		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	1	1023	-	RLG98114.1			glycine cleavage system aminomethyltransferase GcvT	gcvT		DRO29_01630	1023	341	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	1157	2062	+							DRO29_01635	906		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	1157	2062	+	RLG98115.1			tetrahydromethanopterin S-methyltransferase subunit H			DRO29_01635	906	301	
gene	tRNA	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2163	2240	+							DRO29_01640	78		
tRNA		GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2163	2240	+				tRNA-Gly			DRO29_01640	78		anticodon=GCC
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2332	2541	+							DRO29_01645	210		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2332	2541	+	RLG98116.1			hypothetical protein			DRO29_01645	210	69	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2546	3175	-							DRO29_01650	630		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	2546	3175	-	RLG98117.1			hypothetical protein			DRO29_01650	630	209	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	3687	5432	-							DRO29_01655	1746		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	3687	5432	-	RLG98118.1			hypothetical protein			DRO29_01655	1746	581	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	5923	6365	-							DRO29_01660	443		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000036.1	5923	6365	-	RLG98119.1			nucleoside 2-deoxyribosyltransferase			DRO29_01660	443	146	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	1	883	+							DRO29_01665	883		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	1	883	+	RLG98101.1			hypothetical protein			DRO29_01665	883	293	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	1097	2890	+							DRO29_01670	1794		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	1097	2890	+	RLG98102.1			DNA topoisomerase I			DRO29_01670	1794	597	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	2970	5318	+							DRO29_01675	2349		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	2970	5318	+	RLG98103.1			ribonucleotide-diphosphate reductase subunit alpha			DRO29_01675	2349	782	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	5315	5830	+							DRO29_01680	516		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	5315	5830	+	RLG98104.1			cob(I)yrinic acid a,c-diamide adenosyltransferase			DRO29_01680	516	171	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	5841	6191	-							DRO29_01685	351		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000037.1	5841	6191	-	RLG98105.1			hypothetical protein			DRO29_01685	351	116	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	1	479	-							DRO29_01690	479		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	1	479	-	RLG98086.1			hypothetical protein			DRO29_01690	479	159	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	449	1294	-							DRO29_01695	846		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	449	1294	-	RLG98087.1			hypothetical protein			DRO29_01695	846	281	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	1294	3237	-							DRO29_01700	1944		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	1294	3237	-	RLG98088.1			hypothetical protein			DRO29_01700	1944	647	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	3310	4233	-							DRO29_01705	924		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	3310	4233	-	RLG98089.1			GTP 3',8-cyclase MoaA			DRO29_01705	924	307	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	4373	6031	+					ilvD		DRO29_01710	1659		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000038.1	4373	6031	+	RLG98090.1			dihydroxy-acid dehydratase	ilvD		DRO29_01710	1659	552	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	1	988	+							DRO29_01715	988		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	1	988	+	RLG98074.1			hypothetical protein			DRO29_01715	988	328	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	996	3050	+							DRO29_01720	2055		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	996	3050	+	RLG98075.1			arginine--tRNA ligase			DRO29_01720	2055	684	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	3140	4153	+							DRO29_01725	1014		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	3140	4153	+	RLG98076.1			50S ribosomal protein L3			DRO29_01725	1014	337	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	4175	4954	+							DRO29_01730	780		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	4175	4954	+	RLG98077.1			50S ribosomal protein L4			DRO29_01730	780	259	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	4961	5221	+							DRO29_01735	261		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	4961	5221	+	RLG98078.1			50S ribosomal protein L23			DRO29_01735	261	86	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	5584	6116	+							DRO29_01740	533		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000039.1	5584	6116	+	RLG98079.1			aspartate kinase			DRO29_01740	533	178	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	1	658	+							DRO29_01745	658		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	1	658	+	RLG98058.1			dihydropyrimidine dehydrogenase			DRO29_01745	658	218	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	720	1517	-							DRO29_01750	798		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	720	1517	-	RLG98059.1			adenine phosphoribosyltransferase			DRO29_01750	798	265	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	2139	3278	-							DRO29_01755	1140		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	2139	3278	-	RLG98060.1			hypothetical protein			DRO29_01755	1140	379	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	3442	4644	-							DRO29_01760	1203		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	3442	4644	-	RLG98061.1			glutamate dehydrogenase			DRO29_01760	1203	400	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	4822	5199	-					hypA		DRO29_01765	378		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	4822	5199	-	RLG98062.1			hydrogenase maturation nickel metallochaperone HypA	hypA		DRO29_01765	378	125	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	5231	5893	-					hypB		DRO29_01770	663		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	5231	5893	-	RLG98064.1			hydrogenase accessory protein HypB	hypB		DRO29_01770	663	220	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	5960	6110	-							DRO29_01775	151		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000040.1	5960	6110	-	RLG98063.1			HypC/HybG/HupF family hydrogenase formation chaperone			DRO29_01775	151	49	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	68	1675	+							DRO29_01780	1608		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	68	1675	+	RLG98044.1			hypothetical protein			DRO29_01780	1608	535	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	1728	2744	+							DRO29_01785	1017		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	1728	2744	+	RLG98045.1			ABC transporter permease			DRO29_01785	1017	338	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	2741	3652	+							DRO29_01790	912		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	2741	3652	+	RLG98046.1			D,D-dipeptide ABC transporter permease			DRO29_01790	912	303	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	3649	4629	+							DRO29_01795	981		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	3649	4629	+	RLG98047.1			ABC transporter ATP-binding protein			DRO29_01795	981	326	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	4630	5619	+							DRO29_01800	990		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000041.1	4630	5619	+	RLG98048.1			peptide ABC transporter ATP-binding protein			DRO29_01800	990	329	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	1	616	-							DRO29_01805	616		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	1	616	-	RLG98037.1			KaiC domain-containing protein			DRO29_01805	616	205	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	853	1722	+							DRO29_01810	870		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	853	1722	+	RLG98032.1			polysaccharide biosynthesis protein			DRO29_01810	870	289	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	1725	2792	-							DRO29_01815	1068		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	1725	2792	-	RLG98033.1			hypothetical protein			DRO29_01815	1068	355	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	2948	4756	-							DRO29_01820	1809		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	2948	4756	-	RLG98034.1			hypothetical protein			DRO29_01820	1809	602	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	4830	5006	-							DRO29_01825	177		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	4830	5006	-	RLG98035.1			preprotein translocase subunit Sec61beta			DRO29_01825	177	58	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	5127	5932	-							DRO29_01830	806		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000042.1	5127	5932	-	RLG98036.1			aldehyde ferredoxin oxidoreductase			DRO29_01830	806	267	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	1	1400	-					secY		DRO29_01835	1400		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	1	1400	-	RLG98018.1			preprotein translocase subunit SecY	secY		DRO29_01835	1400	467	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	1457	1882	-							DRO29_01840	426		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	1457	1882	-	RLG98019.1			50S ribosomal protein L15			DRO29_01840	426	141	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	2546	2980	+							DRO29_01845	435		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	2546	2980	+	RLG98020.1			hypothetical protein			DRO29_01845	435	144	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	3080	4864	+							DRO29_01850	1785		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	3080	4864	+	RLG98021.1			hypothetical protein			DRO29_01850	1785	594	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	4942	5520	+							DRO29_01855	579		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	4942	5520	+	RLG98022.1			hypothetical protein			DRO29_01855	579	192	
gene	tRNA	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	5815	5893	+							DRO29_01860	79		
tRNA		GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000043.1	5815	5893	+				tRNA-Arg			DRO29_01860	79		anticodon=GCG
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	1	613	-							DRO29_01865	613		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	1	613	-	RLG98002.1			hypothetical protein			DRO29_01865	613	204	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	614	1318	-							DRO29_01870	705		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	614	1318	-	RLG98003.1			hypothetical protein			DRO29_01870	705	234	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	1565	3070	+					argH		DRO29_01875	1506		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	1565	3070	+	RLG98004.1			argininosuccinate lyase	argH		DRO29_01875	1506	501	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	3073	3360	+							DRO29_01880	288		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	3073	3360	+	RLG98005.1			hypothetical protein			DRO29_01880	288	95	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	3393	4862	-							DRO29_01885	1470		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	3393	4862	-	RLG98006.1			formylmethanofuran dehydrogenase subunit B			DRO29_01885	1470	489	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	4855	5277	-							DRO29_01890	423		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	4855	5277	-	RLG98007.1			molybdopterin dinucleotide-binding protein			DRO29_01890	423	140	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	5382	5730	-							DRO29_01895	349		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000044.1	5382	5730	-	RLG98008.1			PhoU family transcriptional regulator			DRO29_01895	349	115	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000045.1	16	1653	+							DRO29_01900	1638		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000045.1	16	1653	+	RLG97987.1			D-aminoacylase			DRO29_01900	1638	545	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000045.1	1679	2383	+							DRO29_01905	705		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000045.1	1679	2383	+	RLG97988.1			hypothetical protein			DRO29_01905	705	234	
