# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000063.1	612	1652	+							ENG01_01065	1041		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000063.1	612	1652	+	HEX32986.1			hypothetical protein			ENG01_01065	1041	346	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000063.1	1738	3346	+							ENG01_01070	1609		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000063.1	1738	3346	+	HEX32987.1			hypothetical protein			ENG01_01070	1609	536	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	25	450	-							ENG01_01235	426		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	25	450	-	HEX33020.1			hypothetical protein			ENG01_01235	426	141	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	538	1728	-							ENG01_01240	1191		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	538	1728	-	HEX33021.1			molybdopterin oxidoreductase			ENG01_01240	1191	396	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	1739	2302	-							ENG01_01245	564		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	1739	2302	-	HEX33022.1			4Fe-4S dicluster domain-containing protein			ENG01_01245	564	187	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	2306	3338	-							ENG01_01250	1033		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000073.1	2306	3338	-	HEX33023.1			thiosulfate reductase			ENG01_01250	1033	343	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1	1533	-							ENG01_00965	1533		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1	1533	-	HEX32966.1			hypothetical protein			ENG01_00965	1533	511	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1586	1978	+							ENG01_00970	393		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1586	1978	+	HEX32967.1			hypothetical protein			ENG01_00970	393	130	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1983	2546	+							ENG01_00975	564		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	1983	2546	+	HEX32968.1			hypothetical protein			ENG01_00975	564	187	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	2547	3122	-							ENG01_00980	576		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000056.1	2547	3122	-	HEX32969.1			hypothetical protein			ENG01_00980	576	191	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	47	715	+							ENG01_00030	669		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	47	715	+	HEX32789.1			hypothetical protein			ENG01_00030	669	222	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	717	1178	+							ENG01_00035	462		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	717	1178	+	HEX32790.1			class I SAM-dependent methyltransferase			ENG01_00035	462	153	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	1164	1697	-							ENG01_00040	534		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	1164	1697	-	HEX32791.1			hypothetical protein			ENG01_00040	534	177	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	1702	2376	-							ENG01_00045	675		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	1702	2376	-	HEX32792.1			hypothetical protein			ENG01_00045	675	224	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	2391	2849	-							ENG01_00050	459		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	2391	2849	-	HEX32793.1			DUF460 domain-containing protein			ENG01_00050	459	152	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	2843	3214	-							ENG01_00055	372		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000002.1	2843	3214	-	HEX32794.1			hypothetical protein			ENG01_00055	372	123	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	38	349	+							ENG01_01265	312		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	38	349	+	HEX33026.1			hypothetical protein			ENG01_01265	312	103	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	520	987	+							ENG01_01270	468		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	520	987	+	HEX33027.1			hypothetical protein			ENG01_01270	468	155	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	984	1664	+							ENG01_01275	681		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	984	1664	+	HEX33028.1			hypothetical protein			ENG01_01275	681	226	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	1661	2362	+					dph5		ENG01_01280	702		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	1661	2362	+	HEX33029.1			diphthine synthase	dph5		ENG01_01280	702	233	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	2366	2566	+							ENG01_01285	201		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	2366	2566	+	HEX33030.1			hypothetical protein			ENG01_01285	201	66	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	2547	3249	-							ENG01_01290	703		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000075.1	2547	3249	-	HEX33031.1			class I SAM-dependent methyltransferase family protein			ENG01_01290	703	233	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	771	1598	+							ENG01_00930	828		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	771	1598	+	HEX32959.1			hypothetical protein			ENG01_00930	828	275	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	1812	2102	+							ENG01_00935	291		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	1812	2102	+	HEX32960.1			hypothetical protein			ENG01_00935	291	96	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2116	2322	+							ENG01_00940	207		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2116	2322	+	HEX32961.1			hypothetical protein			ENG01_00940	207	68	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2337	2564	+							ENG01_00945	228		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2337	2564	+	HEX32962.1			hypothetical protein			ENG01_00945	228	75	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2554	3155	+							ENG01_00950	602		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000054.1	2554	3155	+	HEX32963.1			hypothetical protein			ENG01_00950	602	200	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1	1015	-							ENG01_00350	1015		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1	1015	-	HEX32847.1			hypothetical protein			ENG01_00350	1015	338	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1012	1773	-							ENG01_00355	762		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1012	1773	-	HEX32848.1			hypothetical protein			ENG01_00355	762	253	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1727	2827	-							ENG01_00360	1101		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000023.1	1727	2827	-	HEX32849.1			hypothetical protein			ENG01_00360	1101	366	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	71	2548	+					alaS		ENG01_00290	2478		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	71	2548	+	HEX32836.1			alanine--tRNA ligase	alaS		ENG01_00290	2478	825	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	2541	2729	-							ENG01_00295	189		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	2541	2729	-	HEX32837.1			50S ribosomal protein L37e			ENG01_00295	189	62	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	2731	2958	-							ENG01_00300	228		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000018.1	2731	2958	-	HEX32838.1			small nuclear ribonucleoprotein			ENG01_00300	228	75	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	222	743	+							ENG01_00190	522		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	222	743	+	HEX32820.1			hypothetical protein			ENG01_00190	522	173	
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	828	898	+							ENG01_00195	71		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	828	898	+				tRNA-His			ENG01_00195	71		anticodon=GTG
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	916	2019	+					hisS		ENG01_00200	1104		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	916	2019	+	HEX32821.1			histidine--tRNA ligase	hisS		ENG01_00200	1104	367	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	2037	2954	+							ENG01_00205	918		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000014.1	2037	2954	+	HEX32822.1			signal recognition particle protein Srp19			ENG01_00205	918	306	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	497	715	-							ENG01_00580	219		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	497	715	-	HEX32892.1			hypothetical protein			ENG01_00580	219	72	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	708	1160	-							ENG01_00585	453		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	708	1160	-	HEX32893.1			hypothetical protein			ENG01_00585	453	150	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1194	1580	+							ENG01_00590	387		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1194	1580	+	HEX32894.1			ArsR family transcriptional regulator			ENG01_00590	387	128	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1557	1847	-							ENG01_00595	291		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1557	1847	-	HEX32895.1			hypothetical protein			ENG01_00595	291	96	
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1895	1966	-							ENG01_00600	72		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	1895	1966	-				tRNA-Asn			ENG01_00600	72		anticodon=GTT
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	2000	2920	-							ENG01_00605	921		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000036.1	2000	2920	-	HEX32896.1			DNA topoisomerase IV subunit A			ENG01_00605	921	306	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	109	525	-							ENG01_00515	417		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	109	525	-	HEX32880.1			hypothetical protein			ENG01_00515	417	138	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	522	1385	-							ENG01_00520	864		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	522	1385	-	HEX32881.1			NOL1/NOP2/sun family putative RNA methylase			ENG01_00520	864	287	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	1372	2010	-							ENG01_00525	639		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	1372	2010	-	HEX32882.1			hypothetical protein			ENG01_00525	639	212	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	2013	2768	-							ENG01_00530	756		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	2013	2768	-	HEX32883.1			septum site-determining protein MinD			ENG01_00530	756	251	
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	2807	2878	-							ENG01_00535	72		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000033.1	2807	2878	-				tRNA-Phe			ENG01_00535	72		anticodon=GAA
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	3	989	+							ENG01_01160	987		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	3	989	+	HEX33005.1			AI-2E family transporter			ENG01_01160	987	328	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	1063	1701	+							ENG01_01165	639		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	1063	1701	+	HEX33006.1			50S ribosomal protein L1			ENG01_01165	639	212	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	1698	2522	+					rplJ		ENG01_01170	825		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	1698	2522	+	HEX33007.1			50S ribosomal protein L10	rplJ		ENG01_01170	825	274	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	2527	2826	+							ENG01_01175	300		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000069.1	2527	2826	+	HEX33008.1			50S ribosomal protein P1			ENG01_01175	300	99	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000013.1	50	433	+							ENG01_00180	384		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000013.1	50	433	+	HEX32818.1			hypothetical protein			ENG01_00180	384	127	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000013.1	413	2725	-							ENG01_00185	2313		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000013.1	413	2725	-	HEX32819.1			valine--tRNA ligase			ENG01_00185	2313	770	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	1	931	-							ENG01_01425	931		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	1	931	-	HEX33057.1			proline--tRNA ligase			ENG01_01425	931	310	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	1002	2075	+							ENG01_01430	1074		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	1002	2075	+	HEX33058.1			hypothetical protein			ENG01_01430	1074	357	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	2072	2795	+							ENG01_01435	724		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000085.1	2072	2795	+	HEX33059.1			hypothetical protein			ENG01_01435	724	241	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1	184	+					rpsH		ENG01_00395	184		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1	184	+	HEX32856.1			30S ribosomal protein S8	rpsH		ENG01_00395	184	60	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	174	719	+							ENG01_00400	546		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	174	719	+	HEX32857.1			50S ribosomal protein L6			ENG01_00400	546	181	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	716	1045	+							ENG01_00405	330		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	716	1045	+	HEX32858.1			50S ribosomal protein L32e			ENG01_00405	330	109	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1042	1494	+							ENG01_00410	453		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1042	1494	+	HEX32859.1			50S ribosomal protein L19e			ENG01_00410	453	150	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1491	1970	+							ENG01_00415	480		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1491	1970	+	HEX32860.1			50S ribosomal protein L18			ENG01_00415	480	159	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1972	2655	+							ENG01_00420	684		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	1972	2655	+	HEX32861.1			30S ribosomal protein S5			ENG01_00420	684	227	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	2652	2743	+							ENG01_00425	92		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000026.1	2652	2743	+	HEX32862.1			hypothetical protein			ENG01_00425	92	30	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	1	550	-							ENG01_00660	550		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	1	550	-	HEX32907.1			hypothetical protein			ENG01_00660	550	183	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	589	852	-							ENG01_00665	264		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	589	852	-	HEX32908.1			DUF357 domain-containing protein			ENG01_00665	264	87	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	856	1422	+							ENG01_00670	567		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	856	1422	+	HEX32909.1			protein-L-isoaspartate(D-aspartate) O-methyltransferase			ENG01_00670	567	188	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	1408	2409	-							ENG01_00675	1002		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	1408	2409	-	HEX32910.1			flap endonuclease-1			ENG01_00675	1002	333	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	2448	2720	+							ENG01_00680	273		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000040.1	2448	2720	+	HEX32911.1			DUF815 domain-containing protein			ENG01_00680	273	91	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	1	1071	+							ENG01_00470	1071		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	1	1071	+	HEX32871.1			hypothetical protein			ENG01_00470	1071	356	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	1076	2050	+							ENG01_00475	975		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	1076	2050	+	HEX32872.1			hypothetical protein			ENG01_00475	975	324	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	2040	2562	-							ENG01_00480	523		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000029.1	2040	2562	-	HEX32873.1			hypothetical protein			ENG01_00480	523	173	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	34	537	+							ENG01_01125	504		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	34	537	+	HEX32998.1			hypothetical protein			ENG01_01125	504	167	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	603	1013	+							ENG01_01130	411		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	603	1013	+	HEX32999.1			hypothetical protein			ENG01_01130	411	136	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1045	1653	+							ENG01_01135	609		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1045	1653	+	HEX33000.1			hypothetical protein			ENG01_01135	609	202	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1634	1975	+							ENG01_01140	342		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1634	1975	+	HEX33001.1			hypothetical protein			ENG01_01140	342	113	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1962	2399	+							ENG01_01145	438		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000067.1	1962	2399	+	HEX33002.1			hypothetical protein			ENG01_01145	438	145	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	151	462	+							ENG01_01075	312		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	151	462	+	HEX32988.1			hypothetical protein			ENG01_01075	312	103	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	463	2172	+					thrS		ENG01_01080	1710		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	463	2172	+	HEX32989.1			threonine--tRNA ligase	thrS		ENG01_01080	1710	569	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	2166	2390	+							ENG01_01085	225		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000064.1	2166	2390	+	HEX32990.1			hypothetical protein			ENG01_01085	225	74	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	9	383	+							ENG01_00755	375		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	9	383	+	HEX32926.1			archease			ENG01_00755	375	124	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	482	1831	+							ENG01_00760	1350		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	482	1831	+	HEX32927.1			RtcB family protein			ENG01_00760	1350	449	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	1821	2474	-							ENG01_00765	654		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000044.1	1821	2474	-	HEX32928.1			HAD family hydrolase			ENG01_00765	654	217	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	52	396	+							ENG01_01010	345		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	52	396	+	HEX32975.1			hypothetical protein			ENG01_01010	345	114	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	385	1422	-							ENG01_01015	1038		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	385	1422	-	HEX32976.1			hypothetical protein			ENG01_01015	1038	345	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	1483	2355	-							ENG01_01020	873		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000059.1	1483	2355	-	HEX32977.1			hypothetical protein			ENG01_01020	873	290	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1	338	+							ENG01_01395	338		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1	338	+	HEX33052.1			50S ribosomal protein L18e			ENG01_01395	338	111	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	331	756	+							ENG01_01400	426		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	331	756	+	HEX33053.1			50S ribosomal protein L13			ENG01_01400	426	141	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	753	1157	+							ENG01_01405	405		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	753	1157	+	HEX33054.1			30S ribosomal protein S9			ENG01_01405	405	134	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1162	1359	+							ENG01_01410	198		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1162	1359	+	HEX33055.1			DNA-directed RNA polymerase subunit N			ENG01_01410	198	65	
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1397	1471	+							ENG01_01415	75		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1397	1471	+				tRNA-Pro			ENG01_01415	75		anticodon=AGG
