# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	1679	1885	-	RKX41310.1			hypothetical protein			DRP23_00940	207	68	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	1910	3082	+							DRP23_00945	1173		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	1910	3082	+	RKX41316.1			hypothetical protein			DRP23_00945	1173	390	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	3099	4523	+							DRP23_00950	1425		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	3099	4523	+	RKX41311.1			hypothetical protein			DRP23_00950	1425	474	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	4523	6004	+							DRP23_00955	1482		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	4523	6004	+	RKX41312.1			hypothetical protein			DRP23_00955	1482	493	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	6017	6472	+							DRP23_00960	456		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	6017	6472	+	RKX41313.1			GatB/YqeY domain-containing protein			DRP23_00960	456	151	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	6459	7154	+							DRP23_00965	696		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	6459	7154	+	RKX41314.1			SAM-dependent methyltransferase			DRP23_00965	696	231	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	7141	7422	+							DRP23_00970	282		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	7141	7422	+	RKX41315.1			hypothetical protein			DRP23_00970	282	93	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	7424	8122	-							DRP23_00975	699		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000017.1	7424	8122	-	RKX41317.1			ABC transporter permease			DRP23_00975	699	232	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	21	290	-							DRP23_00980	270		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	21	290	-	RKX41289.1			hypothetical protein			DRP23_00980	270	89	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	352	1122	-							DRP23_00985	771		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	352	1122	-	RKX41295.1			alpha/beta hydrolase			DRP23_00985	771	256	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	1122	2534	-							DRP23_00990	1413		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	1122	2534	-	RKX41290.1			glutamate--tRNA ligase			DRP23_00990	1413	470	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	2536	3099	-							DRP23_00995	564		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	2536	3099	-	RKX41291.1			thymidine kinase			DRP23_00995	564	187	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	3104	3862	-							DRP23_01000	759		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	3104	3862	-	RKX41292.1			alpha/beta hydrolase			DRP23_01000	759	252	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	3956	6433	-							DRP23_01005	2478		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	3956	6433	-	RKX41293.1			adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			DRP23_01005	2478	825	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	6612	7448	+							DRP23_01010	837		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000018.1	6612	7448	+	RKX41294.1			hypothetical protein			DRP23_01010	837	278	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	266	1393	+							DRP23_01015	1128		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	266	1393	+	RKX41273.1			glycerol-3-phosphate ABC transporter ATP-binding protein			DRP23_01015	1128	375	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	1390	2472	+							DRP23_01020	1083		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	1390	2472	+	RKX41274.1			glycerol-3-phosphate ABC transporter ATP-binding protein			DRP23_01020	1083	360	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	2473	2652	+							DRP23_01025	180		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	2473	2652	+	RKX41275.1			hypothetical protein			DRP23_01025	180	59	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	2686	3996	+							DRP23_01030	1311		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	2686	3996	+	RKX41276.1			hypothetical protein			DRP23_01030	1311	436	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	4042	4917	+							DRP23_01035	876		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	4042	4917	+	RKX41277.1			sugar ABC transporter permease			DRP23_01035	876	291	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	4997	5779	+							DRP23_01040	783		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	4997	5779	+	RKX41280.1			carbohydrate ABC transporter permease			DRP23_01040	783	260	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	5795	6766	+							DRP23_01045	972		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	5795	6766	+	RKX41278.1			sugar phosphate isomerase/epimerase			DRP23_01045	972	323	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	6779	7973	+							DRP23_01050	1195		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000019.1	6779	7973	+	RKX41279.1			gfo/Idh/MocA family oxidoreductase			DRP23_01050	1195	398	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	221	1321	+							DRP23_01055	1101		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	221	1321	+	RKX41249.1			hypothetical protein			DRP23_01055	1101	366	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	1397	1579	+							DRP23_01060	183		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	1397	1579	+	RKX41250.1			hypothetical protein			DRP23_01060	183	60	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	1625	3394	+							DRP23_01065	1770		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	1625	3394	+	RKX41251.1			hypothetical protein			DRP23_01065	1770	589	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	3376	3672	+							DRP23_01070	297		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	3376	3672	+	RKX41252.1			hypothetical protein			DRP23_01070	297	98	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	3682	4818	+							DRP23_01075	1137		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	3682	4818	+	RKX41253.1			hypothetical protein			DRP23_01075	1137	378	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	4818	5576	+							DRP23_01080	759		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	4818	5576	+	RKX41254.1			hypothetical protein			DRP23_01080	759	252	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	5618	5854	+							DRP23_01085	237		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	5618	5854	+	RKX41255.1			hypothetical protein			DRP23_01085	237	78	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	5865	6191	+							DRP23_01090	327		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	5865	6191	+	RKX41256.1			hypothetical protein			DRP23_01090	327	108	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6178	6753	+							DRP23_01095	576		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6178	6753	+	RKX41257.1			hypothetical protein			DRP23_01095	576	191	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6720	6926	+							DRP23_01100	207		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6720	6926	+	RKX41258.1			hypothetical protein			DRP23_01100	207	68	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6943	7515	-							DRP23_01105	573		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	6943	7515	-	RKX41259.1			hypothetical protein			DRP23_01105	573	190	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	7623	7961	+							DRP23_01110	339		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000020.1	7623	7961	+	RKX41260.1			hypothetical protein			DRP23_01110	339	112	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	70	1338	+							DRP23_01115	1269		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	70	1338	+	RKX41235.1			citrate transporter			DRP23_01115	1269	422	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	1349	3733	+							DRP23_01120	2385		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	1349	3733	+	RKX41236.1			ATP-dependent protease			DRP23_01120	2385	794	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	3730	4521	+							DRP23_01125	792		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	3730	4521	+	RKX41237.1			energy-coupling factor transporter transmembrane protein EcfT			DRP23_01125	792	263	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	4534	5736	+							DRP23_01130	1203		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	4534	5736	+	RKX41238.1			hypothetical protein			DRP23_01130	1203	400	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	5688	6332	-					nth		DRP23_01135	645		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	5688	6332	-	RKX41239.1			endonuclease III	nth		DRP23_01135	645	214	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	6417	7772	-							DRP23_01140	1356		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	6417	7772	-	RKX41240.1			aminopeptidase			DRP23_01140	1356	451	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	7779	7936	-							DRP23_01145	158		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000021.1	7779	7936	-	RKX41241.1			hypothetical protein			DRP23_01145	158	51	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	545	853	+							DRP23_01150	309		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	545	853	+	RKX41217.1			hypothetical protein			DRP23_01150	309	102	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	927	1880	-							DRP23_01155	954		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	927	1880	-	RKX41218.1			D-ribose ABC transporter substrate-binding protein			DRP23_01155	954	317	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	1910	2848	-							DRP23_01160	939		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	1910	2848	-	RKX41223.1			ribose ABC transporter permease			DRP23_01160	939	312	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	2878	4374	-							DRP23_01165	1497		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	2878	4374	-	RKX41219.1			D-xylose ABC transporter ATP-binding protein			DRP23_01165	1497	498	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	4379	5317	-					rbsK		DRP23_01170	939		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	4379	5317	-	RKX41220.1			ribokinase	rbsK		DRP23_01170	939	312	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	5337	5780	-							DRP23_01175	444		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	5337	5780	-	RKX41221.1			D-ribose pyranase			DRP23_01175	444	147	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	5796	6572	-							DRP23_01180	777		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	5796	6572	-	RKX41224.1			BtpA family membrane complex biogenesis protein			DRP23_01180	777	258	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	6608	7711	-							DRP23_01185	1104		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000022.1	6608	7711	-	RKX41222.1			LacI family transcriptional regulator			DRP23_01185	1104	367	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	61	1299	+					fabF		DRP23_01190	1239		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	61	1299	+	RKX41201.1			beta-ketoacyl-[acyl-carrier-protein] synthase II	fabF		DRP23_01190	1239	412	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	1296	1712	+					fabZ		DRP23_01195	417		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	1296	1712	+	RKX41202.1			3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	fabZ		DRP23_01195	417	138	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	1709	2650	+					fabK		DRP23_01200	942		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	1709	2650	+	RKX41203.1			enoyl-[acyl-carrier-protein] reductase FabK	fabK		DRP23_01200	942	313	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	2653	3525	+					fabD		DRP23_01205	873		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	2653	3525	+	RKX41204.1			[acyl-carrier-protein] S-malonyltransferase	fabD		DRP23_01205	873	290	
gene	pseudogene	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	3522	4369	-							DRP23_01210	848		pseudo
CDS	without_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	3522	4369	-				aldo/keto reductase			DRP23_01210	848		pseudo
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	4725	5945	+							DRP23_01215	1221		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	4725	5945	+	RKX41205.1			carbohydrate ABC transporter substrate-binding protein			DRP23_01215	1221	406	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	5994	6869	+							DRP23_01220	876		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	5994	6869	+	RKX41206.1			sugar ABC transporter permease			DRP23_01220	876	291	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	6881	7699	+							DRP23_01225	819		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000023.1	6881	7699	+	RKX41207.1			carbohydrate ABC transporter permease			DRP23_01225	819	272	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	153	515	+							DRP23_01230	363		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	153	515	+	RKX41182.1			hypothetical protein			DRP23_01230	363	120	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	517	1437	+							DRP23_01235	921		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	517	1437	+	RKX41183.1			radical SAM protein			DRP23_01235	921	306	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	1446	2261	+							DRP23_01240	816		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	1446	2261	+	RKX41189.1			radical SAM protein			DRP23_01240	816	271	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	2298	3575	+							DRP23_01245	1278		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	2298	3575	+	RKX41184.1			TIGR01897 family CRISPR-associated protein			DRP23_01245	1278	425	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	3592	5853	+							DRP23_01250	2262		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	3592	5853	+	RKX41185.1			hypothetical protein			DRP23_01250	2262	753	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	5850	6251	+							DRP23_01255	402		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	5850	6251	+	RKX41186.1			hypothetical protein			DRP23_01255	402	133	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	6257	7048	+					csm3		DRP23_01260	792		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	6257	7048	+	RKX41187.1			type III-A CRISPR-associated RAMP protein Csm3	csm3		DRP23_01260	792	263	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	7054	7835	+					csm4		DRP23_01265	782		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000024.1	7054	7835	+	RKX41188.1			type III-A CRISPR-associated RAMP protein Csm4	csm4		DRP23_01265	782	261	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	1	331	+							DRP23_01270	331		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	1	331	+	RKX41167.1			RNA polymerase subunit sigma-70			DRP23_01270	331	109	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	328	1317	+							DRP23_01275	990		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	328	1317	+	RKX41168.1			hypothetical protein			DRP23_01275	990	329	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	1304	2188	+							DRP23_01280	885		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	1304	2188	+	RKX41169.1			sugar ABC transporter permease			DRP23_01280	885	294	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	2190	3008	+							DRP23_01285	819		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	2190	3008	+	RKX41170.1			carbohydrate ABC transporter permease			DRP23_01285	819	272	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	3026	4261	+							DRP23_01290	1236		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	3026	4261	+	RKX41171.1			hypothetical protein			DRP23_01290	1236	411	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	4258	5034	+							DRP23_01295	777		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	4258	5034	+	RKX41172.1			hypothetical protein			DRP23_01295	777	258	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	5041	6057	+							DRP23_01300	1017		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	5041	6057	+	RKX41173.1			hypothetical protein			DRP23_01300	1017	338	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	6023	7258	+							DRP23_01305	1236		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	6023	7258	+	RKX41174.1			NAD-dependent malic enzyme			DRP23_01305	1236	411	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	7268	7719	+							DRP23_01310	452		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000025.1	7268	7719	+	RKX41175.1			hypothetical protein			DRP23_01310	452	150	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	1	86	-							DRP23_01315	86		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	1	86	-	RKX41149.1			LexA repressor			DRP23_01315	86	28	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	83	460	-							DRP23_01320	378		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	83	460	-	RKX41150.1			archease			DRP23_01320	378	125	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	457	2868	-							DRP23_01325	2412		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	457	2868	-	RKX41151.1			DNA gyrase subunit A			DRP23_01325	2412	803	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	2885	4783	-							DRP23_01330	1899		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	2885	4783	-	RKX41152.1			methionine--tRNA ligase			DRP23_01330	1899	632	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	4887	5561	+							DRP23_01335	675		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	4887	5561	+	RKX41153.1			rhomboid family intramembrane serine protease			DRP23_01335	675	224	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	5563	6204	+							DRP23_01340	642		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	5563	6204	+	RKX41154.1			response regulator			DRP23_01340	642	213	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	6188	6610	+							DRP23_01345	423		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	6188	6610	+	RKX41155.1			TrkA family potassium uptake protein			DRP23_01345	423	140	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	6615	7280	+							DRP23_01350	666		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	6615	7280	+	RKX41156.1			TrkA family potassium uptake protein			DRP23_01350	666	221	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	7277	7687	+							DRP23_01355	411		partial
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000026.1	7277	7687	+	RKX41157.1			potassium transporter			DRP23_01355	411	137	partial
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	237	941	+							DRP23_01360	705		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	237	941	+	RKX41132.1			ABC transporter ATP-binding protein			DRP23_01360	705	234	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	948	1907	+							DRP23_01365	960		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	948	1907	+	RKX41133.1			carbohydrate kinase			DRP23_01365	960	319	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	1909	2361	+							DRP23_01370	453		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	1909	2361	+	RKX41134.1			CBS domain-containing protein			DRP23_01370	453	150	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	2358	3641	+							DRP23_01375	1284		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	2358	3641	+	RKX41135.1			tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB			DRP23_01375	1284	427	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	3625	4449	+							DRP23_01380	825		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	3625	4449	+	RKX41136.1			branched-chain amino acid aminotransferase			DRP23_01380	825	274	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	4446	4724	+							DRP23_01385	279		
CDS	with_protein	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	4446	4724	+	RKX41137.1			DUF721 domain-containing protein			DRP23_01385	279	92	
gene	protein_coding	GCA_003641755.1	Primary Assembly	unplaced scaffold		QNAN01000027.1	4729	6621	+					gyrB		DRP23_01390	1893		
