# Assembly name:  ASM364175v1
# Organism name:  Thermotogae bacterium (bacteria)
# Isolate:  B96_G9
# Taxid:          2053689
# BioSample:      SAMN09215303
# BioProject:     PRJNA362212
# Submitter:      The University of Texas at Austin
# Date:           2018-10-15
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    QNAN01
# Assembly method: megahit v. 1.0.6
# Expected final version: yes
# Genome coverage: 38.0688405797101x
# Sequencing technology: Illumina HiSeq
# Excluded from RefSeq: derived from metagenome; fragmented assembly; genus undefined
# GenBank assembly accession: GCA_003641755.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003641775.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
B96_Guay9_scaffold_72741	unplaced-scaffold	na	na	QNAN01000190.1	<>	na	Primary Assembly	3206	na
B96_Guay9_scaffold_72887	unplaced-scaffold	na	na	QNAN01000191.1	<>	na	Primary Assembly	3203	na
B96_Guay9_scaffold_72926	unplaced-scaffold	na	na	QNAN01000192.1	<>	na	Primary Assembly	3202	na
B96_Guay9_scaffold_73506	unplaced-scaffold	na	na	QNAN01000193.1	<>	na	Primary Assembly	3187	na
B96_Guay9_scaffold_73608	unplaced-scaffold	na	na	QNAN01000194.1	<>	na	Primary Assembly	3184	na
B96_Guay9_scaffold_74351	unplaced-scaffold	na	na	QNAN01000195.1	<>	na	Primary Assembly	3166	na
B96_Guay9_scaffold_74929	unplaced-scaffold	na	na	QNAN01000196.1	<>	na	Primary Assembly	3152	na
B96_Guay9_scaffold_75854	unplaced-scaffold	na	na	QNAN01000197.1	<>	na	Primary Assembly	3131	na
B96_Guay9_scaffold_76038	unplaced-scaffold	na	na	QNAN01000198.1	<>	na	Primary Assembly	3126	na
B96_Guay9_scaffold_76100	unplaced-scaffold	na	na	QNAN01000199.1	<>	na	Primary Assembly	3124	na
B96_Guay9_scaffold_76242	unplaced-scaffold	na	na	QNAN01000200.1	<>	na	Primary Assembly	3121	na
B96_Guay9_scaffold_77333	unplaced-scaffold	na	na	QNAN01000201.1	<>	na	Primary Assembly	3095	na
B96_Guay9_scaffold_77695	unplaced-scaffold	na	na	QNAN01000202.1	<>	na	Primary Assembly	3088	na
B96_Guay9_scaffold_78463	unplaced-scaffold	na	na	QNAN01000203.1	<>	na	Primary Assembly	3070	na
B96_Guay9_scaffold_79052	unplaced-scaffold	na	na	QNAN01000204.1	<>	na	Primary Assembly	3057	na
B96_Guay9_scaffold_80083	unplaced-scaffold	na	na	QNAN01000205.1	<>	na	Primary Assembly	3036	na
B96_Guay9_scaffold_80279	unplaced-scaffold	na	na	QNAN01000206.1	<>	na	Primary Assembly	3032	na
B96_Guay9_scaffold_80434	unplaced-scaffold	na	na	QNAN01000207.1	<>	na	Primary Assembly	3029	na
B96_Guay9_scaffold_81341	unplaced-scaffold	na	na	QNAN01000208.1	<>	na	Primary Assembly	3009	na
B96_Guay9_scaffold_82434	unplaced-scaffold	na	na	QNAN01000209.1	<>	na	Primary Assembly	2987	na
B96_Guay9_scaffold_84598	unplaced-scaffold	na	na	QNAN01000210.1	<>	na	Primary Assembly	2943	na
B96_Guay9_scaffold_84618	unplaced-scaffold	na	na	QNAN01000211.1	<>	na	Primary Assembly	2943	na
B96_Guay9_scaffold_84917	unplaced-scaffold	na	na	QNAN01000212.1	<>	na	Primary Assembly	2937	na
B96_Guay9_scaffold_84957	unplaced-scaffold	na	na	QNAN01000213.1	<>	na	Primary Assembly	2936	na
B96_Guay9_scaffold_86013	unplaced-scaffold	na	na	QNAN01000214.1	<>	na	Primary Assembly	2915	na
B96_Guay9_scaffold_86773	unplaced-scaffold	na	na	QNAN01000215.1	<>	na	Primary Assembly	2901	na
B96_Guay9_scaffold_87061	unplaced-scaffold	na	na	QNAN01000216.1	<>	na	Primary Assembly	2896	na
B96_Guay9_scaffold_87203	unplaced-scaffold	na	na	QNAN01000217.1	<>	na	Primary Assembly	2893	na
B96_Guay9_scaffold_87605	unplaced-scaffold	na	na	QNAN01000218.1	<>	na	Primary Assembly	2886	na
B96_Guay9_scaffold_88183	unplaced-scaffold	na	na	QNAN01000219.1	<>	na	Primary Assembly	2875	na
B96_Guay9_scaffold_89222	unplaced-scaffold	na	na	QNAN01000220.1	<>	na	Primary Assembly	2857	na
B96_Guay9_scaffold_89890	unplaced-scaffold	na	na	QNAN01000221.1	<>	na	Primary Assembly	2845	na
B96_Guay9_scaffold_90978	unplaced-scaffold	na	na	QNAN01000222.1	<>	na	Primary Assembly	2825	na
B96_Guay9_scaffold_91141	unplaced-scaffold	na	na	QNAN01000223.1	<>	na	Primary Assembly	2823	na
B96_Guay9_scaffold_91335	unplaced-scaffold	na	na	QNAN01000224.1	<>	na	Primary Assembly	2820	na
B96_Guay9_scaffold_91791	unplaced-scaffold	na	na	QNAN01000225.1	<>	na	Primary Assembly	2812	na
B96_Guay9_scaffold_91806	unplaced-scaffold	na	na	QNAN01000226.1	<>	na	Primary Assembly	2812	na
B96_Guay9_scaffold_91829	unplaced-scaffold	na	na	QNAN01000227.1	<>	na	Primary Assembly	2812	na
B96_Guay9_scaffold_93087	unplaced-scaffold	na	na	QNAN01000228.1	<>	na	Primary Assembly	2791	na
B96_Guay9_scaffold_93289	unplaced-scaffold	na	na	QNAN01000229.1	<>	na	Primary Assembly	2787	na
B96_Guay9_scaffold_93458	unplaced-scaffold	na	na	QNAN01000230.1	<>	na	Primary Assembly	2784	na
B96_Guay9_scaffold_94209	unplaced-scaffold	na	na	QNAN01000231.1	<>	na	Primary Assembly	2771	na
B96_Guay9_scaffold_94455	unplaced-scaffold	na	na	QNAN01000232.1	<>	na	Primary Assembly	2767	na
B96_Guay9_scaffold_95272	unplaced-scaffold	na	na	QNAN01000233.1	<>	na	Primary Assembly	2754	na
B96_Guay9_scaffold_95567	unplaced-scaffold	na	na	QNAN01000234.1	<>	na	Primary Assembly	2749	na
B96_Guay9_scaffold_95637	unplaced-scaffold	na	na	QNAN01000235.1	<>	na	Primary Assembly	2747	na
B96_Guay9_scaffold_96094	unplaced-scaffold	na	na	QNAN01000236.1	<>	na	Primary Assembly	2740	na
B96_Guay9_scaffold_96141	unplaced-scaffold	na	na	QNAN01000237.1	<>	na	Primary Assembly	2739	na
B96_Guay9_scaffold_97309	unplaced-scaffold	na	na	QNAN01000238.1	<>	na	Primary Assembly	2721	na
B96_Guay9_scaffold_98332	unplaced-scaffold	na	na	QNAN01000239.1	<>	na	Primary Assembly	2705	na
B96_Guay9_scaffold_98480	unplaced-scaffold	na	na	QNAN01000240.1	<>	na	Primary Assembly	2702	na
B96_Guay9_scaffold_98687	unplaced-scaffold	na	na	QNAN01000241.1	<>	na	Primary Assembly	2699	na
B96_Guay9_scaffold_99453	unplaced-scaffold	na	na	QNAN01000242.1	<>	na	Primary Assembly	2688	na
B96_Guay9_scaffold_99518	unplaced-scaffold	na	na	QNAN01000243.1	<>	na	Primary Assembly	2687	na
