# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	222605	222790	-							QT11_C0001G0279	186		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	222605	222790	-	AJF62428.1			30S ribosomal protein S27e			QT11_C0001G0279	186	61	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	222792	223103	-							QT11_C0001G0280	312		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	222792	223103	-	AJF62429.1			LSU ribosomal protein L44E			QT11_C0001G0280	312	103	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	223100	223684	-							QT11_C0001G0281	585		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	223100	223684	-	AJF62430.1			hypothetical protein			QT11_C0001G0281	585	194	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	223782	224939	+							QT11_C0001G0282	1158		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	223782	224939	+	AJF62431.1			Signal recognition particle GTPase			QT11_C0001G0282	1158	385	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	225019	225192	+							QT11_C0001G0283	174		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	225019	225192	+	AJF62432.1			hypothetical protein			QT11_C0001G0283	174	57	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	225246	226595	+							QT11_C0001G0284	1350		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	225246	226595	+	AJF62433.1			SRP54-type protein, GTPase protein			QT11_C0001G0284	1350	449	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	226598	227185	+							QT11_C0001G0285	588		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	226598	227185	+	AJF62434.1			hypothetical protein			QT11_C0001G0285	588	195	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	227186	229036	-							QT11_C0001G0286	1851		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	227186	229036	-	AJF62435.1			Cell wall-associated protein			QT11_C0001G0286	1851	616	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	229071	229268	-							QT11_C0001G0287	198		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	229071	229268	-	AJF62436.1			hypothetical protein			QT11_C0001G0287	198	65	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	229259	232771	-							QT11_C0001G0288	3513		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	229259	232771	-	AJF62437.1			DNA polymerase II large subunit			QT11_C0001G0288	3513	1170	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	232764	234389	-							QT11_C0001G0289	1626		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	232764	234389	-	AJF62438.1			hypothetical protein			QT11_C0001G0289	1626	541	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	234386	235591	-							QT11_C0001G0290	1206		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	234386	235591	-	AJF62439.1			ORC1-type DNA replication protein			QT11_C0001G0290	1206	401	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	236344	236610	+							QT11_C0001G0291	267		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	236344	236610	+	AJF62440.1			PRC-barrel protein			QT11_C0001G0291	267	88	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	236662	238533	+							QT11_C0001G0292	1872		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	236662	238533	+	AJF62441.1			ATP-dependent protease Lon			QT11_C0001G0292	1872	623	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	238516	238785	-							QT11_C0001G0293	270		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	238516	238785	-	AJF62442.1			hypothetical protein			QT11_C0001G0293	270	89	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	238841	239314	+							QT11_C0001G0294	474		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	238841	239314	+	AJF62443.1			hypothetical protein			QT11_C0001G0294	474	157	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	239311	239418	-							QT11_C0001G0295	108		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	239311	239418	-	AJF62444.1			hypothetical protein			QT11_C0001G0295	108	35	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	239529	239951	-							QT11_C0001G0296	423		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	239529	239951	-	AJF62445.1			hypothetical protein			QT11_C0001G0296	423	140	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	240047	240661	+							QT11_C0001G0297	615		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	240047	240661	+	AJF62446.1			hypothetical protein			QT11_C0001G0297	615	204	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	240925	241503	-							QT11_C0001G0298	579		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	240925	241503	-	AJF62447.1			hypothetical protein			QT11_C0001G0298	579	192	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	241584	242120	+							QT11_C0001G0299	537		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	241584	242120	+	AJF62448.1			hypothetical protein			QT11_C0001G0299	537	178	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242189	242383	-							QT11_C0001G0300	195		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242189	242383	-	AJF62449.1			hypothetical protein			QT11_C0001G0300	195	64	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242501	242878	+							QT11_C0001G0301	378		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242501	242878	+	AJF62450.1			hypothetical protein			QT11_C0001G0301	378	125	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242955	243206	+							QT11_C0001G0302	252		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	242955	243206	+	AJF62451.1			hypothetical protein			QT11_C0001G0302	252	83	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	243316	243480	-							QT11_C0001G0303	165		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	243316	243480	-	AJF62452.1			hypothetical protein			QT11_C0001G0303	165	54	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	243558	244013	+							QT11_C0001G0304	456		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	243558	244013	+	AJF62453.1			hypothetical protein			QT11_C0001G0304	456	151	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	244099	244854	-							QT11_C0001G0305	756		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	244099	244854	-	AJF62454.1			hypothetical protein			QT11_C0001G0305	756	251	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	244844	245257	-							QT11_C0001G0306	414		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	244844	245257	-	AJF62455.1			hypothetical protein			QT11_C0001G0306	414	137	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	245232	245639	-							QT11_C0001G0307	408		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	245232	245639	-	AJF62456.1			hypothetical protein			QT11_C0001G0307	408	135	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	245632	245865	-							QT11_C0001G0308	234		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	245632	245865	-	AJF62457.1			hypothetical protein			QT11_C0001G0308	234	77	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	246127	246927	-							QT11_C0001G0309	801		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	246127	246927	-	AJF62458.1			Site-specific DNA-methyltransferase Adenine-specific			QT11_C0001G0309	801	266	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	246911	247084	-							QT11_C0001G0310	174		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	246911	247084	-	AJF62459.1			hypothetical protein			QT11_C0001G0310	174	57	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	247280	247771	+							QT11_C0001G0311	492		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	247280	247771	+	AJF62460.1			hypothetical protein			QT11_C0001G0311	492	163	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	247820	248626	+							QT11_C0001G0312	807		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	247820	248626	+	AJF62461.1			integrase family protein			QT11_C0001G0312	807	268	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	248633	250978	-							QT11_C0001G0313	2346		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	248633	250978	-	AJF62462.1			Wsc4p			QT11_C0001G0313	2346	781	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	251053	251577	-							QT11_C0001G0314	525		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	251053	251577	-	AJF62463.1			Gp38			QT11_C0001G0314	525	174	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	251609	252229	-							QT11_C0001G0315	621		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	251609	252229	-	AJF62464.1			hypothetical protein			QT11_C0001G0315	621	206	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252267	252482	-							QT11_C0001G0316	216		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252267	252482	-	AJF62465.1			hypothetical protein			QT11_C0001G0316	216	71	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252559	252894	+							QT11_C0001G0317	336		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252559	252894	+	AJF62466.1			hypothetical protein			QT11_C0001G0317	336	111	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252899	253123	-							QT11_C0001G0318	225		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	252899	253123	-	AJF62467.1			hypothetical protein			QT11_C0001G0318	225	74	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	253213	254025	+							QT11_C0001G0319	813		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	253213	254025	+	AJF62468.1			Phage integrase family protein			QT11_C0001G0319	813	270	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	254337	254732	-							QT11_C0001G0320	396		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	254337	254732	-	AJF62469.1			hypothetical protein			QT11_C0001G0320	396	131	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	254729	255601	-							QT11_C0001G0321	873		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	254729	255601	-	AJF62470.1			hypothetical protein			QT11_C0001G0321	873	290	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	255831	256187	+							QT11_C0001G0322	357		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	255831	256187	+	AJF62471.1			Toprim protein			QT11_C0001G0322	357	118	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	256171	256425	-							QT11_C0001G0323	255		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	256171	256425	-	AJF62472.1			hypothetical protein			QT11_C0001G0323	255	84	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	256561	257829	+							QT11_C0001G0324	1269		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	256561	257829	+	AJF62473.1			Serine-tRNA ligase			QT11_C0001G0324	1269	422	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	258002	258610	+							QT11_C0001G0325	609		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	258002	258610	+	AJF62474.1			Metallophosphoesterase			QT11_C0001G0325	609	202	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	258652	260712	+							QT11_C0001G0326	2061		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	258652	260712	+	AJF62475.1			DNA topoisomerase 1			QT11_C0001G0326	2061	686	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	260704	261297	-							QT11_C0001G0327	594		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	260704	261297	-	AJF62476.1			DNA repair and recombination protein RadB			QT11_C0001G0327	594	197	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	261359	261733	+							QT11_C0001G0328	375		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	261359	261733	+	AJF62477.1			hypothetical protein			QT11_C0001G0328	375	124	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	261739	264024	+							QT11_C0001G0329	2286		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	261739	264024	+	AJF62478.1			AAA family ATPase, CDC48 subfamily			QT11_C0001G0329	2286	761	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	264099	264773	+							QT11_C0001G0330	675		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	264099	264773	+	AJF62479.1			hypothetical protein			QT11_C0001G0330	675	224	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	264786	265220	-							QT11_C0001G0331	435		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	264786	265220	-	AJF62480.1			hypothetical protein			QT11_C0001G0331	435	144	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	265255	266136	-							QT11_C0001G0332	882		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	265255	266136	-	AJF62481.1			Methionine aminopeptidase			QT11_C0001G0332	882	293	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	266136	268553	-							QT11_C0001G0333	2418		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	266136	268553	-	AJF62482.1			DNA polymerase			QT11_C0001G0333	2418	805	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	268588	269232	-							QT11_C0001G0334	645		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	268588	269232	-	AJF62483.1			hypothetical protein			QT11_C0001G0334	645	214	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	269269	269736	-							QT11_C0001G0335	468		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	269269	269736	-	AJF62484.1			hypothetical protein			QT11_C0001G0335	468	155	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	269818	270831	+							QT11_C0001G0336	1014		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	269818	270831	+	AJF62485.1			Flap endonuclease 1			QT11_C0001G0336	1014	337	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	270818	271348	-							QT11_C0001G0337	531		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	270818	271348	-	AJF62486.1			hypothetical protein			QT11_C0001G0337	531	176	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	271403	271834	+							QT11_C0001G0338	432		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	271403	271834	+	AJF62487.1			hypothetical protein			QT11_C0001G0338	432	143	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	271837	272046	-							QT11_C0001G0339	210		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	271837	272046	-	AJF62488.1			hypothetical protein			QT11_C0001G0339	210	69	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	272056	272601	-							QT11_C0001G0340	546		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	272056	272601	-	AJF62489.1			hypothetical protein			QT11_C0001G0340	546	181	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	272611	273609	-							QT11_C0001G0341	999		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	272611	273609	-	AJF62490.1			hypothetical protein			QT11_C0001G0341	999	332	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	273668	274432	+							QT11_C0001G0342	765		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	273668	274432	+	AJF62491.1			hypothetical protein			QT11_C0001G0342	765	254	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	274420	274980	-							QT11_C0001G0343	561		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	274420	274980	-	AJF62492.1			Ribosomal RNA large subunit methyltransferase E			QT11_C0001G0343	561	186	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	274982	275686	-							QT11_C0001G0344	705		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	274982	275686	-	AJF62493.1			Membrane protein			QT11_C0001G0344	705	234	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	275683	276984	-							QT11_C0001G0345	1302		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	275683	276984	-	AJF62494.1			hypothetical protein			QT11_C0001G0345	1302	433	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	277085	277639	+							QT11_C0001G0346	555		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	277085	277639	+	AJF62495.1			LemA family protein			QT11_C0001G0346	555	184	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	277661	278563	+							QT11_C0001G0347	903		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	277661	278563	+	AJF62496.1			Protease HtpX-like protein			QT11_C0001G0347	903	300	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	278571	279653	-							QT11_C0001G0348	1083		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	278571	279653	-	AJF62497.1			Replication factor C large subunit			QT11_C0001G0348	1083	360	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	279647	280213	-							QT11_C0001G0349	567		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	279647	280213	-	AJF62498.1			hypothetical protein			QT11_C0001G0349	567	188	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	280210	280590	-							QT11_C0001G0350	381		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	280210	280590	-	AJF62499.1			hypothetical protein			QT11_C0001G0350	381	126	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	280544	281485	-							QT11_C0001G0351	942		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	280544	281485	-	AJF62500.1			Replication factor C small subunit			QT11_C0001G0351	942	313	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	281563	281946	-							QT11_C0001G0352	384		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	281563	281946	-	AJF62501.1			hypothetical protein			QT11_C0001G0352	384	127	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	282072	284879	+							QT11_C0001G0353	2808		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	282072	284879	+	AJF62502.1			Isoleucine-tRNA ligase			QT11_C0001G0353	2808	935	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	284876	285991	-							QT11_C0001G0354	1116		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	284876	285991	-	AJF62503.1			Methyltransferase, cyclopropane fatty acid synthase			QT11_C0001G0354	1116	371	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	286094	286639	+							QT11_C0001G0355	546		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	286094	286639	+	AJF62504.1			TATA-box-binding protein			QT11_C0001G0355	546	181	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	286641	288662	+							QT11_C0001G0356	2022		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	286641	288662	+	AJF62505.1			DNA replication initiator Cdc21/Cdc54			QT11_C0001G0356	2022	673	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	288662	289324	+							QT11_C0001G0357	663		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	288662	289324	+	AJF62506.1			hypothetical protein			QT11_C0001G0357	663	220	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	289316	289486	-							QT11_C0001G0358	171		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	289316	289486	-	AJF62507.1			hypothetical protein			QT11_C0001G0358	171	56	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	289676	290086	+							QT11_C0001G0359	411		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	289676	290086	+	AJF62508.1			Translation initiation factor 2 subunit beta			QT11_C0001G0359	411	136	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290083	290376	+							QT11_C0001G0360	294		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290083	290376	+	AJF62509.1			hypothetical protein			QT11_C0001G0360	294	97	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290373	290687	+							QT11_C0001G0361	315		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290373	290687	+	AJF62510.1			hypothetical protein			QT11_C0001G0361	315	104	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290722	291222	+							QT11_C0001G0362	501		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	290722	291222	+	AJF62511.1			hypothetical protein			QT11_C0001G0362	501	166	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	291267	291581	+							QT11_C0001G0363	315		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	291267	291581	+	AJF62512.1			Translation initiation factor 1A			QT11_C0001G0363	315	104	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	291583	292104	+							QT11_C0001G0364	522		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	291583	292104	+	AJF62513.1			hypothetical protein			QT11_C0001G0364	522	173	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	292106	293686	+							QT11_C0001G0365	1581		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	292106	293686	+	AJF62514.1			DNA topoisomerase VI, subunit B			QT11_C0001G0365	1581	526	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	293661	294755	+							QT11_C0001G0366	1095		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	293661	294755	+	AJF62515.1			DNA topoisomerase ATP-hydrolyzing			QT11_C0001G0366	1095	364	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	295052	295750	+							QT11_C0001G0367	699		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	295052	295750	+	AJF62516.1			hypothetical protein			QT11_C0001G0367	699	232	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	295924	296181	+							QT11_C0001G0369	258		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	295924	296181	+	AJF62517.1			hypothetical protein			QT11_C0001G0369	258	85	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	296244	296456	+							QT11_C0001G0370	213		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	296244	296456	+	AJF62518.1			hypothetical protein			QT11_C0001G0370	213	70	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	296515	297156	+							QT11_C0001G0371	642		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	296515	297156	+	AJF62519.1			Metal dependent hydrolase			QT11_C0001G0371	642	213	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297210	297353	-							QT11_C0001G0372	144		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297210	297353	-	AJF62520.1			hypothetical protein			QT11_C0001G0372	144	47	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297392	297712	-							QT11_C0001G0373	321		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297392	297712	-	AJF62521.1			Methionine-tRNA ligase			QT11_C0001G0373	321	106	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297709	298104	-							QT11_C0001G0374	396		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	297709	298104	-	AJF62522.1			hypothetical protein			QT11_C0001G0374	396	131	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	298106	299572	-							QT11_C0001G0375	1467		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	298106	299572	-	AJF62523.1			Methionine-tRNA ligase			QT11_C0001G0375	1467	488	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	299576	300904	-							QT11_C0001G0376	1329		
CDS	with_protein	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	299576	300904	-	AJF62524.1			hypothetical protein			QT11_C0001G0376	1329	442	
gene	protein_coding	GCA_000830315.1	Primary Assembly	chromosome		CP010426.1	300907	301038	-							QT11_C0001G0377	132		
