# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000107.1	1	363	+	HID08808.1			translation initiation factor IF-2			EYP13_01115	363	120	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000107.1	405	815	+							EYP13_01120	411		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000107.1	405	815	+	HID08809.1			30S ribosomal protein S6e			EYP13_01120	411	136	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000107.1	829	1215	+							EYP13_01125	387		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000107.1	829	1215	+	HID08810.1			translation initiation factor IF-2 subunit gamma			EYP13_01125	387	129	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000108.1	1	961	+							EYP13_01130	961		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000108.1	1	961	+	HID08811.1			TldD/PmbA family protein			EYP13_01130	961	319	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000108.1	970	1185	+							EYP13_01135	216		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000108.1	970	1185	+	HID08812.1			hypothetical protein			EYP13_01135	216	72	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000109.1	37	1065	-							EYP13_01140	1029		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000109.1	37	1065	-	HID08813.1			hypothetical protein			EYP13_01140	1029	342	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000110.1	1	1286	-					gatB		EYP13_01145	1286		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000110.1	1	1286	-	HID08814.1			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		EYP13_01145	1286	428	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000110.1	1283	1438	-							EYP13_01150	156		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000110.1	1283	1438	-	HID08815.1			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA			EYP13_01150	156	51	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	36	641	+							EYP13_01155	606		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	36	641	+	HID08816.1			hypothetical protein			EYP13_01155	606	201	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	628	1317	-							EYP13_01160	690		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	628	1317	-	HID08817.1			fibrillarin-like rRNA/tRNA 2'-O-methyltransferase			EYP13_01160	690	229	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	1344	1909	-							EYP13_01165	566		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000111.1	1344	1909	-	HID08818.1			C/D box methylation guide ribonucleoprotein complex aNOP56 subunit			EYP13_01165	566	187	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000112.1	452	1042	+							EYP13_01170	591		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000112.1	452	1042	+	HID08819.1			TlpA family protein disulfide reductase			EYP13_01170	591	196	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000112.1	1089	1713	+							EYP13_01175	625		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000112.1	1089	1713	+	HID08820.1			hypothetical protein			EYP13_01175	625	208	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000113.1	342	1085	-							EYP13_01180	744		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000113.1	342	1085	-	HID08821.1			hypothetical protein			EYP13_01180	744	247	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000114.1	1	439	-							EYP13_01185	439		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000114.1	1	439	-	HID08822.1			cell division protein FtsZ			EYP13_01185	439	146	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000114.1	563	1522	-							EYP13_01190	960		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000114.1	563	1522	-	HID08823.1			methylated-DNA--[protein]-cysteine S-methyltransferase			EYP13_01190	960	319	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1	1786	-					feoB		EYP13_01195	1786		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1	1786	-	HID08824.1			ferrous iron transport protein B	feoB		EYP13_01195	1786	595	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1779	2024	-							EYP13_01200	246		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1779	2024	-	HID08825.1			ferrous iron transport protein A			EYP13_01200	246	81	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1918	2507	+							EYP13_01205	590		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000115.1	1918	2507	+	HID08826.1			N-acetylmuramoyl-L-alanine amidase			EYP13_01205	590	196	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000116.1	1	1056	-							EYP13_01210	1056		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000116.1	1	1056	-	HID08827.1			hypothetical protein			EYP13_01210	1056	352	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000117.1	1	1211	-							EYP13_01215	1211		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000117.1	1	1211	-	HID08828.1			hypothetical protein			EYP13_01215	1211	404	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	1	137	-							EYP13_01220	137		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	1	137	-	HID08829.1			UDP pyrophosphate phosphatase			EYP13_01220	137	46	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	139	1806	-							EYP13_01225	1668		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	139	1806	-	HID08830.1			redoxin domain-containing protein			EYP13_01225	1668	555	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	1845	3155	-							EYP13_01230	1311		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	1845	3155	-	HID08831.1			glutamate--tRNA ligase			EYP13_01230	1311	436	
gene	pseudogene	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	3367	3450	-							EYP13_01235	84		pseudo
CDS	without_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	3367	3450	-				molybdenum cofactor biosynthesis protein			EYP13_01235	84		pseudo
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	3695	4162	+							EYP13_01240	468		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	3695	4162	+	HID08832.1			6,7-dimethyl-8-ribityllumazine synthase			EYP13_01240	468	155	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	4159	4336	+							EYP13_01245	178		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000118.1	4159	4336	+	HID08833.1			histidine--tRNA ligase			EYP13_01245	178	59	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000119.1	1	320	+							EYP13_01250	320		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000119.1	1	320	+	HID08834.1			23S rRNA methyltransferase			EYP13_01250	320	105	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000119.1	527	1601	+							EYP13_01255	1075		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000119.1	527	1601	+	HID08835.1			MBL fold metallo-hydrolase			EYP13_01255	1075	358	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	1	365	+							EYP13_01260	365		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	1	365	+	HID08836.1			30S ribosomal protein S12			EYP13_01260	365	120	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	455	925	+					rpsG		EYP13_01265	471		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	455	925	+	HID08837.1			30S ribosomal protein S7	rpsG		EYP13_01265	471	156	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	950	1372	+							EYP13_01270	423		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000120.1	950	1372	+	HID08838.1			GTP-binding protein			EYP13_01270	423	141	partial
gene	pseudogene	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	144	866	+							EYP13_01275	723		pseudo
CDS	without_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	144	866	+				hypothetical protein			EYP13_01275	723		pseudo
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	968	1672	+							EYP13_01280	705		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	968	1672	+	HID08839.1			hypothetical protein			EYP13_01280	705	234	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	1674	2158	+							EYP13_01285	485		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000121.1	1674	2158	+	HID08840.1			hypothetical protein			EYP13_01285	485	162	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000122.1	209	1156	+							EYP13_01290	948		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000122.1	209	1156	+	HID08841.1			nucleotidyltransferase			EYP13_01290	948	315	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000122.1	1181	1378	+							EYP13_01295	198		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000122.1	1181	1378	+	HID08842.1			galactokinase family protein			EYP13_01295	198	66	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000123.1	106	1137	-							EYP13_01300	1032		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000123.1	106	1137	-	HID08843.1			DUF402 domain-containing protein			EYP13_01300	1032	343	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000124.1	1	679	-							EYP13_01305	679		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000124.1	1	679	-	HID08844.1			SMC family ATPase			EYP13_01305	679	226	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000125.1	28	1005	+					sfsA		EYP13_01310	978		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000125.1	28	1005	+	HID08845.1			DNA/RNA nuclease SfsA	sfsA		EYP13_01310	978	325	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000126.1	1	989	-							EYP13_01315	989		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000126.1	1	989	-	HID08846.1			hypothetical protein			EYP13_01315	989	330	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000126.1	989	1333	-							EYP13_01320	345		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000126.1	989	1333	-	HID08847.1			CBS domain-containing protein			EYP13_01320	345	114	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000127.1	1	399	+							EYP13_01325	399		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000127.1	1	399	+	HID08848.1			glycosyltransferase			EYP13_01325	399	132	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000127.1	399	1216	+							EYP13_01330	818		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000127.1	399	1216	+	HID08849.1			glycosyltransferase			EYP13_01330	818	273	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000128.1	1	716	+							EYP13_01335	716		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000128.1	1	716	+	HID08850.1			nucleotide pyrophosphatase			EYP13_01335	716	237	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000128.1	713	1194	-							EYP13_01340	482		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000128.1	713	1194	-	HID08851.1			proline--tRNA ligase			EYP13_01340	482	159	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000129.1	524	1363	-							EYP13_01345	840		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000129.1	524	1363	-	HID08852.1			hypothetical protein			EYP13_01345	840	279	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	257	607	+					speD		EYP13_01350	351		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	257	607	+	HID08853.1			adenosylmethionine decarboxylase	speD		EYP13_01350	351	116	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	611	1486	+					speE		EYP13_01355	876		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	611	1486	+	HID08854.1			polyamine aminopropyltransferase	speE		EYP13_01355	876	291	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	1492	2307	+					speB		EYP13_01360	816		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	1492	2307	+	HID08855.1			agmatinase	speB		EYP13_01360	816	271	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	2304	2870	+					truD		EYP13_01365	567		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000130.1	2304	2870	+	HID08856.1			tRNA pseudouridine(13) synthase TruD	truD		EYP13_01365	567	189	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000131.1	1	426	+							EYP13_01370	426		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000131.1	1	426	+	HID08857.1			CinA family protein			EYP13_01370	426	141	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000131.1	552	1823	+							EYP13_01375	1272		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000131.1	552	1823	+	HID08858.1			CDP-alcohol phosphatidyltransferase			EYP13_01375	1272	424	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	1	247	-							EYP13_01380	247		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	1	247	-	HID08859.1			hypothetical protein			EYP13_01380	247	82	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	234	1070	-							EYP13_01385	837		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	234	1070	-	HID08860.1			hypothetical protein			EYP13_01385	837	278	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	1083	1597	-							EYP13_01390	515		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000132.1	1083	1597	-	HID08861.1			HDIG domain-containing protein			EYP13_01390	515	170	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000133.1	1	494	+							EYP13_01395	494		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000133.1	1	494	+	HID08862.1			tyrosine--tRNA ligase			EYP13_01395	494	163	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000133.1	501	1258	-							EYP13_01400	758		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000133.1	501	1258	-	HID08863.1			SufD family Fe-S cluster assembly protein			EYP13_01400	758	251	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000134.1	84	857	+							EYP13_01405	774		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000134.1	84	857	+	HID08864.1			hypothetical protein			EYP13_01405	774	257	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000135.1	1	191	-							EYP13_01410	191		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000135.1	1	191	-	HID08865.1			hypothetical protein			EYP13_01410	191	64	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000135.1	209	970	-							EYP13_01415	762		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000135.1	209	970	-	HID08866.1			hypothetical protein			EYP13_01415	762	253	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000136.1	1	1032	-							EYP13_01420	1032		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000136.1	1	1032	-	HID08867.1			class I SAM-dependent rRNA methyltransferase			EYP13_01420	1032	344	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000137.1	1	922	-							EYP13_01425	922		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000137.1	1	922	-	HID08868.1			ribonuclease E/G			EYP13_01425	922	307	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000137.1	853	1191	-							EYP13_01430	339		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000137.1	853	1191	-	HID08869.1			2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase			EYP13_01430	339	112	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000138.1	2	892	+							EYP13_01435	891		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000138.1	2	892	+	HID08870.1			DUF2079 domain-containing protein			EYP13_01435	891	296	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000139.1	228	1922	-							EYP13_01440	1695		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000139.1	228	1922	-	HID08871.1			iron ABC transporter permease			EYP13_01440	1695	564	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000140.1	1	637	-							EYP13_01445	637		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000140.1	1	637	-	HID08872.1			hypothetical protein			EYP13_01445	637	212	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000140.1	697	1104	-							EYP13_01450	408		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000140.1	697	1104	-	HID08873.1			hypothetical protein			EYP13_01450	408	135	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	51	431	-							EYP13_01455	381		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	51	431	-	HID08874.1			hypothetical protein			EYP13_01455	381	126	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	463	1407	+							EYP13_01460	945		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	463	1407	+	HID08875.1			DNA cytosine methyltransferase			EYP13_01460	945	314	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	1426	1893	+							EYP13_01465	468		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	1426	1893	+	HID08876.1			hypothetical protein			EYP13_01465	468	155	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	2007	2612	-							EYP13_01470	606		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000141.1	2007	2612	-	HID08877.1			hypothetical protein			EYP13_01470	606	201	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000142.1	1	371	-							EYP13_01475	371		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000142.1	1	371	-	HID08878.1			hypothetical protein			EYP13_01475	371	124	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000142.1	396	1249	-							EYP13_01480	854		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000142.1	396	1249	-	HID08879.1			hypothetical protein			EYP13_01480	854	283	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000143.1	1	965	+							EYP13_01485	965		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000143.1	1	965	+	HID08880.1			tetratricopeptide repeat protein			EYP13_01485	965	320	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000144.1	677	901	+							EYP13_01490	225		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000144.1	677	901	+	HID08881.1			hypothetical protein			EYP13_01490	225	74	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000144.1	879	1112	+							EYP13_01495	234		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000144.1	879	1112	+	HID08882.1			hypothetical protein			EYP13_01495	234	78	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000145.1	24	1525	+							EYP13_01500	1502		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000145.1	24	1525	+	HID08883.1			DUF2341 domain-containing protein			EYP13_01500	1502	501	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000146.1	13	954	+							EYP13_01505	942		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000146.1	13	954	+	HID08884.1			DUF505 domain-containing protein			EYP13_01505	942	313	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000146.1	1027	1385	+							EYP13_01510	359		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000146.1	1027	1385	+	HID08885.1			30S ribosomal protein S8e			EYP13_01510	359	119	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	1	156	-							EYP13_01515	156		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	1	156	-	HID08886.1			4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase			EYP13_01515	156	52	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	231	647	+							EYP13_01520	417		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	231	647	+	HID08887.1			YjbQ family protein			EYP13_01520	417	138	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	801	1058	+							EYP13_01525	258		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	801	1058	+	HID08888.1			hypothetical protein			EYP13_01525	258	85	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	1301	1394	+							EYP13_01530	94		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000147.1	1301	1394	+	HID08889.1			hypothetical protein			EYP13_01530	94	31	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	133	903	+							EYP13_01535	771		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	133	903	+	HID08890.1			hypothetical protein			EYP13_01535	771	256	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	999	1235	+							EYP13_01540	237		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	999	1235	+	HID08891.1			DNA-directed RNA polymerase subunit H			EYP13_01540	237	78	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	1245	2025	+							EYP13_01545	781		partial
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000148.1	1245	2025	+	HID08892.1			DNA-directed RNA polymerase subunit B			EYP13_01545	781	260	partial
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000149.1	134	529	+							EYP13_01550	396		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000149.1	134	529	+	HID08893.1			hypothetical protein			EYP13_01550	396	131	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000149.1	534	1847	+							EYP13_01555	1314		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000149.1	534	1847	+	HID08894.1			hypothetical protein			EYP13_01555	1314	437	
gene	tRNA	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000150.1	1	73	+							EYP13_01560	73		
tRNA		GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000150.1	1	73	+				tRNA-Gly			EYP13_01560	73		anticodon=TCC
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000150.1	82	807	-							EYP13_01565	726		
CDS	with_protein	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000150.1	82	807	-	HID08895.1			hypothetical protein			EYP13_01565	726	241	
gene	protein_coding	GCA_012962785.1	Primary Assembly	unplaced scaffold		DTWW01000150.1	869	1078	-							EYP13_01570	210		partial
