genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1088	G3I44_05235		Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1088	G3I44_05235		Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1089	G3I44_05240		Squalene synthase (EC 2.5.1.21)	2.5.1.21	Squalene synthase	00909	Sesquiterpenoid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1112	G3I44_05365		Peroxiredoxin, Bcp-type (EC 1.11.1.15)	1.11.1.15	Peroxiredoxin	00480	Glutathione metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1120	G3I44_05405		UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1120	G3I44_05405		UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1125	G3I44_05430		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1126	G3I44_05435		ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1136	G3I44_05475		Aldehyde dehydrogenase B (EC 1.2.1.22)	1.2.1.22	Lactaldehyde dehydrogenase	00620	Pyruvate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1191	G3I44_05730		Creatinine amidohydrolase (EC 3.5.2.10)	3.5.2.10	Creatininase	00330	Arginine and proline metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1192	G3I44_05735		Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00010	Glycolysis / Gluconeogenesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1192	G3I44_05735		Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00620	Pyruvate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1192	G3I44_05735		Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00640	Propanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1192	G3I44_05735		Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00680	Methane metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1192	G3I44_05735		Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00720	Reductive carboxylate cycle (CO2 fixation)
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00250	Alanine, aspartate and glutamate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00270	Cysteine and methionine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00330	Arginine and proline metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00350	Tyrosine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00401	Novobiocin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00710	Carbon fixation in photosynthetic organisms
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00950	Isoquinoline alkaloid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1223	G3I44_05890		Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1232	G3I44_05925	guaB	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00230	Purine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1232	G3I44_05925	guaB	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00983	Drug metabolism - other enzymes
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1246	G3I44_05990		GTP cyclohydrolase III (EC 3.5.4.29)	3.5.4.29	GTP cyclohydrolase IIa	00740	Riboflavin metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00270	Cysteine and methionine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00300	Lysine biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00350	Tyrosine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00401	Novobiocin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00950	Isoquinoline alkaloid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.57	Aromatic-amino-acid transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00340	Histidine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00350	Tyrosine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00401	Novobiocin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1258	G3I44_06045		Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	2.6.1.9	Histidinol-phosphate transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1274	G3I44_06110		Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1274	G3I44_06110		Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1284	G3I44_06160	dgoD	Galactonate dehydratase (EC 4.2.1.6)	4.2.1.6	Galactonate dehydratase	00052	Galactose metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00062	Fatty acid elongation in mitochondria
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00071	Fatty acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00280	Valine, leucine and isoleucine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00281	Geraniol degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00310	Lysine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00362	Benzoate degradation via hydroxylation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00380	Tryptophan metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00410	beta-Alanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00592	alpha-Linolenic acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00627	1,4-Dichlorobenzene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00640	Propanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00650	Butanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00903	Limonene and pinene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1329	G3I44_06360		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00930	Caprolactam degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1333	G3I44_06380	paaC	1,2-phenylacetyl-CoA epoxidase, subunit C (EC 1.14.13.149)	1.14.13.149	Phenylacetyl-CoA 1,2-epoxidase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00010	Glycolysis / Gluconeogenesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00040	Pentose and glucuronate interconversions
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00053	Ascorbate and aldarate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00071	Fatty acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00280	Valine, leucine and isoleucine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00310	Lysine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00330	Arginine and proline metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00340	Histidine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00380	Tryptophan metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00410	beta-Alanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00561	Glycerolipid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00620	Pyruvate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00625	Tetrachloroethene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00640	Propanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1336	G3I44_06390		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00903	Limonene and pinene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00362	Benzoate degradation via hydroxylation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00650	Butanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00062	Fatty acid elongation in mitochondria
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00071	Fatty acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00120	Primary bile acid biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00280	Valine, leucine and isoleucine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00281	Geraniol degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00310	Lysine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00380	Tryptophan metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00623	2,4-Dichlorobenzoate degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00650	Butanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00720	Reductive carboxylate cycle (CO2 fixation)
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1347	G3I44_06440		3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00930	Caprolactam degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00062	Fatty acid elongation in mitochondria
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00071	Fatty acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00280	Valine, leucine and isoleucine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00281	Geraniol degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00310	Lysine degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00360	Phenylalanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00362	Benzoate degradation via hydroxylation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00380	Tryptophan metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00410	beta-Alanine metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00592	alpha-Linolenic acid metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00627	1,4-Dichlorobenzene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00640	Propanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00650	Butanoate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00903	Limonene and pinene degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1348	G3I44_06445		Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00930	Caprolactam degradation
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1356	G3I44_06475		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	00520	Amino sugar and nucleotide sugar metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1356	G3I44_06475		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	00520	Amino sugar and nucleotide sugar metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1358	G3I44_06485	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00250	Alanine, aspartate and glutamate metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1358	G3I44_06485	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00520	Amino sugar and nucleotide sugar metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1363	G3I44_06510	wecB	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	00520	Amino sugar and nucleotide sugar metabolism
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.1364	G3I44_06515		UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase	00520	Amino sugar and nucleotide sugar metabolism
